position,node_id,l1_ub_live,running_peak
383,3097,760,760
384,3099,762,762
385,3101,764,764
386,3103,766,766
387,3105,768,768
388,3107,770,770
389,3109,772,772
390,3156,774,774
391,3165,776,776
392,3168,778,778
393,3170,780,780
394,3172,782,782
395,3174,784,784
396,3176,786,786
397,3178,788,788
398,3180,790,790
399,3182,792,792
400,3229,794,794
401,3238,796,796
402,3241,798,798
403,3243,800,800
404,3245,802,802
405,3247,804,804
406,3249,806,806
407,3251,808,808
408,3253,810,810
409,3255,812,812
410,3302,814,814
411,3311,816,816
412,3314,818,818
413,3316,820,820
414,3318,822,822
415,3320,824,824
416,3322,826,826
417,3324,828,828
418,3326,830,830
419,3328,832,832
420,3379,834,834
421,3388,836,836
422,3391,838,838
423,3393,840,840
424,3395,842,842
425,3397,844,844
426,3399,846,846
427,3401,848,848
428,3403,850,850
429,3405,852,852
430,3456,854,854
431,3465,856,856
432,3468,858,858
433,3470,860,860
434,3472,862,862
435,3474,864,864
436,3476,866,866
437,3478,868,868
438,3480,870,870
439,3482,872,872
440,3529,874,874
441,3538,876,876
442,3541,878,878
443,3543,880,880
444,3545,882,882
445,3547,884,884
446,3549,886,886
447,3551,888,888
448,3553,890,890
449,3555,892,892
450,3602,894,894
451,3611,896,896
452,3614,898,898
453,3616,900,900
454,3618,902,902
455,3620,904,904
456,3622,906,906
457,3624,908,908
458,3626,910,910
459,3628,912,912
460,3675,914,914
461,3684,916,916
462,3687,918,918
463,3689,920,920
464,3691,922,922
465,3693,924,924
466,3695,926,926
467,3697,928,928
468,3699,930,930
469,3701,932,932
470,3748,934,934
471,3757,936,936
472,3760,938,938
473,3762,940,940
474,3764,942,942
475,3766,944,944
476,3768,946,946
477,3770,948,948
478,3772,950,950
479,3774,952,952
480,3821,954,954
481,3830,956,956
482,3833,958,958
483,3835,960,960
484,3837,962,962
485,3839,964,964
486,3841,966,966
487,3843,968,968
488,3845,970,970
489,3847,972,972
490,3894,974,974
491,3903,976,976
492,3906,978,978
493,3908,980,980
494,3910,982,982
495,3912,984,984
496,3914,986,986
497,3916,988,988
498,3918,990,990
499,3920,992,992
500,3971,994,994
501,3980,996,996
502,3983,998,998
503,3985,1000,1000
504,3987,1002,1002
505,3989,1004,1004
506,3991,1006,1006
507,3993,1008,1008
508,3995,1010,1010
509,3997,1012,1012
510,4033,1014,1014
511,4058,1016,1016
512,4067,1018,1018
513,4070,1020,1020
514,4072,1022,1022
515,4074,1024,1024
516,4076,1026,1026
517,4078,1028,1028
518,4080,1030,1030
519,4082,1032,1032
520,4084,1034,1034
521,4116,1036,1036
522,4141,1038,1038
523,4150,1040,1040
524,4153,1042,1042
525,4155,1044,1044
526,4157,1046,1046
527,4159,1048,1048
528,4161,1050,1050
529,4163,1052,1052
530,4165,1054,1054
531,4167,1056,1056
532,4199,1058,1058
533,4224,1060,1060
534,4233,1062,1062
535,4236,1064,1064
536,4238,1066,1066
537,4240,1068,1068
538,4242,1070,1070
539,4244,1072,1072
540,4246,1074,1074
541,4248,1076,1076
542,4250,1078,1078
543,4282,1080,1080
544,4307,1082,1082
545,4316,1084,1084
546,4319,1086,1086
547,4321,1088,1088
548,4323,1090,1090
549,4325,1092,1092
550,4327,1094,1094
551,4329,1096,1096
552,4331,1098,1098
553,4333,1100,1100
554,4365,1102,1102
555,4390,1104,1104
556,4399,1106,1106
557,4402,1108,1108
558,4404,1110,1110
559,4406,1112,1112
560,4408,1114,1114
561,4410,1116,1116
562,4412,1118,1118
563,4414,1120,1120
564,4416,1122,1122
565,4448,1124,1124
566,4473,1126,1126
567,4482,1128,1128
568,4485,1130,1130
569,4487,1132,1132
570,4489,1134,1134
571,4491,1136,1136
572,4493,1138,1138
573,4495,1140,1140
574,4497,1142,1142
575,4499,1144,1144
576,4531,1146,1146
577,4556,1148,1148
578,4565,1150,1150
579,4568,1152,1152
580,4570,1154,1154
581,4572,1156,1156
582,4574,1158,1158
583,4576,1160,1160
584,4578,1162,1162
585,4580,1164,1164
586,4582,1166,1166
587,4614,1168,1168
588,24,1184,1184
589,33,1200,1200
590,77,1216,1216
591,86,1232,1232
592,126,1248,1248
593,135,1264,1264
594,175,1280,1280
595,184,1296,1296
596,224,1312,1312
597,233,1328,1328
598,273,1344,1344
599,282,1360,1360
600,322,1376,1376
601,331,1392,1392
602,371,1408,1408
603,380,1424,1424
604,420,1440,1440
605,429,1456,1456
606,497,1472,1472
607,506,1488,1488
608,570,1504,1504
609,579,1520,1520
610,643,1536,1536
611,652,1552,1552
612,716,1568,1568
613,725,1584,1584
614,789,1600,1600
615,798,1616,1616
616,862,1632,1632
617,871,1648,1648
618,935,1664,1664
619,944,1680,1680
620,1012,1696,1696
621,1021,1712,1712
622,1089,1728,1728
623,1098,1744,1744
624,1162,1760,1760
625,1171,1776,1776
626,1235,1792,1792
627,1244,1808,1808
628,1308,1824,1824
629,1317,1840,1840
630,1381,1856,1856
631,1390,1872,1872
632,1454,1888,1888
633,1463,1904,1904
634,1527,1920,1920
635,1536,1936,1936
636,1604,1952,1952
637,1613,1968,1968
638,1681,1984,1984
639,1690,2000,2000
640,1754,2016,2016
641,1763,2032,2032
642,1827,2048,2048
643,1836,2064,2064
644,1900,2080,2080
645,1909,2096,2096
646,1973,2112,2112
647,1982,2128,2128
648,2046,2144,2144
649,2055,2160,2160
650,2119,2176,2176
651,2128,2192,2192
652,2196,2208,2208
653,2205,2224,2224
654,2273,2240,2240
655,2282,2256,2256
656,2346,2272,2272
657,2355,2288,2288
658,2419,2304,2304
659,2428,2320,2320
660,2492,2336,2336
661,2501,2352,2352
662,2565,2368,2368
663,2574,2384,2384
664,2638,2400,2400
665,2647,2416,2416
666,2711,2432,2432
667,2720,2448,2448
668,2788,2464,2464
669,2797,2480,2480
670,2865,2496,2496
671,2874,2512,2512
672,2938,2528,2528
673,2947,2544,2544
674,3011,2560,2560
675,3020,2576,2576
676,3084,2592,2592
677,3093,2608,2608
678,3157,2624,2624
679,3166,2640,2640
680,3230,2656,2656
681,3239,2672,2672
682,3303,2688,2688
683,3312,2704,2704
684,3380,2720,2720
685,3389,2736,2736
686,3457,2752,2752
687,3466,2768,2768
688,3530,2784,2784
689,3539,2800,2800
690,3603,2816,2816
691,3612,2832,2832
692,3676,2848,2848
693,3685,2864,2864
694,3749,2880,2880
695,3758,2896,2896
696,3822,2912,2912
697,3831,2928,2928
698,3895,2944,2944
699,3904,2960,2960
700,3972,2976,2976
701,3981,2992,2992
702,4059,3008,3008
703,4068,3024,3024
704,4142,3040,3040
705,4151,3056,3056
706,4225,3072,3072
707,4234,3088,3088
708,4308,3104,3104
709,4317,3120,3120
710,4391,3136,3136
711,4400,3152,3152
712,4474,3168,3168
713,4483,3184,3184
714,4557,3200,3200
715,4566,3216,3216
716,19,3344,3344
717,20,3472,3472
718,26,3600,3600
719,28,3728,3728
720,30,3856,3856
721,53,3984,3984
722,55,4112,4112
723,72,4240,4240
724,73,4368,4368
725,79,4496,4496
726,81,4624,4624
727,83,4752,4752
728,102,4880,4880
729,104,5008,5008
730,121,5136,5136
731,122,5264,5264
732,128,5392,5392
733,130,5520,5520
734,132,5648,5648
735,151,5776,5776
736,153,5904,5904
737,170,6032,6032
738,171,6160,6160
739,177,6288,6288
740,179,6416,6416
741,181,6544,6544
742,200,6672,6672
743,202,6800,6800
744,219,6928,6928
745,220,7056,7056
746,226,7184,7184
747,228,7312,7312
748,230,7440,7440
749,249,7568,7568
750,251,7696,7696
751,268,7824,7824
752,269,7952,7952
753,275,8080,8080
754,277,8208,8208
755,279,8336,8336
756,298,8464,8464
757,300,8592,8592
758,317,8720,8720
759,318,8848,8848
760,324,8976,8976
761,326,9104,9104
762,328,9232,9232
763,347,9360,9360
764,349,9488,9488
765,366,9616,9616
766,367,9744,9744
767,373,9872,9872
768,375,10000,10000
769,377,10128,10128
770,396,10256,10256
771,398,10384,10384
772,415,10512,10512
773,416,10640,10640
774,422,10768,10768
775,424,10896,10896
776,426,11024,11024
777,465,11152,11152
778,466,11280,11280
779,469,11408,11408
780,470,11536,11536
781,473,11664,11664
782,475,11792,11792
783,477,11920,11920
784,479,12048,12048
785,492,12176,12176
786,493,12304,12304
787,499,12432,12432
788,501,12560,12560
789,503,12688,12688
790,538,12816,12816
791,539,12944,12944
792,542,13072,13072
793,543,13200,13200
794,546,13328,13328
795,548,13456,13456
796,550,13584,13584
797,552,13712,13712
798,565,13840,13840
799,566,13968,13968
800,572,14096,14096
801,574,14224,14224
802,576,14352,14352
803,611,14480,14480
804,612,14608,14608
805,615,14736,14736
806,616,14864,14864
807,619,14992,14992
808,621,15120,15120
809,623,15248,15248
810,625,15376,15376
811,638,15504,15504
812,639,15632,15632
813,645,15760,15760
814,647,15888,15888
815,649,16016,16016
816,684,16144,16144
817,685,16272,16272
818,688,16400,16400
819,689,16528,16528
820,692,16656,16656
821,694,16784,16784
822,696,16912,16912
823,698,17040,17040
824,711,17168,17168
825,712,17296,17296
826,718,17424,17424
827,720,17552,17552
828,722,17680,17680
829,757,17808,17808
830,758,17936,17936
831,761,18064,18064
832,762,18192,18192
833,765,18320,18320
834,767,18448,18448
835,769,18576,18576
836,771,18704,18704
837,784,18832,18832
838,785,18960,18960
839,791,19088,19088
840,793,19216,19216
841,795,19344,19344
842,830,19472,19472
843,831,19600,19600
844,834,19728,19728
845,835,19856,19856
846,838,19984,19984
847,840,20112,20112
848,842,20240,20240
849,844,20368,20368
850,857,20496,20496
851,858,20624,20624
852,864,20752,20752
853,866,20880,20880
854,868,21008,21008
855,903,21136,21136
856,904,21264,21264
857,907,21392,21392
858,908,21520,21520
859,911,21648,21648
860,913,21776,21776
861,915,21904,21904
862,917,22032,22032
863,930,22160,22160
864,931,22288,22288
865,937,22416,22416
866,939,22544,22544
867,941,22672,22672
868,976,22800,22800
869,977,22928,22928
870,980,23056,23056
871,981,23184,23184
872,984,23312,23312
873,986,23440,23440
874,988,23568,23568
875,990,23696,23696
876,1007,23824,23824
877,1008,23952,23952
878,1014,24080,24080
879,1016,24208,24208
880,1018,24336,24336
881,1057,24464,24464
882,1058,24592,24592
883,1061,24720,24720
884,1062,24848,24848
885,1065,24976,24976
886,1067,25104,25104
887,1069,25232,25232
888,1071,25360,25360
889,1084,25488,25488
890,1085,25616,25616
891,1091,25744,25744
892,1093,25872,25872
893,1095,26000,26000
894,1130,26128,26128
895,1131,26256,26256
896,1134,26384,26384
897,1135,26512,26512
898,1138,26640,26640
899,1140,26768,26768
900,1142,26896,26896
901,1144,27024,27024
902,1157,27152,27152
903,1158,27280,27280
904,1164,27408,27408
905,1166,27536,27536
906,1168,27664,27664
907,1203,27792,27792
908,1204,27920,27920
909,1207,28048,28048
910,1208,28176,28176
911,1211,28304,28304
912,1213,28432,28432
913,1215,28560,28560
914,1217,28688,28688
915,1230,28816,28816
916,1231,28944,28944
917,1237,29072,29072
918,1239,29200,29200
919,1241,29328,29328
920,1276,29456,29456
921,1277,29584,29584
922,1280,29712,29712
923,1281,29840,29840
924,1284,29968,29968
925,1286,30096,30096
926,1288,30224,30224
927,1290,30352,30352
928,1303,30480,30480
929,1304,30608,30608
930,1310,30736,30736
931,1312,30864,30864
932,1314,30992,30992
933,1349,31120,31120
934,1350,31248,31248
935,1353,31376,31376
936,1354,31504,31504
937,1357,31632,31632
938,1359,31760,31760
939,1361,31888,31888
940,1363,32016,32016
941,1376,32144,32144
942,1377,32272,32272
943,1383,32400,32400
944,1385,32528,32528
945,1387,32656,32656
946,1422,32784,32784
947,1423,32912,32912
948,1426,33040,33040
949,1427,33168,33168
950,1430,33296,33296
951,1432,33424,33424
952,1434,33552,33552
953,1436,33680,33680
954,1449,33808,33808
955,1450,33936,33936
956,1456,34064,34064
957,1458,34192,34192
958,1460,34320,34320
959,1495,34448,34448
960,1496,34576,34576
961,1499,34704,34704
962,1500,34832,34832
963,1503,34960,34960
964,1505,35088,35088
965,1507,35216,35216
966,1509,35344,35344
967,1522,35472,35472
968,1523,35600,35600
969,1529,35728,35728
970,1531,35856,35856
971,1533,35984,35984
972,1568,36112,36112
973,1569,36240,36240
974,1572,36368,36368
975,1573,36496,36496
976,1576,36624,36624
977,1578,36752,36752
978,1580,36880,36880
979,1582,37008,37008
980,1599,37136,37136
981,1600,37264,37264
982,1606,37392,37392
983,1608,37520,37520
984,1610,37648,37648
985,1649,37776,37776
986,1650,37904,37904
987,1653,38032,38032
988,1654,38160,38160
989,1657,38288,38288
990,1659,38416,38416
991,1661,38544,38544
992,1663,38672,38672
993,1676,38800,38800
994,1677,38928,38928
995,1683,39056,39056
996,1685,39184,39184
997,1687,39312,39312
998,1722,39440,39440
999,1723,39568,39568
1000,1726,39696,39696
1001,1727,39824,39824
1002,1730,39952,39952
1003,1732,40080,40080
1004,1734,40208,40208
1005,1736,40336,40336
1006,1749,40464,40464
1007,1750,40592,40592
1008,1756,40720,40720
1009,1758,40848,40848
1010,1760,40976,40976
1011,1795,41104,41104
1012,1796,41232,41232
1013,1799,41360,41360
1014,1800,41488,41488
1015,1803,41616,41616
1016,1805,41744,41744
1017,1807,41872,41872
1018,1809,42000,42000
1019,1822,42128,42128
1020,1823,42256,42256
1021,1829,42384,42384
1022,1831,42512,42512
1023,1833,42640,42640
1024,1868,42768,42768
1025,1869,42896,42896
1026,1872,43024,43024
1027,1873,43152,43152
1028,1876,43280,43280
1029,1878,43408,43408
1030,1880,43536,43536
1031,1882,43664,43664
1032,1895,43792,43792
1033,1896,43920,43920
1034,1902,44048,44048
1035,1904,44176,44176
1036,1906,44304,44304
1037,1941,44432,44432
1038,1942,44560,44560
1039,1945,44688,44688
1040,1946,44816,44816
1041,1949,44944,44944
1042,1951,45072,45072
1043,1953,45200,45200
1044,1955,45328,45328
1045,1968,45456,45456
1046,1969,45584,45584
1047,1975,45712,45712
1048,1977,45840,45840
1049,1979,45968,45968
1050,2014,46096,46096
1051,2015,46224,46224
1052,2018,46352,46352
1053,2019,46480,46480
1054,2022,46608,46608
1055,2024,46736,46736
1056,2026,46864,46864
1057,2028,46992,46992
1058,2041,47120,47120
1059,2042,47248,47248
1060,2048,47376,47376
1061,2050,47504,47504
1062,2052,47632,47632
1063,2087,47760,47760
1064,2088,47888,47888
1065,2091,48016,48016
1066,2092,48144,48144
1067,2095,48272,48272
1068,2097,48400,48400
1069,2099,48528,48528
1070,2101,48656,48656
1071,2114,48784,48784
1072,2115,48912,48912
1073,2121,49040,49040
1074,2123,49168,49168
1075,2125,49296,49296
1076,2160,49424,49424
1077,2161,49552,49552
1078,2164,49680,49680
1079,2165,49808,49808
1080,2168,49936,49936
1081,2170,50064,50064
1082,2172,50192,50192
1083,2174,50320,50320
1084,2191,50448,50448
1085,2192,50576,50576
1086,2198,50704,50704
1087,2200,50832,50832
1088,2202,50960,50960
1089,2241,51088,51088
1090,2242,51216,51216
1091,2245,51344,51344
1092,2246,51472,51472
1093,2249,51600,51600
1094,2251,51728,51728
1095,2253,51856,51856
1096,2255,51984,51984
1097,2268,52112,52112
1098,2269,52240,52240
1099,2275,52368,52368
1100,2277,52496,52496
1101,2279,52624,52624
1102,2314,52752,52752
1103,2315,52880,52880
1104,2318,53008,53008
1105,2319,53136,53136
1106,2322,53264,53264
1107,2324,53392,53392
1108,2326,53520,53520
1109,2328,53648,53648
1110,2341,53776,53776
1111,2342,53904,53904
1112,2348,54032,54032
1113,2350,54160,54160
1114,2352,54288,54288
1115,2387,54416,54416
1116,2388,54544,54544
1117,2391,54672,54672
1118,2392,54800,54800
1119,2395,54928,54928
1120,2397,55056,55056
1121,2399,55184,55184
1122,2401,55312,55312
1123,2414,55440,55440
1124,2415,55568,55568
1125,2421,55696,55696
1126,2423,55824,55824
1127,2425,55952,55952
1128,2460,56080,56080
1129,2461,56208,56208
1130,2464,56336,56336
1131,2465,56464,56464
1132,2468,56592,56592
1133,2470,56720,56720
1134,2472,56848,56848
1135,2474,56976,56976
1136,2487,57104,57104
1137,2488,57232,57232
1138,2494,57360,57360
1139,2496,57488,57488
1140,2498,57616,57616
1141,2533,57744,57744
1142,2534,57872,57872
1143,2537,58000,58000
1144,2538,58128,58128
1145,2541,58256,58256
1146,2543,58384,58384
1147,2545,58512,58512
1148,2547,58640,58640
1149,2560,58768,58768
1150,2561,58896,58896
1151,2567,59024,59024
1152,2569,59152,59152
1153,2571,59280,59280
1154,2606,59408,59408
1155,2607,59536,59536
1156,2610,59664,59664
1157,2611,59792,59792
1158,2614,59920,59920
1159,2616,60048,60048
1160,2618,60176,60176
1161,2620,60304,60304
1162,2633,60432,60432
1163,2634,60560,60560
1164,2640,60688,60688
1165,2642,60816,60816
1166,2644,60944,60944
1167,2679,61072,61072
1168,2680,61200,61200
1169,2683,61328,61328
1170,2684,61456,61456
1171,2687,61584,61584
1172,2689,61712,61712
1173,2691,61840,61840
1174,2693,61968,61968
1175,2706,62096,62096
1176,2707,62224,62224
1177,2713,62352,62352
1178,2715,62480,62480
1179,2717,62608,62608
1180,2752,62736,62736
1181,2753,62864,62864
1182,2756,62992,62992
1183,2757,63120,63120
1184,2760,63248,63248
1185,2762,63376,63376
1186,2764,63504,63504
1187,2766,63632,63632
1188,2783,63760,63760
1189,2784,63888,63888
1190,2790,64016,64016
1191,2792,64144,64144
1192,2794,64272,64272
1193,2833,64400,64400
1194,2834,64528,64528
1195,2837,64656,64656
1196,2838,64784,64784
1197,2841,64912,64912
1198,2843,65040,65040
1199,2845,65168,65168
1200,2847,65296,65296
1201,2860,65424,65424
1202,2861,65552,65552
1203,2867,65680,65680
1204,2869,65808,65808
1205,2871,65936,65936
1206,2906,66064,66064
1207,2907,66192,66192
1208,2910,66320,66320
1209,2911,66448,66448
1210,2914,66576,66576
1211,2916,66704,66704
1212,2918,66832,66832
1213,2920,66960,66960
1214,2933,67088,67088
1215,2934,67216,67216
1216,2940,67344,67344
1217,2942,67472,67472
1218,2944,67600,67600
1219,2979,67728,67728
1220,2980,67856,67856
1221,2983,67984,67984
1222,2984,68112,68112
1223,2987,68240,68240
1224,2989,68368,68368
1225,2991,68496,68496
1226,2993,68624,68624
1227,3006,68752,68752
1228,3007,68880,68880
1229,3013,69008,69008
1230,3015,69136,69136
1231,3017,69264,69264
1232,3052,69392,69392
1233,3053,69520,69520
1234,3056,69648,69648
1235,3057,69776,69776
1236,3060,69904,69904
1237,3062,70032,70032
1238,3064,70160,70160
1239,3066,70288,70288
1240,3079,70416,70416
1241,3080,70544,70544
1242,3086,70672,70672
1243,3088,70800,70800
1244,3090,70928,70928
1245,3125,71056,71056
1246,3126,71184,71184
1247,3129,71312,71312
1248,3130,71440,71440
1249,3133,71568,71568
1250,3135,71696,71696
1251,3137,71824,71824
1252,3139,71952,71952
1253,3152,72080,72080
1254,3153,72208,72208
1255,3159,72336,72336
1256,3161,72464,72464
1257,3163,72592,72592
1258,3198,72720,72720
1259,3199,72848,72848
1260,3202,72976,72976
1261,3203,73104,73104
1262,3206,73232,73232
1263,3208,73360,73360
1264,3210,73488,73488
1265,3212,73616,73616
1266,3225,73744,73744
1267,3226,73872,73872
1268,3232,74000,74000
1269,3234,74128,74128
1270,3236,74256,74256
1271,3271,74384,74384
1272,3272,74512,74512
1273,3275,74640,74640
1274,3276,74768,74768
1275,3279,74896,74896
1276,3281,75024,75024
1277,3283,75152,75152
1278,3285,75280,75280
1279,3298,75408,75408
1280,3299,75536,75536
1281,3305,75664,75664
1282,3307,75792,75792
1283,3309,75920,75920
1284,3344,76048,76048
1285,3345,76176,76176
1286,3348,76304,76304
1287,3349,76432,76432
1288,3352,76560,76560
1289,3354,76688,76688
1290,3356,76816,76816
1291,3358,76944,76944
1292,3375,77072,77072
1293,3376,77200,77200
1294,3382,77328,77328
1295,3384,77456,77456
1296,3386,77584,77584
1297,3425,77712,77712
1298,3426,77840,77840
1299,3429,77968,77968
1300,3430,78096,78096
1301,3433,78224,78224
1302,3435,78352,78352
1303,3437,78480,78480
1304,3439,78608,78608
1305,3452,78736,78736
1306,3453,78864,78864
1307,3459,78992,78992
1308,3461,79120,79120
1309,3463,79248,79248
1310,3498,79376,79376
1311,3499,79504,79504
1312,3502,79632,79632
1313,3503,79760,79760
1314,3506,79888,79888
1315,3508,80016,80016
1316,3510,80144,80144
1317,3512,80272,80272
1318,3525,80400,80400
1319,3526,80528,80528
1320,3532,80656,80656
1321,3534,80784,80784
1322,3536,80912,80912
1323,3571,81040,81040
1324,3572,81168,81168
1325,3575,81296,81296
1326,3576,81424,81424
1327,3579,81552,81552
1328,3581,81680,81680
1329,3583,81808,81808
1330,3585,81936,81936
1331,3598,82064,82064
1332,3599,82192,82192
1333,3605,82320,82320
1334,3607,82448,82448
1335,3609,82576,82576
1336,3644,82704,82704
1337,3645,82832,82832
1338,3648,82960,82960
1339,3649,83088,83088
1340,3652,83216,83216
1341,3654,83344,83344
1342,3656,83472,83472
1343,3658,83600,83600
1344,3671,83728,83728
1345,3672,83856,83856
1346,3678,83984,83984
1347,3680,84112,84112
1348,3682,84240,84240
1349,3717,84368,84368
1350,3718,84496,84496
1351,3721,84624,84624
1352,3722,84752,84752
1353,3725,84880,84880
1354,3727,85008,85008
