position,node_id,l1_ub_live,running_peak
1224,6647,3464,3464
1225,6648,3464,3464
1226,6653,3472,3472
1227,6654,3472,3472
1228,6659,3480,3480
1229,6660,3480,3480
1230,6665,3488,3488
1231,6666,3488,3488
1232,6671,3496,3496
1233,6672,3496,3496
1234,6677,3504,3504
1235,6678,3504,3504
1236,6683,3512,3512
1237,6684,3512,3512
1238,6689,3520,3520
1239,6690,3520,3520
1240,6695,3528,3528
1241,6696,3528,3528
1242,6701,3536,3536
1243,6702,3536,3536
1244,6707,3544,3544
1245,6708,3544,3544
1246,6713,3552,3552
1247,6714,3552,3552
1248,6719,3560,3560
1249,6720,3560,3560
1250,6725,3568,3568
1251,6726,3568,3568
1252,6731,3576,3576
1253,6732,3576,3576
1254,6737,3584,3584
1255,6738,3584,3584
1256,6743,3592,3592
1257,6744,3592,3592
1258,6749,3600,3600
1259,6750,3600,3600
1260,6755,3608,3608
1261,6756,3608,3608
1262,6761,3616,3616
1263,6762,3616,3616
1264,6767,3624,3624
1265,6768,3624,3624
1266,6773,3632,3632
1267,6774,3632,3632
1268,6779,3640,3640
1269,6780,3640,3640
1270,6785,3648,3648
1271,6786,3648,3648
1272,6791,3656,3656
1273,6792,3656,3656
1274,6797,3664,3664
1275,6798,3664,3664
1276,6803,3672,3672
1277,6804,3672,3672
1278,6809,3680,3680
1279,6810,3680,3680
1280,6815,3688,3688
1281,6816,3688,3688
1282,6821,3696,3696
1283,6822,3696,3696
1284,6827,3704,3704
1285,6828,3704,3704
1286,6833,3712,3712
1287,6834,3712,3712
1288,6839,3720,3720
1289,6840,3720,3720
1290,6845,3728,3728
1291,6846,3728,3728
1292,6851,3736,3736
1293,6852,3736,3736
1294,6857,3744,3744
1295,6858,3744,3744
1296,6863,3752,3752
1297,6864,3752,3752
1298,6869,3760,3760
1299,6870,3760,3760
1300,6875,3768,3768
1301,6876,3768,3768
1302,6881,3776,3776
1303,6882,3776,3776
1304,6887,3784,3784
1305,6888,3784,3784
1306,6893,3792,3792
1307,6894,3792,3792
1308,6899,3800,3800
1309,6900,3800,3800
1310,6905,3808,3808
1311,6906,3808,3808
1312,6911,3816,3816
1313,6912,3816,3816
1314,6917,3824,3824
1315,6918,3824,3824
1316,6923,3832,3832
1317,6924,3832,3832
1318,6929,3840,3840
1319,6930,3840,3840
1320,6935,3848,3848
1321,6936,3848,3848
1322,6941,3856,3856
1323,6942,3856,3856
1324,6947,3864,3864
1325,6948,3864,3864
1326,6953,3872,3872
1327,6954,3872,3872
1328,6959,3880,3880
1329,6960,3880,3880
1330,6965,3888,3888
1331,6966,3888,3888
1332,6971,3896,3896
1333,6972,3896,3896
1334,6977,3904,3904
1335,6978,3904,3904
1336,6983,3912,3912
1337,6984,3912,3912
1338,6989,3920,3920
1339,6990,3920,3920
1340,6995,3928,3928
1341,6996,3928,3928
1342,7001,3936,3936
1343,7002,3936,3936
1344,7007,3944,3944
1345,7008,3944,3944
1346,7013,3952,3952
1347,7014,3952,3952
1348,7019,3960,3960
1349,7020,3960,3960
1350,7025,3968,3968
