position,node_id,l1_ub_live,running_peak
336,22133,6272,6272
337,270,6272,6272
338,272,6272,6272
339,271,6272,6272
340,268,6400,6400
341,269,6400,6400
342,273,6400,6400
343,274,6400,6400
344,22135,6400,6400
345,22136,6400,6400
346,277,6400,6400
347,279,6400,6400
348,278,6400,6400
349,275,6528,6528
350,276,6528,6528
351,280,6528,6528
352,281,6528,6528
353,22138,6528,6528
354,22139,6528,6528
355,284,6528,6528
356,286,6528,6528
357,285,6528,6528
358,282,6656,6656
359,283,6656,6656
360,287,6656,6656
361,288,6656,6656
362,22141,6656,6656
363,22142,6656,6656
364,291,6656,6656
365,293,6656,6656
366,292,6656,6656
367,289,6784,6784
368,290,6784,6784
369,294,6784,6784
370,295,6784,6784
371,22144,6784,6784
372,22145,6784,6784
373,298,6784,6784
374,300,6784,6784
375,299,6784,6784
376,296,6912,6912
377,297,6912,6912
378,301,6912,6912
379,302,6912,6912
380,22147,6912,6912
381,22148,6912,6912
382,305,6912,6912
383,307,6912,6912
384,306,6912,6912
385,303,7040,7040
386,304,7040,7040
387,308,7040,7040
388,309,7040,7040
389,22150,7040,7040
390,22151,7040,7040
391,312,7040,7040
392,314,7040,7040
393,313,7040,7040
394,310,7168,7168
395,311,7168,7168
396,315,7168,7168
397,316,7168,7168
398,22153,7168,7168
399,22154,7168,7168
400,319,7168,7168
401,321,7168,7168
402,320,7168,7168
403,317,7296,7296
404,318,7296,7296
405,322,7296,7296
406,323,7296,7296
407,22156,7296,7296
408,22157,7296,7296
409,326,7296,7296
410,328,7296,7296
411,327,7296,7296
412,324,7424,7424
413,325,7424,7424
414,329,7424,7424
415,330,7424,7424
416,22159,7424,7424
417,22160,7424,7424
418,333,7424,7424
419,335,7424,7424
420,334,7424,7424
421,331,7552,7552
422,332,7552,7552
423,336,7552,7552
424,337,7552,7552
425,22162,7552,7552
426,22163,7552,7552
427,340,7552,7552
428,342,7552,7552
429,341,7552,7552
430,338,7680,7680
431,339,7680,7680
432,343,7680,7680
433,344,7680,7680
434,22165,7680,7680
435,22166,7680,7680
436,347,7680,7680
437,349,7680,7680
438,348,7680,7680
439,345,7808,7808
440,346,7808,7808
441,350,7808,7808
442,351,7808,7808
443,22168,7808,7808
444,22169,7808,7808
445,354,7808,7808
446,356,7808,7808
447,355,7808,7808
448,352,7936,7936
449,353,7936,7936
450,357,7936,7936
451,358,7936,7936
452,22171,7936,7936
453,22172,7936,7936
454,361,7936,7936
455,363,7936,7936
456,362,7936,7936
457,359,8064,8064
458,360,8064,8064
459,364,8064,8064
460,365,8064,8064
461,22174,8064,8064
462,22175,8064,8064
463,368,8064,8064
464,370,8064,8064
465,369,8064,8064
466,366,8192,8192
467,367,8192,8192
468,371,8192,8192
469,372,8192,8192
470,22177,8192,8192
471,22178,8192,8192
472,373,8192,8192
473,22130,8192,8192
474,374,8192,8192
475,377,8192,8192
476,379,8192,8192
477,378,8192,8192
478,375,8320,8320
479,376,8320,8320
480,380,8320,8320
481,381,8320,8320
482,22181,8320,8320
483,22182,8320,8320
484,384,8320,8320
485,386,8320,8320
486,385,8320,8320
487,382,8448,8448
488,383,8448,8448
489,387,8448,8448
490,388,8448,8448
491,22184,8448,8448
492,22185,8448,8448
493,391,8448,8448
494,393,8448,8448
495,392,8448,8448
496,389,8576,8576
497,390,8576,8576
498,394,8576,8576
499,395,8576,8576
500,22187,8576,8576
501,22188,8576,8576
502,398,8576,8576
503,400,8576,8576
504,399,8576,8576
505,396,8704,8704
506,397,8704,8704
507,401,8704,8704
508,402,8704,8704
509,22190,8704,8704
510,22191,8704,8704
511,405,8704,8704
512,407,8704,8704
513,406,8704,8704
514,403,8832,8832
515,404,8832,8832
516,408,8832,8832
517,409,8832,8832
518,22193,8832,8832
519,22194,8832,8832
520,412,8832,8832
521,414,8832,8832
522,413,8832,8832
523,410,8960,8960
524,411,8960,8960
525,415,8960,8960
526,416,8960,8960
527,22196,8960,8960
528,22197,8960,8960
529,419,8960,8960
530,421,8960,8960
531,420,8960,8960
532,417,9088,9088
533,418,9088,9088
534,422,9088,9088
535,423,9088,9088
536,22199,9088,9088
537,22200,9088,9088
538,426,9088,9088
539,428,9088,9088
540,427,9088,9088
541,424,9216,9216
542,425,9216,9216
543,429,9216,9216
544,430,9216,9216
545,22202,9216,9216
546,22203,9216,9216
547,433,9216,9216
548,435,9216,9216
549,434,9216,9216
550,431,9344,9344
551,432,9344,9344
552,436,9344,9344
553,437,9344,9344
554,22205,9344,9344
555,22206,9344,9344
556,440,9344,9344
557,442,9344,9344
558,441,9344,9344
559,438,9472,9472
560,439,9472,9472
561,443,9472,9472
562,444,9472,9472
563,22208,9472,9472
564,22209,9472,9472
565,447,9472,9472
566,449,9472,9472
567,448,9472,9472
568,445,9600,9600
569,446,9600,9600
570,450,9600,9600
571,451,9600,9600
572,22211,9600,9600
573,22212,9600,9600
574,454,9600,9600
575,456,9600,9600
576,455,9600,9600
577,452,9728,9728
578,453,9728,9728
579,457,9728,9728
580,458,9728,9728
581,22214,9728,9728
582,22215,9728,9728
583,461,9728,9728
584,463,9728,9728
585,462,9728,9728
586,459,9856,9856
587,460,9856,9856
588,464,9856,9856
589,465,9856,9856
590,22217,9856,9856
591,22218,9856,9856
592,468,9856,9856
593,470,9856,9856
594,469,9856,9856
595,466,9984,9984
596,467,9984,9984
597,471,9984,9984
598,472,9984,9984
599,22220,9984,9984
600,22221,9984,9984
601,475,9984,9984
602,477,9984,9984
603,476,9984,9984
604,473,10112,10112
605,474,10112,10112
606,478,10112,10112
607,479,10112,10112
608,22223,10112,10112
609,22224,10112,10112
610,482,10112,10112
611,484,10112,10112
612,483,10112,10112
613,480,10240,10240
614,481,10240,10240
615,485,10240,10240
616,486,10240,10240
617,22226,10240,10240
618,22227,10240,10240
619,487,10240,10240
620,22179,10240,10240
621,488,10240,10240
622,491,10240,10240
623,493,10240,10240
624,492,10240,10240
625,489,10368,10368
626,490,10368,10368
627,494,10368,10368
628,495,10368,10368
629,22230,10368,10368
630,22231,10368,10368
631,498,10368,10368
632,500,10368,10368
633,499,10368,10368
634,496,10496,10496
635,497,10496,10496
636,501,10496,10496
637,502,10496,10496
638,22233,10496,10496
639,22234,10496,10496
640,505,10496,10496
641,507,10496,10496
642,506,10496,10496
643,503,10624,10624
644,504,10624,10624
645,508,10624,10624
646,509,10624,10624
647,22236,10624,10624
648,22237,10624,10624
649,512,10624,10624
650,514,10624,10624
651,513,10624,10624
652,510,10752,10752
653,511,10752,10752
654,515,10752,10752
655,516,10752,10752
656,22239,10752,10752
657,22240,10752,10752
658,519,10752,10752
659,521,10752,10752
660,520,10752,10752
661,517,10880,10880
662,518,10880,10880
663,522,10880,10880
664,523,10880,10880
665,22242,10880,10880
666,22243,10880,10880
667,526,10880,10880
668,528,10880,10880
669,527,10880,10880
670,524,11008,11008
671,525,11008,11008
672,529,11008,11008
673,530,11008,11008
674,22245,11008,11008
675,22246,11008,11008
676,533,11008,11008
677,535,11008,11008
678,534,11008,11008
679,531,11136,11136
680,532,11136,11136
681,536,11136,11136
682,537,11136,11136
683,22248,11136,11136
684,22249,11136,11136
685,540,11136,11136
686,542,11136,11136
687,541,11136,11136
688,538,11264,11264
689,539,11264,11264
690,543,11264,11264
691,544,11264,11264
692,22251,11264,11264
693,22252,11264,11264
694,547,11264,11264
695,549,11264,11264
696,548,11264,11264
697,545,11392,11392
698,546,11392,11392
699,550,11392,11392
700,551,11392,11392
701,22254,11392,11392
702,22255,11392,11392
703,554,11392,11392
704,556,11392,11392
705,555,11392,11392
706,552,11520,11520
707,553,11520,11520
708,557,11520,11520
709,558,11520,11520
710,22257,11520,11520
711,22258,11520,11520
712,561,11520,11520
713,563,11520,11520
714,562,11520,11520
715,559,11648,11648
716,560,11648,11648
717,564,11648,11648
718,565,11648,11648
719,22260,11648,11648
720,22261,11648,11648
721,568,11648,11648
722,570,11648,11648
723,569,11648,11648
724,566,11776,11776
725,567,11776,11776
726,571,11776,11776
727,572,11776,11776
728,22263,11776,11776
729,22264,11776,11776
730,575,11776,11776
731,577,11776,11776
732,576,11776,11776
733,573,11904,11904
734,574,11904,11904
735,578,11904,11904
736,579,11904,11904
737,22266,11904,11904
738,22267,11904,11904
739,582,11904,11904
740,584,11904,11904
741,583,11904,11904
742,580,12032,12032
743,581,12032,12032
744,585,12032,12032
745,586,12032,12032
746,22269,12032,12032
747,22270,12032,12032
748,589,12032,12032
749,591,12032,12032
750,590,12032,12032
751,587,12160,12160
752,588,12160,12160
753,592,12160,12160
754,593,12160,12160
755,22272,12160,12160
756,22273,12160,12160
757,596,12160,12160
758,598,12160,12160
759,597,12160,12160
760,594,12288,12288
761,595,12288,12288
762,599,12288,12288
763,600,12288,12288
764,22275,12288,12288
765,22276,12288,12288
766,601,12288,12288
767,22228,12288,12288
768,602,12288,12288
769,605,12288,12288
770,607,12288,12288
771,606,12288,12288
772,603,12416,12416
773,604,12416,12416
774,608,12416,12416
775,609,12416,12416
776,22279,12416,12416
777,22280,12416,12416
778,612,12416,12416
779,614,12416,12416
780,613,12416,12416
781,610,12544,12544
782,611,12544,12544
783,615,12544,12544
784,616,12544,12544
785,22282,12544,12544
786,22283,12544,12544
787,619,12544,12544
788,621,12544,12544
789,620,12544,12544
790,617,12672,12672
791,618,12672,12672
792,622,12672,12672
793,623,12672,12672
794,22285,12672,12672
795,22286,12672,12672
796,626,12672,12672
797,628,12672,12672
798,627,12672,12672
799,624,12800,12800
800,625,12800,12800
801,629,12800,12800
802,630,12800,12800
803,22288,12800,12800
804,22289,12800,12800
805,633,12800,12800
806,635,12800,12800
807,634,12800,12800
808,631,12928,12928
809,632,12928,12928
810,636,12928,12928
811,637,12928,12928
812,22291,12928,12928
813,22292,12928,12928
814,640,12928,12928
815,642,12928,12928
816,641,12928,12928
817,638,13056,13056
818,639,13056,13056
819,643,13056,13056
820,644,13056,13056
821,22294,13056,13056
822,22295,13056,13056
823,647,13056,13056
824,649,13056,13056
825,648,13056,13056
826,645,13184,13184
827,646,13184,13184
828,650,13184,13184
829,651,13184,13184
830,22297,13184,13184
831,22298,13184,13184
832,654,13184,13184
833,656,13184,13184
834,655,13184,13184
835,652,13312,13312
836,653,13312,13312
837,657,13312,13312
838,658,13312,13312
839,22300,13312,13312
840,22301,13312,13312
841,661,13312,13312
842,663,13312,13312
843,662,13312,13312
844,659,13440,13440
845,660,13440,13440
846,664,13440,13440
847,665,13440,13440
848,22303,13440,13440
849,22304,13440,13440
850,668,13440,13440
851,670,13440,13440
852,669,13440,13440
853,666,13568,13568
854,667,13568,13568
855,671,13568,13568
856,672,13568,13568
857,22306,13568,13568
858,22307,13568,13568
859,675,13568,13568
860,677,13568,13568
861,676,13568,13568
862,673,13696,13696
863,674,13696,13696
864,678,13696,13696
865,679,13696,13696
866,22309,13696,13696
867,22310,13696,13696
868,682,13696,13696
869,684,13696,13696
870,683,13696,13696
871,680,13824,13824
872,681,13824,13824
873,685,13824,13824
874,686,13824,13824
875,22312,13824,13824
876,22313,13824,13824
877,689,13824,13824
878,691,13824,13824
879,690,13824,13824
880,687,13952,13952
881,688,13952,13952
882,692,13952,13952
883,693,13952,13952
884,22315,13952,13952
885,22316,13952,13952
886,696,13952,13952
887,698,13952,13952
888,697,13952,13952
889,694,14080,14080
890,695,14080,14080
891,699,14080,14080
892,700,14080,14080
893,22318,14080,14080
894,22319,14080,14080
895,703,14080,14080
896,705,14080,14080
897,704,14080,14080
898,701,14208,14208
899,702,14208,14208
900,706,14208,14208
901,707,14208,14208
902,22321,14208,14208
903,22322,14208,14208
904,710,14208,14208
905,712,14208,14208
906,711,14208,14208
907,708,14336,14336
908,709,14336,14336
909,713,14336,14336
910,714,14336,14336
911,22324,14336,14336
912,22325,14336,14336
913,715,14336,14336
914,22277,14336,14336
915,716,14336,14336
916,719,14336,14336
917,721,14336,14336
918,720,14336,14336
919,717,14464,14464
920,718,14464,14464
921,722,14464,14464
922,723,14464,14464
923,22328,14464,14464
924,22329,14464,14464
925,726,14464,14464
926,728,14464,14464
927,727,14464,14464
928,724,14592,14592
929,725,14592,14592
930,729,14592,14592
931,730,14592,14592
932,22331,14592,14592
933,22332,14592,14592
934,733,14592,14592
935,735,14592,14592
936,734,14592,14592
937,731,14720,14720
938,732,14720,14720
939,736,14720,14720
940,737,14720,14720
941,22334,14720,14720
942,22335,14720,14720
943,740,14720,14720
944,742,14720,14720
945,741,14720,14720
946,738,14848,14848
947,739,14848,14848
948,743,14848,14848
949,744,14848,14848
950,22337,14848,14848
951,22338,14848,14848
952,747,14848,14848
953,749,14848,14848
954,748,14848,14848
955,745,14976,14976
956,746,14976,14976
957,750,14976,14976
958,751,14976,14976
959,22340,14976,14976
960,22341,14976,14976
961,754,14976,14976
962,756,14976,14976
963,755,14976,14976
964,752,15104,15104
965,753,15104,15104
966,757,15104,15104
967,758,15104,15104
968,22343,15104,15104
969,22344,15104,15104
970,761,15104,15104
971,763,15104,15104
972,762,15104,15104
973,759,15232,15232
974,760,15232,15232
975,764,15232,15232
976,765,15232,15232
977,22346,15232,15232
978,22347,15232,15232
979,768,15232,15232
980,770,15232,15232
981,769,15232,15232
982,766,15360,15360
983,767,15360,15360
984,771,15360,15360
985,772,15360,15360
986,22349,15360,15360
987,22350,15360,15360
988,775,15360,15360
989,777,15360,15360
990,776,15360,15360
991,773,15488,15488
992,774,15488,15488
993,778,15488,15488
994,779,15488,15488
995,22352,15488,15488
996,22353,15488,15488
997,782,15488,15488
998,784,15488,15488
999,783,15488,15488
1000,780,15616,15616
1001,781,15616,15616
1002,785,15616,15616
1003,786,15616,15616
1004,22355,15616,15616
1005,22356,15616,15616
1006,789,15616,15616
1007,791,15616,15616
1008,790,15616,15616
1009,787,15744,15744
1010,788,15744,15744
1011,792,15744,15744
1012,793,15744,15744
1013,22358,15744,15744
1014,22359,15744,15744
1015,796,15744,15744
1016,798,15744,15744
1017,797,15744,15744
1018,794,15872,15872
1019,795,15872,15872
1020,799,15872,15872
1021,800,15872,15872
1022,22361,15872,15872
1023,22362,15872,15872
1024,803,15872,15872
1025,805,15872,15872
1026,804,15872,15872
1027,801,16000,16000
1028,802,16000,16000
1029,806,16000,16000
1030,807,16000,16000
1031,22364,16000,16000
1032,22365,16000,16000
1033,810,16000,16000
1034,812,16000,16000
1035,811,16000,16000
1036,808,16128,16128
1037,809,16128,16128
1038,813,16128,16128
1039,814,16128,16128
1040,22367,16128,16128
1041,22368,16128,16128
1042,817,16128,16128
1043,819,16128,16128
1044,818,16128,16128
1045,815,16256,16256
1046,816,16256,16256
1047,820,16256,16256
1048,821,16256,16256
1049,22370,16256,16256
1050,22371,16256,16256
1051,824,16256,16256
1052,826,16256,16256
1053,825,16256,16256
1054,822,16384,16384
1055,823,16384,16384
1056,827,16384,16384
1057,828,16384,16384
1058,22373,16384,16384
1059,22374,16384,16384
1060,829,16384,16384
1061,22326,16384,16384
1062,830,16384,16384
1063,833,16384,16384
1064,835,16384,16384
1065,834,16384,16384
1066,831,16512,16512
1067,832,16512,16512
1068,836,16512,16512
1069,837,16512,16512
1070,22377,16512,16512
1071,22378,16512,16512
1072,840,16512,16512
1073,842,16512,16512
1074,841,16512,16512
1075,838,16640,16640
1076,839,16640,16640
1077,843,16640,16640
1078,844,16640,16640
1079,22380,16640,16640
1080,22381,16640,16640
1081,847,16640,16640
1082,849,16640,16640
1083,848,16640,16640
1084,845,16768,16768
1085,846,16768,16768
1086,850,16768,16768
1087,851,16768,16768
1088,22383,16768,16768
1089,22384,16768,16768
1090,854,16768,16768
1091,856,16768,16768
1092,855,16768,16768
1093,852,16896,16896
1094,853,16896,16896
1095,857,16896,16896
1096,858,16896,16896
1097,22386,16896,16896
1098,22387,16896,16896
1099,861,16896,16896
1100,863,16896,16896
1101,862,16896,16896
1102,859,17024,17024
1103,860,17024,17024
1104,864,17024,17024
1105,865,17024,17024
1106,22389,17024,17024
1107,22390,17024,17024
1108,868,17024,17024
1109,870,17024,17024
1110,869,17024,17024
1111,866,17152,17152
1112,867,17152,17152
1113,871,17152,17152
1114,872,17152,17152
1115,22392,17152,17152
1116,22393,17152,17152
1117,875,17152,17152
1118,877,17152,17152
1119,876,17152,17152
1120,873,17280,17280
1121,874,17280,17280
1122,878,17280,17280
1123,879,17280,17280
1124,22395,17280,17280
1125,22396,17280,17280
1126,882,17280,17280
1127,884,17280,17280
1128,883,17280,17280
1129,880,17408,17408
1130,881,17408,17408
1131,885,17408,17408
1132,886,17408,17408
1133,22398,17408,17408
1134,22399,17408,17408
1135,889,17408,17408
1136,891,17408,17408
1137,890,17408,17408
1138,887,17536,17536
1139,888,17536,17536
1140,892,17536,17536
1141,893,17536,17536
1142,22401,17536,17536
1143,22402,17536,17536
1144,896,17536,17536
1145,898,17536,17536
1146,897,17536,17536
1147,894,17664,17664
1148,895,17664,17664
1149,899,17664,17664
1150,900,17664,17664
1151,22404,17664,17664
1152,22405,17664,17664
1153,903,17664,17664
1154,905,17664,17664
1155,904,17664,17664
1156,901,17792,17792
1157,902,17792,17792
1158,906,17792,17792
1159,907,17792,17792
1160,22407,17792,17792
1161,22408,17792,17792
1162,910,17792,17792
1163,912,17792,17792
1164,911,17792,17792
1165,908,17920,17920
1166,909,17920,17920
1167,913,17920,17920
1168,914,17920,17920
1169,22410,17920,17920
1170,22411,17920,17920
1171,917,17920,17920
1172,919,17920,17920
1173,918,17920,17920
1174,915,18048,18048
1175,916,18048,18048
1176,920,18048,18048
1177,921,18048,18048
1178,22413,18048,18048
1179,22414,18048,18048
1180,924,18048,18048
1181,926,18048,18048
1182,925,18048,18048
1183,922,18176,18176
1184,923,18176,18176
1185,927,18176,18176
1186,928,18176,18176
1187,22416,18176,18176
1188,22417,18176,18176
1189,931,18176,18176
1190,933,18176,18176
1191,932,18176,18176
1192,929,18304,18304
1193,930,18304,18304
1194,934,18304,18304
1195,935,18304,18304
1196,22419,18304,18304
1197,22420,18304,18304
1198,938,18304,18304
1199,940,18304,18304
1200,939,18304,18304
1201,936,18432,18432
1202,937,18432,18432
1203,941,18432,18432
1204,942,18432,18432
1205,22422,18432,18432
1206,22423,18432,18432
1207,943,18432,18432
1208,22375,18432,18432
1209,944,18432,18432
1210,947,18432,18432
1211,949,18432,18432
1212,948,18432,18432
1213,945,18560,18560
1214,946,18560,18560
1215,950,18560,18560
1216,951,18560,18560
1217,22426,18560,18560
1218,22427,18560,18560
1219,954,18560,18560
1220,956,18560,18560
1221,955,18560,18560
1222,952,18688,18688
1223,953,18688,18688
1224,957,18688,18688
1225,958,18688,18688
1226,22429,18688,18688
1227,22430,18688,18688
1228,961,18688,18688
1229,963,18688,18688
1230,962,18688,18688
1231,959,18816,18816
1232,960,18816,18816
1233,964,18816,18816
1234,965,18816,18816
1235,22432,18816,18816
1236,22433,18816,18816
1237,968,18816,18816
1238,970,18816,18816
1239,969,18816,18816
1240,966,18944,18944
1241,967,18944,18944
1242,971,18944,18944
1243,972,18944,18944
1244,22435,18944,18944
1245,22436,18944,18944
1246,975,18944,18944
1247,977,18944,18944
1248,976,18944,18944
1249,973,19072,19072
1250,974,19072,19072
1251,978,19072,19072
1252,979,19072,19072
1253,22438,19072,19072
1254,22439,19072,19072
1255,982,19072,19072
1256,984,19072,19072
1257,983,19072,19072
1258,980,19200,19200
1259,981,19200,19200
1260,985,19200,19200
1261,986,19200,19200
1262,22441,19200,19200
1263,22442,19200,19200
1264,989,19200,19200
1265,991,19200,19200
1266,990,19200,19200
1267,987,19328,19328
1268,988,19328,19328
1269,992,19328,19328
1270,993,19328,19328
1271,22444,19328,19328
1272,22445,19328,19328
1273,996,19328,19328
1274,998,19328,19328
1275,997,19328,19328
1276,994,19456,19456
1277,995,19456,19456
1278,999,19456,19456
1279,1000,19456,19456
1280,22447,19456,19456
1281,22448,19456,19456
1282,1003,19456,19456
1283,1005,19456,19456
1284,1004,19456,19456
1285,1001,19584,19584
1286,1002,19584,19584
1287,1006,19584,19584
1288,1007,19584,19584
1289,22450,19584,19584
1290,22451,19584,19584
1291,1010,19584,19584
1292,1012,19584,19584
1293,1011,19584,19584
1294,1008,19712,19712
1295,1009,19712,19712
1296,1013,19712,19712
1297,1014,19712,19712
1298,22453,19712,19712
1299,22454,19712,19712
1300,1017,19712,19712
1301,1019,19712,19712
1302,1018,19712,19712
1303,1015,19840,19840
1304,1016,19840,19840
1305,1020,19840,19840
1306,1021,19840,19840
1307,22456,19840,19840
1308,22457,19840,19840
1309,1024,19840,19840
1310,1026,19840,19840
1311,1025,19840,19840
1312,1022,19968,19968
1313,1023,19968,19968
1314,1027,19968,19968
1315,1028,19968,19968
1316,22459,19968,19968
1317,22460,19968,19968
1318,1031,19968,19968
1319,1033,19968,19968
1320,1032,19968,19968
1321,1029,20096,20096
1322,1030,20096,20096
1323,1034,20096,20096
1324,1035,20096,20096
1325,22462,20096,20096
1326,22463,20096,20096
1327,1038,20096,20096
1328,1040,20096,20096
1329,1039,20096,20096
1330,1036,20224,20224
1331,1037,20224,20224
1332,1041,20224,20224
1333,1042,20224,20224
1334,22465,20224,20224
1335,22466,20224,20224
1336,1045,20224,20224
