position,node_id,l1_ub_live,running_peak
207,777,1162,1162
208,783,1210,1210
209,789,1258,1258
210,795,1306,1306
211,801,1354,1354
212,807,1402,1402
213,813,1450,1450
214,819,1498,1498
215,825,1546,1546
216,831,1594,1594
217,837,1642,1642
218,843,1690,1690
219,849,1738,1738
220,855,1786,1786
221,861,1834,1834
222,867,1882,1882
223,778,1946,1946
224,779,1946,1946
225,784,2010,2010
226,785,2010,2010
227,790,2074,2074
228,791,2074,2074
229,796,2138,2138
230,797,2138,2138
231,802,2202,2202
232,803,2202,2202
233,808,2266,2266
234,809,2266,2266
235,814,2330,2330
236,815,2330,2330
237,820,2394,2394
238,821,2394,2394
239,826,2458,2458
240,827,2458,2458
241,832,2522,2522
242,833,2522,2522
243,838,2586,2586
244,839,2586,2586
245,844,2650,2650
246,845,2650,2650
247,850,2714,2714
248,851,2714,2714
249,856,2778,2778
250,857,2778,2778
251,862,2842,2842
252,863,2842,2842
253,868,2906,2906
254,869,2906,2906
255,1062,2970,2970
256,1063,2970,2970
257,1068,3034,3034
258,1069,3034,3034
259,1074,3098,3098
260,1075,3098,3098
261,1080,3162,3162
262,1081,3162,3162
263,1086,3226,3226
264,1087,3226,3226
265,1092,3290,3290
266,1093,3290,3290
267,1098,3354,3354
268,1099,3354,3354
269,1104,3418,3418
270,1105,3418,3418
271,1110,3482,3482
272,1111,3482,3482
273,1116,3546,3546
274,1117,3546,3546
275,1122,3610,3610
276,1123,3610,3610
277,1128,3674,3674
278,1129,3674,3674
279,1134,3738,3738
280,1135,3738,3738
281,1140,3802,3802
282,1141,3802,3802
283,1146,3866,3866
284,1147,3866,3866
285,1152,3930,3930
286,1153,3930,3930
287,162,4026,4026
288,164,4122,4122
289,187,4218,4218
290,189,4314,4314
291,211,4410,4410
292,213,4506,4506
293,465,4602,4602
294,467,4698,4698
295,469,4794,4794
296,471,4890,4890
297,513,4986,4986
298,515,5082,5082
299,517,5178,5178
300,519,5274,5274
301,602,5370,5370
302,604,5466,5466
303,606,5562,5562
304,608,5658,5658
305,690,5754,5754
306,692,5850,5850
307,694,5946,5946
308,696,6042,6042
309,885,6138,6138
310,887,6234,6234
311,889,6330,6330
312,891,6426,6426
313,68,6570,6570
314,69,6570,6570
315,73,6570,6570
316,1784,6426,6570
317,70,6570,6570
318,71,6570,6570
319,94,6714,6714
320,95,6714,6714
321,96,6858,6858
322,97,6858,6858
323,98,7002,7002
324,99,7002,7002
325,100,7146,7146
326,101,7146,7146
327,118,7290,7290
328,119,7290,7290
329,120,7434,7434
330,121,7434,7434
331,122,7578,7578
332,123,7578,7578
333,124,7722,7722
334,125,7722,7722
335,142,7866,7866
336,143,7866,7866
337,144,8010,8010
338,145,8010,8010
339,146,8154,8154
340,147,8154,8154
341,148,8298,8298
342,149,8298,8298
343,166,8442,8442
344,167,8442,8442
345,168,8586,8586
346,169,8586,8586
347,170,8730,8730
348,171,8730,8730
349,172,8874,8874
350,173,8874,8874
351,190,9018,9018
352,191,9018,9018
353,192,9162,9162
354,193,9162,9162
355,194,9306,9306
356,195,9306,9306
357,196,9450,9450
358,197,9450,9450
359,214,9594,9594
360,215,9594,9594
361,216,9738,9738
362,217,9738,9738
363,218,9882,9882
364,219,9882,9882
365,220,10026,10026
366,221,10026,10026
367,238,10170,10170
368,239,10170,10170
369,240,10314,10314
370,241,10314,10314
371,242,10458,10458
372,243,10458,10458
373,244,10602,10602
374,245,10602,10602
375,473,10746,10746
376,474,10746,10746
377,475,10890,10890
378,476,10890,10890
379,477,11034,11034
380,478,11034,11034
381,479,11178,11178
382,480,11178,11178
383,481,11322,11322
384,482,11322,11322
385,483,11466,11466
386,484,11466,11466
387,485,11610,11610
388,486,11610,11610
389,487,11754,11754
390,488,11754,11754
391,521,11898,11898
392,522,11898,11898
393,523,12042,12042
394,524,12042,12042
395,525,12186,12186
396,526,12186,12186
397,527,12330,12330
398,528,12330,12330
399,529,12474,12474
400,530,12474,12474
401,531,12618,12618
402,532,12618,12618
403,533,12762,12762
404,534,12762,12762
405,535,12906,12906
406,536,12906,12906
407,537,13050,13050
408,538,13050,13050
409,539,13194,13194
410,540,13194,13194
411,541,13338,13338
412,542,13338,13338
413,543,13482,13482
414,544,13482,13482
415,545,13626,13626
416,546,13626,13626
417,547,13770,13770
418,548,13770,13770
419,549,13914,13914
420,550,13914,13914
421,551,14058,14058
422,552,14058,14058
423,609,14202,14202
424,610,14202,14202
425,611,14346,14346
426,612,14346,14346
427,613,14490,14490
428,614,14490,14490
429,615,14634,14634
430,616,14634,14634
431,617,14778,14778
432,618,14778,14778
433,619,14922,14922
434,620,14922,14922
435,621,15066,15066
436,622,15066,15066
437,623,15210,15210
438,624,15210,15210
439,625,15354,15354
440,626,15354,15354
441,627,15498,15498
442,628,15498,15498
443,629,15642,15642
444,630,15642,15642
445,631,15786,15786
446,632,15786,15786
447,633,15930,15930
448,634,15930,15930
449,635,16074,16074
450,636,16074,16074
451,637,16218,16218
452,638,16218,16218
453,639,16362,16362
454,640,16362,16362
455,697,16506,16506
456,698,16506,16506
457,699,16650,16650
458,700,16650,16650
459,701,16794,16794
460,702,16794,16794
461,703,16938,16938
462,704,16938,16938
463,705,17082,17082
464,706,17082,17082
465,707,17226,17226
466,708,17226,17226
467,709,17370,17370
468,710,17370,17370
469,711,17514,17514
470,712,17514,17514
471,713,17658,17658
472,714,17658,17658
473,715,17802,17802
474,716,17802,17802
475,717,17946,17946
476,718,17946,17946
477,719,18090,18090
478,720,18090,18090
479,721,18234,18234
480,722,18234,18234
481,723,18378,18378
482,724,18378,18378
483,725,18522,18522
484,726,18522,18522
485,727,18666,18666
486,728,18666,18666
487,893,18810,18810
488,894,18810,18810
489,895,18954,18954
490,896,18954,18954
491,897,19098,19098
492,898,19098,19098
493,899,19242,19242
494,900,19242,19242
495,901,19386,19386
496,902,19386,19386
497,903,19530,19530
498,904,19530,19530
499,905,19674,19674
500,906,19674,19674
501,907,19818,19818
502,908,19818,19818
503,909,19962,19962
504,910,19962,19962
505,911,20106,20106
506,912,20106,20106
507,913,20250,20250
508,914,20250,20250
509,915,20394,20394
510,916,20394,20394
511,917,20538,20538
512,918,20538,20538
513,919,20682,20682
514,920,20682,20682
515,921,20826,20826
516,922,20826,20826
517,923,20970,20970
518,924,20970,20970
519,981,21114,21114
520,982,21114,21114
521,983,21258,21258
522,984,21258,21258
523,985,21402,21402
524,986,21402,21402
525,987,21546,21546
526,988,21546,21546
527,989,21690,21690
528,990,21690,21690
529,991,21834,21834
530,992,21834,21834
531,993,21978,21978
532,994,21978,21978
533,995,22122,22122
534,996,22122,22122
535,997,22266,22266
536,998,22266,22266
537,999,22410,22410
538,1000,22410,22410
539,1001,22554,22554
540,1002,22554,22554
541,1003,22698,22698
542,1004,22698,22698
543,1005,22842,22842
544,1006,22842,22842
545,1007,22986,22986
546,1008,22986,22986
547,1009,23130,23130
548,1010,23130,23130
549,1011,23274,23274
550,1012,23274,23274
551,1177,23418,23418
552,1178,23418,23418
553,1179,23562,23562
554,1180,23562,23562
555,1181,23706,23706
556,1182,23706,23706
557,1183,23850,23850
558,1184,23850,23850
559,1185,23994,23994
560,1186,23994,23994
561,1187,24138,24138
562,1188,24138,24138
563,1189,24282,24282
564,1190,24282,24282
565,1191,24426,24426
566,1192,24426,24426
567,1225,24570,24570
568,1226,24570,24570
569,1227,24714,24714
570,1228,24714,24714
571,1229,24858,24858
572,1230,24858,24858
573,1231,25002,25002
574,1232,25002,25002
575,1233,25146,25146
576,1234,25146,25146
577,1235,25290,25290
578,1236,25290,25290
579,1237,25434,25434
580,1238,25434,25434
581,1239,25578,25578
582,1240,25578,25578
583,1241,25722,25722
584,1242,25722,25722
585,1243,25866,25866
586,1244,25866,25866
587,1245,26010,26010
588,1246,26010,26010
589,1247,26154,26154
590,1248,26154,26154
591,1249,26298,26298
592,1250,26298,26298
593,1251,26442,26442
594,1252,26442,26442
595,1253,26586,26586
596,1254,26586,26586
597,1255,26730,26730
598,1256,26730,26730
599,1313,26874,26874
600,1314,26874,26874
601,1315,27018,27018
602,1316,27018,27018
603,1317,27162,27162
604,1318,27162,27162
605,1319,27306,27306
606,1320,27306,27306
607,1321,27450,27450
608,1322,27450,27450
609,1323,27594,27594
610,1324,27594,27594
611,1325,27738,27738
612,1326,27738,27738
613,1327,27882,27882
614,1328,27882,27882
615,1329,28026,28026
616,1330,28026,28026
617,1331,28170,28170
618,1332,28170,28170
619,1333,28314,28314
620,1334,28314,28314
621,1335,28458,28458
622,1336,28458,28458
623,1337,28602,28602
624,1338,28602,28602
625,1339,28746,28746
626,1340,28746,28746
627,1341,28890,28890
628,1342,28890,28890
629,1343,29034,29034
630,1344,29034,29034
631,1401,29178,29178
632,1402,29178,29178
633,1403,29322,29322
634,1404,29322,29322
635,1405,29466,29466
636,1406,29466,29466
637,1407,29610,29610
638,1408,29610,29610
639,1409,29754,29754
640,1410,29754,29754
641,1411,29898,29898
642,1412,29898,29898
643,1413,30042,30042
644,1414,30042,30042
645,1415,30186,30186
646,1416,30186,30186
647,1417,30330,30330
648,1418,30330,30330
649,1419,30474,30474
650,1420,30474,30474
651,1421,30618,30618
652,1422,30618,30618
653,1423,30762,30762
654,1424,30762,30762
655,1425,30906,30906
656,1426,30906,30906
657,1427,31050,31050
658,1428,31050,31050
659,1429,31194,31194
660,1430,31194,31194
661,1431,31338,31338
662,1432,31338,31338
663,1489,31482,31482
664,1490,31482,31482
665,1491,31626,31626
666,1492,31626,31626
667,1493,31770,31770
668,1494,31770,31770
669,1495,31914,31914
670,1496,31914,31914
671,1497,32058,32058
672,1498,32058,32058
673,1499,32202,32202
674,1500,32202,32202
675,1501,32346,32346
676,1502,32346,32346
677,1503,32490,32490
678,1504,32490,32490
679,1505,32634,32634
680,1506,32634,32634
681,1507,32778,32778
682,1508,32778,32778
683,1509,32922,32922
684,1510,32922,32922
685,1511,33066,33066
686,1512,33066,33066
687,1513,33210,33210
688,1514,33210,33210
689,1515,33354,33354
690,1516,33354,33354
691,1517,33498,33498
692,1518,33498,33498
693,1519,33642,33642
694,1520,33642,33642
695,1577,33786,33786
696,1578,33786,33786
697,1579,33930,33930
698,1580,33930,33930
699,1581,34074,34074
700,1582,34074,34074
701,1583,34218,34218
702,1584,34218,34218
703,1585,34362,34362
704,1586,34362,34362
705,1587,34506,34506
706,1588,34506,34506
707,1589,34650,34650
708,1590,34650,34650
709,1591,34794,34794
710,1592,34794,34794
711,1593,34938,34938
712,1594,34938,34938
713,1595,35082,35082
714,1596,35082,35082
715,1597,35226,35226
716,1598,35226,35226
717,1599,35370,35370
718,1600,35370,35370
719,1601,35514,35514
720,1602,35514,35514
721,1603,35658,35658
722,1604,35658,35658
723,1605,35802,35802
724,1606,35802,35802
725,1607,35946,35946
726,1608,35946,35946
727,1665,36090,36090
728,1666,36090,36090
729,1667,36234,36234
730,1668,36234,36234
731,1669,36378,36378
732,1670,36378,36378
733,1671,36522,36522
734,1672,36522,36522
735,1673,36666,36666
736,1674,36666,36666
737,1675,36810,36810
738,1676,36810,36810
739,1677,36954,36954
740,1678,36954,36954
741,1679,37098,37098
742,1680,37098,37098
743,1681,37242,37242
744,1682,37242,37242
745,1683,37386,37386
746,1684,37386,37386
747,1685,37530,37530
748,1686,37530,37530
749,1687,37674,37674
750,1688,37674,37674
751,1689,37818,37818
752,1690,37818,37818
753,1691,37962,37962
754,1692,37962,37962
755,1693,38106,38106
756,1694,38106,38106
757,1695,38250,38250
758,1696,38250,38250
759,262,38442,38442
760,263,38442,38442
761,264,38634,38634
762,265,38634,38634
763,266,38826,38826
764,267,38826,38826
765,268,39018,39018
766,269,39018,39018
767,873,39210,39210
768,874,39402,39402
769,876,39594,39594
770,877,39786,39786
771,879,39978,39978
772,880,40170,40170
773,882,40362,40362
774,883,40554,40554
775,973,40746,40746
776,975,40938,40938
777,977,41130,41130
778,979,41322,41322
779,1061,41514,41514
780,1067,41706,41706
781,1073,41898,41898
782,1079,42090,42090
783,1085,42282,42282
784,1091,42474,42474
785,1097,42666,42666
786,1103,42858,42858
787,1109,43050,43050
788,1115,43242,43242
789,1121,43434,43434
790,1127,43626,43626
791,1133,43818,43818
792,1139,44010,44010
793,1145,44202,44202
794,1151,44394,44394
795,62,44778,44778
796,63,45162,45162
797,90,45546,45546
798,92,45930,45930
799,114,46314,46314
800,116,46698,46698
801,138,47082,47082
802,140,47466,47466
803,163,47850,47850
804,165,48234,48234
805,466,48618,48618
806,468,49002,49002
807,470,49386,49386
808,472,49770,49770
809,514,50154,50154
810,516,50538,50538
811,518,50922,50922
812,520,51306,51306
813,886,51690,51690
814,888,52074,52074
815,890,52458,52458
816,892,52842,52842
817,974,53226,53226
818,976,53610,53610
819,978,53994,53994
820,980,54378,54378
821,1169,54762,54762
822,1171,55146,55146
823,1173,55530,55530
824,1175,55914,55914
825,1217,56298,56298
826,1219,56682,56682
827,1221,57066,57066
828,1223,57450,57450
829,1305,57834,57834
830,1307,58218,58218
831,1309,58602,58602
832,1311,58986,58986
833,64,59754,59754
834,65,59754,59754
835,66,60522,60522
836,67,60522,60522
837,74,60522,60522
838,1786,60522,60522
839,75,60522,60522
840,76,60522,60522
841,1785,60378,60522
842,77,60378,60522
843,1787,60378,60522
844,84,60378,60522
845,85,60378,60522
846,1790,60362,60522
847,78,61130,61130
848,86,61130,61130
849,1792,61130,61130
850,87,61130,61130
851,88,61130,61130
852,1791,61114,61130
853,79,61882,61882
854,89,61882,61882
855,1782,61114,61882
856,1783,60346,61882
857,1793,60346,61882
858,102,60346,61882
859,103,60346,61882
860,1798,60202,61882
861,1157,60970,61882
862,1158,61738,61882
863,1160,62506,62506
864,1161,63274,63274
865,1163,64042,64042
866,1164,64810,64810
867,1166,65578,65578
868,1167,66346,66346
869,1393,67114,67114
870,1395,67882,67882
871,1397,68650,68650
872,1399,69418,69418
873,1481,70186,70186
874,1483,70954,70954
875,1485,71722,71722
876,1487,72490,72490
877,1569,73258,73258
878,1571,74026,74026
879,1573,74794,74794
880,1575,75562,75562
881,1657,76330,76330
882,1659,77098,77098
883,1661,77866,77866
884,1663,78634,78634
885,91,80170,80170
886,104,80170,80170
887,1802,80170,80170
888,105,80170,80170
889,106,80170,80170
890,1799,80026,80170
891,107,80026,80170
892,1795,78490,80170
893,1788,77722,80170
894,1803,77722,80170
895,108,77722,80170
896,109,77722,80170
897,1800,77578,80170
898,93,79114,80170
899,110,79114,80170
900,1780,78730,80170
901,1804,78730,80170
902,111,78730,80170
903,112,78730,80170
904,1801,78586,80170
905,113,78586,80170
906,1797,77050,80170
907,1789,76282,80170
908,1781,75898,80170
909,1805,75898,80170
910,126,75898,80170
911,127,75898,80170
912,1810,75754,80170
913,115,77290,80170
914,128,77290,80170
915,1814,77290,80170
916,129,77290,80170
917,130,77290,80170
918,1811,77146,80170
919,131,77146,80170
920,1807,75610,80170
921,1815,75610,80170
922,132,75610,80170
923,133,75610,80170
924,1812,75466,80170
925,117,77002,80170
926,134,77002,80170
927,1816,77002,80170
928,135,77002,80170
929,136,77002,80170
930,1813,76858,80170
931,137,76858,80170
932,1809,75322,80170
933,1817,75322,80170
934,150,75322,80170
935,151,75322,80170
936,1822,75178,80170
937,139,76714,80170
938,152,76714,80170
939,1826,76714,80170
940,153,76714,80170
941,154,76714,80170
942,1823,76570,80170
943,155,76570,80170
944,1819,75034,80170
945,1794,74650,80170
946,1827,74650,80170
947,156,74650,80170
948,157,74650,80170
949,1824,74506,80170
950,141,76042,80170
951,158,76042,80170
952,1806,75658,80170
953,1828,75658,80170
954,159,75658,80170
955,160,75658,80170
956,1825,75514,80170
957,161,75514,80170
958,1821,73978,80170
959,1796,73594,80170
960,1808,73210,80170
961,1829,73210,80170
962,174,73210,80170
963,175,73210,80170
964,1834,73066,80170
965,176,73066,80170
966,1838,73066,80170
967,177,73066,80170
968,178,73066,80170
969,1835,72922,80170
970,179,72922,80170
971,1831,72538,80170
972,1839,72538,80170
973,180,72538,80170
974,181,72538,80170
975,1836,72394,80170
976,182,72394,80170
977,1840,72394,80170
978,183,72394,80170
979,184,72394,80170
980,1837,72250,80170
981,185,72250,80170
982,1833,71866,80170
983,1841,71866,80170
984,198,71866,80170
985,199,71866,80170
986,1846,71722,80170
987,200,71722,80170
988,1850,71722,80170
989,201,71722,80170
990,202,71722,80170
991,1847,71578,80170
992,203,71578,80170
993,1843,71482,80170
994,1768,71481,80170
995,1851,71481,80170
996,204,71481,80170
997,205,71481,80170
998,1848,71337,80170
999,206,71337,80170
1000,1830,71241,80170
1001,1852,71241,80170
1002,207,71241,80170
1003,208,71241,80170
1004,1849,71097,80170
1005,209,71097,80170
1006,1832,71001,80170
1007,1845,70905,80170
1008,1770,70904,80170
1009,1853,70904,80170
1010,222,70904,80170
1011,223,70904,80170
1012,1858,70760,80170
1013,224,70760,80170
1014,1862,70760,80170
1015,225,70760,80170
1016,226,70760,80170
1017,1859,70616,80170
1018,227,70616,80170
1019,1855,70520,80170
1020,1863,70520,80170
1021,228,70520,80170
1022,229,70520,80170
1023,1860,70376,80170
1024,230,70376,80170
1025,1842,70352,80170
1026,1864,70352,80170
1027,231,70352,80170
1028,232,70352,80170
1029,1861,70208,80170
1030,233,70208,80170
1031,1857,70112,80170
1032,1844,70088,80170
1033,1865,70088,80170
1034,246,70088,80170
1035,247,70088,80170
1036,1870,69944,80170
1037,248,69944,80170
1038,1874,69944,80170
1039,249,69944,80170
1040,250,69944,80170
1041,1871,69800,80170
1042,251,69800,80170
1043,1867,69776,80170
1044,1875,69776,80170
1045,252,69776,80170
1046,253,69776,80170
1047,1872,69632,80170
1048,254,69632,80170
1049,1854,69608,80170
1050,1876,69608,80170
1051,255,69608,80170
1052,256,69608,80170
1053,1873,69464,80170
1054,257,69464,80170
1055,1856,69440,80170
1056,1869,69416,80170
1057,1877,69416,80170
1058,270,69416,80170
1059,271,69416,80170
1060,1882,69224,80170
1061,272,69224,80170
1062,1886,69224,80170
1063,273,69224,80170
1064,274,69224,80170
1065,1883,69032,80170
1066,275,69032,80170
1067,1879,69030,80170
1068,1887,69030,80170
1069,276,69030,80170
1070,277,69030,80170
1071,1884,68838,80170
1072,278,68838,80170
1073,1866,68832,80170
1074,1888,68832,80170
1075,279,68832,80170
1076,280,68832,80170
1077,1885,68640,80170
1078,281,68640,80170
1079,1868,68634,80170
1080,1881,68632,80170
1081,1889,68632,80170
1082,300,68632,80170
1083,301,68632,80170
1084,1896,68600,80170
1085,302,68600,80170
1086,1902,68600,80170
1087,303,68600,80170
1088,304,68600,80170
1089,1897,68568,80170
1090,305,68568,80170
1091,1891,68564,80170
1092,1903,68564,80170
1093,318,68564,80170
1094,1890,68562,80170
1095,306,68562,80170
1096,307,68562,80170
1097,1898,68530,80170
1098,308,68530,80170
1099,1904,68530,80170
1100,309,68530,80170
1101,310,68530,80170
1102,1899,68498,80170
1103,311,68498,80170
1104,1893,68494,80170
1105,1905,68494,80170
1106,319,68494,80170
1107,1892,68492,80170
1108,312,68492,80170
1109,313,68492,80170
1110,1900,68460,80170
1111,314,68460,80170
1112,1906,68460,80170
1113,315,68460,80170
1114,316,68460,80170
1115,1901,68428,80170
1116,317,68428,80170
1117,1895,68424,80170
1118,1907,68424,80170
1119,320,68424,80170
1120,1894,68422,80170
1121,345,68422,80170
1122,346,68422,80170
1123,1916,68406,80170
1124,347,68406,80170
1125,1924,68406,80170
1126,348,68406,80170
1127,349,68406,80170
1128,1917,68390,80170
1129,350,68390,80170
1130,1909,68388,80170
1131,1925,68388,80170
1132,351,68388,80170
1133,352,68388,80170
1134,1918,68372,80170
1135,353,68372,80170
1136,1926,68372,80170
1137,354,68372,80170
1138,355,68372,80170
1139,1919,68356,80170
1140,356,68356,80170
1141,1911,68354,80170
1142,1927,68354,80170
1143,357,68354,80170
1144,358,68354,80170
1145,1920,68338,80170
1146,359,68338,80170
1147,1928,68338,80170
1148,360,68338,80170
1149,361,68338,80170
1150,1921,68322,80170
1151,362,68322,80170
1152,1913,68320,80170
1153,1929,68320,80170
1154,363,68320,80170
1155,364,68320,80170
1156,1922,68304,80170
1157,365,68304,80170
1158,1930,68304,80170
1159,366,68304,80170
1160,367,68304,80170
1161,1923,68288,80170
1162,368,68288,80170
1163,1915,68286,80170
1164,1931,68286,80170
1165,393,68286,80170
1166,394,68286,80170
1167,1940,68270,80170
1168,395,68270,80170
1169,1948,68270,80170
1170,396,68270,80170
1171,397,68270,80170
1172,1941,68254,80170
1173,398,68254,80170
1174,1933,68252,80170
1175,1949,68252,80170
1176,399,68252,80170
1177,400,68252,80170
1178,1942,68236,80170
1179,401,68236,80170
1180,1950,68236,80170
1181,402,68236,80170
1182,403,68236,80170
1183,1943,68220,80170
1184,404,68220,80170
1185,1935,68218,80170
1186,1951,68218,80170
1187,405,68218,80170
1188,406,68218,80170
1189,1944,68202,80170
1190,407,68202,80170
1191,1952,68202,80170
1192,408,68202,80170
1193,409,68202,80170
1194,1945,68186,80170
1195,410,68186,80170
1196,1937,68184,80170
1197,1953,68184,80170
1198,411,68184,80170
1199,412,68184,80170
1200,1946,68168,80170
1201,413,68168,80170
1202,1954,68168,80170
1203,414,68168,80170
1204,415,68168,80170
1205,1947,68152,80170
1206,416,68152,80170
1207,1939,68150,80170
1208,1955,68150,80170
1209,441,68150,80170
1210,442,68150,80170
1211,1964,68134,80170
1212,443,68134,80170
1213,1972,68134,80170
1214,444,68134,80170
1215,445,68134,80170
1216,1965,68118,80170
1217,446,68118,80170
1218,1957,68116,80170
1219,1973,68116,80170
1220,447,68116,80170
1221,448,68116,80170
1222,1966,68100,80170
1223,449,68100,80170
1224,1974,68100,80170
1225,450,68100,80170
1226,451,68100,80170
1227,1967,68084,80170
1228,452,68084,80170
1229,1959,68082,80170
1230,1975,68082,80170
1231,453,68082,80170
1232,454,68082,80170
1233,1968,68066,80170
1234,455,68066,80170
1235,1976,68066,80170
1236,456,68066,80170
1237,457,68066,80170
1238,1969,68050,80170
1239,458,68050,80170
1240,1961,68048,80170
1241,1977,68048,80170
1242,459,68048,80170
1243,460,68048,80170
1244,1970,68032,80170
1245,461,68032,80170
1246,1878,68031,80170
1247,1978,68031,80170
1248,462,68031,80170
1249,463,68031,80170
1250,1971,68015,80170
1251,464,68015,80170
1252,1963,68013,80170
1253,1880,68012,80170
1254,1979,68012,80170
1255,489,68012,80170
1256,490,68012,80170
1257,1988,67868,80170
1258,491,67868,80170
1259,1996,67868,80170
1260,492,67868,80170
1261,493,67868,80170
1262,1989,67724,80170
1263,494,67724,80170
1264,1981,67340,80170
1265,1997,67340,80170
1266,495,67340,80170
1267,496,67340,80170
1268,1990,67196,80170
1269,497,67196,80170
1270,1998,67196,80170
1271,498,67196,80170
1272,499,67196,80170
1273,1991,67052,80170
1274,500,67052,80170
1275,1983,66668,80170
1276,1999,66668,80170
1277,501,66668,80170
1278,502,66668,80170
1279,1992,66524,80170
1280,503,66524,80170
1281,2000,66524,80170
1282,504,66524,80170
1283,505,66524,80170
1284,1993,66380,80170
1285,506,66380,80170
1286,1985,65996,80170
1287,2001,65996,80170
1288,507,65996,80170
1289,508,65996,80170
1290,1994,65852,80170
1291,509,65852,80170
1292,2002,65852,80170
1293,510,65852,80170
1294,511,65852,80170
1295,1995,65708,80170
1296,512,65708,80170
1297,1987,65324,80170
1298,2003,65324,80170
1299,553,65324,80170
1300,554,65324,80170
1301,2012,65180,80170
1302,555,65180,80170
1303,2028,65180,80170
1304,556,65180,80170
1305,557,65180,80170
1306,2013,65036,80170
1307,558,65036,80170
1308,2029,65036,80170
1309,559,65036,80170
1310,560,65036,80170
1311,2014,64892,80170
1312,561,64892,80170
1313,2030,64892,80170
1314,562,64892,80170
1315,563,64892,80170
1316,2015,64748,80170
1317,564,64748,80170
1318,2005,64364,80170
1319,2031,64364,80170
1320,565,64364,80170
1321,566,64364,80170
1322,2016,64220,80170
1323,567,64220,80170
1324,2032,64220,80170
1325,568,64220,80170
1326,569,64220,80170
1327,2017,64076,80170
1328,570,64076,80170
1329,2033,64076,80170
1330,571,64076,80170
1331,572,64076,80170
1332,2018,63932,80170
1333,573,63932,80170
1334,2034,63932,80170
1335,574,63932,80170
1336,575,63932,80170
1337,2019,63788,80170
1338,576,63788,80170
1339,2007,63404,80170
1340,2035,63404,80170
1341,577,63404,80170
1342,578,63404,80170
1343,2020,63260,80170
1344,579,63260,80170
1345,2036,63260,80170
