position,node_id,l1_ub_live,running_peak
363,2,25864,25864
364,4,25864,25864
365,8,25864,25864
366,9,25864,25864
367,1147,25864,25864
368,1148,25864,25864
369,14,25864,25864
370,15,25864,25864
371,10,26120,26120
372,12,26120,26120
373,16,26120,26120
374,11,26376,26376
375,13,26376,26376
376,17,26376,26376
377,18,26376,26376
378,1151,26376,26376
379,1152,26376,26376
380,21,26376,26376
381,1144,26376,26376
382,22,26376,26376
383,25,26376,26376
384,1156,26360,26376
385,27,26360,26376
386,1153,26232,26376
387,1154,26104,26376
388,29,26104,26376
389,1157,25976,26376
390,31,25976,26376
391,34,25976,26376
392,1159,25848,26376
393,1161,25832,26376
394,35,25832,26376
395,40,25832,26376
396,41,25832,26376
397,36,26088,26376
398,38,26088,26376
399,1158,25960,26376
400,42,25960,26376
401,37,26216,26376
402,39,26216,26376
403,43,26216,26376
404,44,26216,26376
405,1165,26216,26376
406,1166,26216,26376
407,54,26216,26376
408,1162,26216,26376
409,45,26216,26376
410,48,26216,26376
411,50,26216,26376
412,1163,25960,26376
413,49,25960,26376
414,46,26216,26376
415,47,26216,26376
416,51,26216,26376
417,52,26216,26376
418,1169,26216,26376
419,1170,26216,26376
420,56,26216,26376
421,1167,26216,26376
422,57,26216,26376
423,60,26216,26376
424,61,26216,26376
425,63,26216,26376
426,58,26472,26472
427,59,26472,26472
428,62,26472,26472
429,64,26472,26472
430,1175,26472,26472
431,1176,26472,26472
432,67,26472,26472
433,68,26472,26472
434,70,26472,26472
435,65,26728,26728
436,66,26728,26728
437,69,26728,26728
438,71,26728,26728
439,1178,26728,26728
440,1179,26728,26728
441,74,26728,26728
442,1173,26728,26728
443,75,26728,26728
444,78,26728,26728
445,1183,26712,26728
446,80,26712,26728
447,1180,26584,26728
448,1181,26456,26728
449,82,26456,26728
450,1184,26328,26728
451,84,26328,26728
452,87,26328,26728
453,1186,26200,26728
454,1188,26184,26728
455,88,26184,26728
456,91,26184,26728
457,92,26184,26728
458,94,26184,26728
459,89,26440,26728
460,90,26440,26728
461,1185,26312,26728
462,93,26312,26728
463,95,26312,26728
464,1191,26312,26728
465,1192,26312,26728
466,103,26312,26728
467,1189,26312,26728
468,96,26312,26728
469,97,26312,26728
470,99,26312,26728
471,1190,26056,26728
472,98,26056,26728
473,100,26056,26728
474,101,26056,26728
475,1194,26056,26728
476,1195,26056,26728
477,105,26056,26728
478,1193,26056,26728
479,106,26056,26728
480,109,26056,26728
481,110,26056,26728
482,112,26056,26728
483,107,26312,26728
484,108,26312,26728
485,111,26312,26728
486,113,26312,26728
487,1200,26312,26728
488,1201,26312,26728
489,116,26312,26728
490,117,26312,26728
491,119,26312,26728
492,114,26568,26728
493,115,26568,26728
494,118,26568,26728
495,120,26568,26728
496,1203,26568,26728
497,1204,26568,26728
498,123,26568,26728
499,1198,26568,26728
500,124,26568,26728
501,127,26568,26728
502,1208,26552,26728
503,129,26552,26728
504,1205,26424,26728
505,1206,26296,26728
506,131,26296,26728
507,1209,26168,26728
508,133,26168,26728
509,136,26168,26728
510,1211,26040,26728
511,1213,26024,26728
512,137,26024,26728
513,140,26024,26728
514,141,26024,26728
515,143,26024,26728
516,138,26280,26728
517,139,26280,26728
518,1210,26152,26728
519,142,26152,26728
520,144,26152,26728
521,1216,26152,26728
522,1217,26152,26728
523,152,26152,26728
524,1214,26152,26728
525,145,26152,26728
526,146,26152,26728
527,148,26152,26728
528,1215,25896,26728
529,147,25896,26728
530,149,25896,26728
531,150,25896,26728
532,1219,25896,26728
533,1220,25896,26728
534,154,25896,26728
535,1218,25896,26728
536,155,25896,26728
537,158,25896,26728
538,159,25896,26728
539,161,25896,26728
540,1146,25640,26728
541,156,25896,26728
542,157,25896,26728
543,160,25896,26728
544,162,25896,26728
545,1225,25896,26728
546,1226,25896,26728
547,165,25896,26728
548,166,25896,26728
549,168,25896,26728
550,1150,25640,26728
551,163,25896,26728
552,164,25896,26728
553,167,25896,26728
554,169,25896,26728
555,1228,25896,26728
556,1229,25896,26728
557,172,25896,26728
558,1223,25896,26728
559,173,25896,26728
560,176,25896,26728
561,1233,25880,26728
562,178,25880,26728
563,1230,25752,26728
564,1231,25624,26728
565,180,25624,26728
566,1234,25496,26728
567,182,25496,26728
568,185,25496,26728
569,1236,25368,26728
570,1238,25352,26728
571,186,25352,26728
572,189,25352,26728
573,190,25352,26728
574,192,25352,26728
575,1164,25096,26728
576,187,25352,26728
577,188,25352,26728
578,1235,25224,26728
579,191,25224,26728
580,193,25224,26728
581,1241,25224,26728
582,1242,25224,26728
583,201,25224,26728
584,1239,25224,26728
585,194,25224,26728
586,195,25224,26728
587,197,25224,26728
588,1240,24968,26728
589,196,24968,26728
590,198,24968,26728
591,1168,24712,26728
592,199,24712,26728
593,1244,24712,26728
594,1245,24712,26728
595,203,24712,26728
596,1243,24712,26728
597,204,24712,26728
598,207,24712,26728
599,209,24712,26728
600,208,24712,26728
601,205,24968,26728
602,206,24968,26728
603,210,24968,26728
604,211,24968,26728
605,1250,24968,26728
606,1251,24968,26728
607,214,24968,26728
608,216,24968,26728
609,215,24968,26728
610,212,25224,26728
611,213,25224,26728
612,217,25224,26728
613,218,25224,26728
614,1253,25224,26728
615,1254,25224,26728
616,221,25224,26728
617,1248,25224,26728
618,222,25224,26728
619,225,25224,26728
620,1258,25208,26728
621,227,25208,26728
622,1255,25080,26728
623,1256,24952,26728
624,229,24952,26728
625,1259,24824,26728
626,231,24824,26728
627,234,24824,26728
628,1261,24696,26728
629,1263,24680,26728
630,236,24680,26728
631,238,24680,26728
632,1155,24678,26728
633,240,24678,26728
634,1265,24676,26728
635,242,24676,26728
636,1257,24674,26728
637,244,24674,26728
638,1267,24672,26728
639,246,24672,26728
640,1262,24670,26728
641,248,24670,26728
642,1160,24668,26728
643,250,24668,26728
644,1269,24666,26728
645,1270,24664,26728
646,278,24664,26728
647,1171,24536,26728
648,280,24536,26728
649,1172,24408,26728
650,1266,24406,26728
651,251,24406,26728
652,256,24406,26728
653,257,24406,26728
654,252,24662,26728
655,254,24662,26728
656,1260,24534,26728
657,258,24534,26728
658,253,24790,26728
659,255,24790,26728
660,259,24790,26728
661,260,24790,26728
662,1275,24790,26728
663,1276,24790,26728
664,271,24790,26728
665,1272,24790,26728
666,272,24790,26728
667,1281,24662,26728
668,282,24662,26728
669,1282,24534,26728
670,1285,24406,26728
671,261,24406,26728
672,264,24406,26728
673,266,24406,26728
674,1273,24150,26728
675,265,24150,26728
676,262,24406,26728
677,263,24406,26728
678,267,24406,26728
679,268,24406,26728
680,1279,24406,26728
681,1280,24406,26728
682,275,24406,26728
683,1277,24406,26728
684,276,24406,26728
685,1283,24278,26728
686,1268,24276,26728
687,284,24276,26728
688,1284,24148,26728
689,1286,24020,26728
690,285,24020,26728
691,286,24020,26728
692,288,24020,26728
693,287,24020,26728
694,289,24020,26728
695,290,24020,26728
696,1290,24020,26728
697,1291,24020,26728
698,291,24020,26728
699,293,24020,26728
700,292,24020,26728
701,294,24020,26728
702,295,24020,26728
703,1292,24020,26728
704,1293,24020,26728
705,298,24020,26728
706,1289,24020,26728
707,299,24020,26728
708,302,24020,26728
709,1297,24004,26728
710,304,24004,26728
711,1294,23876,26728
712,1295,23748,26728
713,306,23748,26728
714,1298,23620,26728
715,308,23620,26728
716,311,23620,26728
717,1300,23492,26728
718,1302,23476,26728
719,313,23476,26728
720,315,23476,26728
721,1182,23474,26728
722,317,23474,26728
723,1304,23472,26728
724,319,23472,26728
725,1296,23470,26728
726,321,23470,26728
727,1306,23468,26728
728,323,23468,26728
729,1301,23466,26728
730,325,23466,26728
731,1187,23464,26728
732,327,23464,26728
733,1308,23462,26728
734,1309,23460,26728
735,351,23460,26728
736,1196,23332,26728
737,353,23332,26728
738,1197,23204,26728
739,1305,23202,26728
740,328,23202,26728
741,331,23202,26728
742,332,23202,26728
743,334,23202,26728
744,329,23458,26728
745,330,23458,26728
746,1299,23330,26728
747,333,23330,26728
748,335,23330,26728
749,1313,23330,26728
750,1314,23330,26728
751,344,23330,26728
752,1311,23330,26728
753,345,23330,26728
754,1318,23202,26728
755,355,23202,26728
756,1319,23074,26728
757,1322,22946,26728
758,336,22946,26728
759,337,22946,26728
760,339,22946,26728
761,1312,22690,26728
762,338,22690,26728
763,340,22690,26728
764,341,22690,26728
765,1316,22690,26728
766,1317,22690,26728
767,348,22690,26728
768,1315,22690,26728
769,349,22690,26728
770,1320,22562,26728
771,1307,22560,26728
772,357,22560,26728
773,1321,22432,26728
774,1323,22304,26728
775,358,22304,26728
776,359,22304,26728
777,361,22304,26728
778,360,22304,26728
779,362,22304,26728
780,363,22304,26728
781,1327,22304,26728
782,1328,22304,26728
783,364,22304,26728
784,366,22304,26728
785,365,22304,26728
786,367,22304,26728
787,368,22304,26728
788,1329,22304,26728
789,1330,22304,26728
790,371,22304,26728
791,1326,22304,26728
792,372,22304,26728
793,375,22304,26728
794,1334,22288,26728
795,377,22288,26728
796,1331,22160,26728
797,1332,22032,26728
798,379,22032,26728
799,1335,21904,26728
800,381,21904,26728
801,384,21904,26728
802,1337,21776,26728
803,1339,21760,26728
804,386,21760,26728
805,388,21760,26728
806,1207,21758,26728
807,390,21758,26728
808,1341,21756,26728
809,392,21756,26728
810,1333,21754,26728
811,394,21754,26728
812,1343,21752,26728
813,396,21752,26728
814,1338,21750,26728
815,398,21750,26728
816,1212,21748,26728
817,400,21748,26728
818,1345,21746,26728
819,1346,21744,26728
820,424,21744,26728
821,1221,21616,26728
822,426,21616,26728
823,1222,21488,26728
824,1342,21486,26728
825,401,21486,26728
826,404,21486,26728
827,405,21486,26728
828,407,21486,26728
829,402,21742,26728
830,403,21742,26728
831,1336,21614,26728
832,406,21614,26728
833,408,21614,26728
834,1350,21614,26728
835,1351,21614,26728
836,417,21614,26728
837,1348,21614,26728
838,418,21614,26728
839,1355,21486,26728
840,428,21486,26728
841,1356,21358,26728
842,1359,21230,26728
843,409,21230,26728
844,410,21230,26728
845,412,21230,26728
846,1349,20974,26728
847,411,20974,26728
848,413,20974,26728
849,414,20974,26728
850,1353,20974,26728
851,1354,20974,26728
852,421,20974,26728
853,1352,20974,26728
854,422,20974,26728
855,1357,20846,26728
856,1344,20844,26728
857,430,20844,26728
858,1358,20716,26728
859,1360,20588,26728
860,431,20588,26728
861,432,20588,26728
862,434,20588,26728
863,433,20588,26728
864,435,20588,26728
865,1249,20332,26728
866,436,20332,26728
867,1364,20332,26728
868,1365,20332,26728
869,437,20332,26728
870,439,20332,26728
871,438,20332,26728
872,440,20332,26728
873,1252,20076,26728
874,441,20076,26728
875,1366,20076,26728
876,1367,20076,26728
877,444,20076,26728
878,1363,20076,26728
879,445,20076,26728
880,448,20076,26728
881,1371,20060,26728
882,450,20060,26728
883,1368,19932,26728
884,1369,19804,26728
885,452,19804,26728
886,1372,19676,26728
887,454,19676,26728
888,457,19676,26728
889,1374,19548,26728
890,1376,19532,26728
891,459,19532,26728
892,461,19532,26728
893,1232,19530,26728
894,463,19530,26728
895,1378,19528,26728
896,465,19528,26728
897,1370,19526,26728
898,467,19526,26728
899,1380,19524,26728
900,469,19524,26728
901,1375,19522,26728
902,471,19522,26728
903,1237,19520,26728
904,473,19520,26728
905,1382,19518,26728
906,1383,19516,26728
907,497,19516,26728
908,1246,19388,26728
909,499,19388,26728
910,1247,19260,26728
911,1379,19258,26728
912,474,19258,26728
913,477,19258,26728
914,478,19258,26728
915,480,19258,26728
916,1274,19002,26728
917,475,19258,26728
918,476,19258,26728
919,1373,19130,26728
920,479,19130,26728
921,481,19130,26728
922,1387,19130,26728
923,1388,19130,26728
924,490,19130,26728
925,1385,19130,26728
926,491,19130,26728
927,1392,19002,26728
928,501,19002,26728
929,1393,18874,26728
930,1396,18746,26728
931,482,18746,26728
932,483,18746,26728
933,485,18746,26728
934,1386,18490,26728
935,484,18490,26728
936,486,18490,26728
937,1278,18234,26728
938,487,18234,26728
939,1390,18234,26728
940,1391,18234,26728
941,494,18234,26728
942,1389,18234,26728
943,495,18234,26728
944,1394,18106,26728
945,1381,18104,26728
946,503,18104,26728
947,1395,17976,26728
948,1397,17848,26728
949,504,17848,26728
950,507,17848,26728
951,509,17848,26728
952,508,17848,26728
953,505,18104,26728
954,506,18104,26728
955,510,18104,26728
956,511,18104,26728
957,1402,18104,26728
958,1403,18104,26728
959,514,18104,26728
960,516,18104,26728
961,515,18104,26728
962,512,18360,26728
963,513,18360,26728
964,517,18360,26728
965,518,18360,26728
966,1405,18360,26728
967,1406,18360,26728
968,521,18360,26728
969,1400,18360,26728
970,522,18360,26728
971,525,18360,26728
972,1410,18344,26728
973,527,18344,26728
974,1407,18216,26728
975,1408,18088,26728
976,529,18088,26728
977,1411,17960,26728
978,531,17960,26728
979,534,17960,26728
980,1413,17832,26728
981,1415,17816,26728
982,536,17816,26728
983,538,17816,26728
984,1264,17814,26728
985,540,17814,26728
986,1417,17812,26728
987,542,17812,26728
988,1409,17810,26728
989,544,17810,26728
990,1419,17808,26728
991,546,17808,26728
992,1414,17806,26728
993,548,17806,26728
994,1271,17804,26728
995,550,17804,26728
996,1421,17802,26728
997,1422,17800,26728
998,578,17800,26728
999,1287,17672,26728
1000,580,17672,26728
1001,1288,17544,26728
1002,1418,17542,26728
1003,551,17542,26728
1004,556,17542,26728
1005,557,17542,26728
1006,552,17798,26728
1007,554,17798,26728
1008,1412,17670,26728
1009,558,17670,26728
1010,553,17926,26728
1011,555,17926,26728
1012,559,17926,26728
1013,560,17926,26728
1014,1427,17926,26728
1015,1428,17926,26728
1016,571,17926,26728
1017,1424,17926,26728
1018,572,17926,26728
1019,1433,17798,26728
1020,582,17798,26728
1021,1434,17670,26728
1022,1437,17542,26728
1023,561,17542,26728
1024,564,17542,26728
1025,566,17542,26728
1026,1425,17286,26728
1027,565,17286,26728
1028,562,17542,26728
1029,563,17542,26728
1030,567,17542,26728
1031,568,17542,26728
1032,1431,17542,26728
1033,1432,17542,26728
1034,575,17542,26728
1035,1429,17542,26728
1036,576,17542,26728
1037,1435,17414,26728
1038,1420,17412,26728
1039,584,17412,26728
1040,1436,17284,26728
1041,1438,17156,26728
1042,585,17156,26728
1043,586,17156,26728
1044,588,17156,26728
1045,587,17156,26728
1046,589,17156,26728
1047,590,17156,26728
1048,1442,17156,26728
1049,1443,17156,26728
1050,591,17156,26728
1051,593,17156,26728
1052,592,17156,26728
1053,594,17156,26728
1054,595,17156,26728
1055,1444,17156,26728
1056,1445,17156,26728
1057,598,17156,26728
1058,1441,17156,26728
1059,599,17156,26728
1060,602,17156,26728
1061,1449,17140,26728
1062,604,17140,26728
1063,1446,17012,26728
1064,1447,16884,26728
1065,606,16884,26728
1066,1450,16756,26728
1067,608,16756,26728
1068,611,16756,26728
1069,1452,16628,26728
1070,1454,16612,26728
1071,613,16612,26728
1072,615,16612,26728
1073,1303,16610,26728
1074,617,16610,26728
1075,1456,16608,26728
1076,619,16608,26728
1077,1448,16606,26728
1078,621,16606,26728
1079,1458,16604,26728
1080,623,16604,26728
1081,1453,16602,26728
1082,625,16602,26728
1083,1310,16600,26728
1084,627,16600,26728
1085,1460,16598,26728
1086,1461,16596,26728
1087,651,16596,26728
1088,1324,16468,26728
1089,653,16468,26728
1090,1325,16340,26728
1091,1457,16338,26728
1092,628,16338,26728
1093,631,16338,26728
1094,632,16338,26728
1095,634,16338,26728
1096,629,16594,26728
1097,630,16594,26728
1098,1451,16466,26728
1099,633,16466,26728
1100,635,16466,26728
1101,1465,16466,26728
1102,1466,16466,26728
1103,644,16466,26728
1104,1463,16466,26728
1105,645,16466,26728
1106,1470,16338,26728
1107,655,16338,26728
1108,1471,16210,26728
1109,1474,16082,26728
1110,636,16082,26728
1111,637,16082,26728
1112,639,16082,26728
1113,1464,15826,26728
1114,638,15826,26728
1115,640,15826,26728
1116,641,15826,26728
1117,1468,15826,26728
1118,1469,15826,26728
1119,648,15826,26728
1120,1467,15826,26728
1121,649,15826,26728
1122,1472,15698,26728
1123,1459,15696,26728
1124,657,15696,26728
1125,1473,15568,26728
1126,1475,15440,26728
1127,658,15440,26728
1128,659,15440,26728
1129,661,15440,26728
1130,660,15440,26728
1131,662,15440,26728
1132,663,15440,26728
1133,1479,15440,26728
1134,1480,15440,26728
1135,664,15440,26728
1136,666,15440,26728
1137,665,15440,26728
1138,667,15440,26728
1139,668,15440,26728
1140,1481,15440,26728
1141,1482,15440,26728
1142,671,15440,26728
1143,1478,15440,26728
1144,672,15440,26728
1145,675,15440,26728
1146,1486,15424,26728
1147,677,15424,26728
1148,1483,15296,26728
1149,1484,15168,26728
1150,679,15168,26728
1151,1487,15040,26728
1152,681,15040,26728
1153,684,15040,26728
1154,1489,14912,26728
1155,1491,14896,26728
1156,686,14896,26728
1157,688,14896,26728
1158,1340,14894,26728
1159,690,14894,26728
1160,1493,14892,26728
1161,692,14892,26728
1162,1485,14890,26728
1163,694,14890,26728
1164,1495,14888,26728
1165,696,14888,26728
1166,1490,14886,26728
1167,698,14886,26728
1168,1347,14884,26728
1169,700,14884,26728
1170,1497,14882,26728
1171,1498,14880,26728
1172,724,14880,26728
1173,1361,14752,26728
1174,726,14752,26728
1175,1362,14624,26728
1176,1494,14622,26728
1177,701,14622,26728
1178,704,14622,26728
1179,705,14622,26728
1180,707,14622,26728
1181,702,14878,26728
1182,703,14878,26728
1183,1488,14750,26728
1184,706,14750,26728
1185,708,14750,26728
1186,1502,14750,26728
1187,1503,14750,26728
1188,717,14750,26728
1189,1500,14750,26728
1190,718,14750,26728
1191,1507,14622,26728
1192,728,14622,26728
1193,1508,14494,26728
1194,1511,14366,26728
1195,709,14366,26728
1196,710,14366,26728
1197,712,14366,26728
1198,1501,14110,26728
1199,711,14110,26728
1200,713,14110,26728
1201,714,14110,26728
1202,1505,14110,26728
1203,1506,14110,26728
1204,721,14110,26728
1205,1504,14110,26728
1206,722,14110,26728
1207,1509,13982,26728
1208,1496,13980,26728
1209,730,13980,26728
1210,1510,13852,26728
1211,1512,13724,26728
1212,731,13724,26728
1213,732,13724,26728
1214,734,13724,26728
1215,733,13724,26728
1216,735,13724,26728
1217,1401,13468,26728
1218,736,13468,26728
1219,1516,13468,26728
1220,1517,13468,26728
1221,737,13468,26728
1222,739,13468,26728
1223,738,13468,26728
1224,740,13468,26728
1225,1404,13212,26728
1226,741,13212,26728
1227,1518,13212,26728
1228,1519,13212,26728
1229,744,13212,26728
1230,1515,13212,26728
1231,745,13212,26728
1232,748,13212,26728
1233,1523,13196,26728
1234,750,13196,26728
1235,1520,13068,26728
1236,1521,12940,26728
1237,752,12940,26728
1238,1524,12812,26728
1239,754,12812,26728
1240,757,12812,26728
1241,1526,12684,26728
1242,1528,12668,26728
1243,759,12668,26728
1244,761,12668,26728
1245,1377,12666,26728
1246,763,12666,26728
1247,1530,12664,26728
1248,765,12664,26728
1249,1522,12662,26728
1250,767,12662,26728
1251,1532,12660,26728
1252,769,12660,26728
1253,1527,12658,26728
1254,771,12658,26728
1255,1384,12656,26728
1256,773,12656,26728
1257,1534,12654,26728
1258,1535,12652,26728
1259,797,12652,26728
1260,1398,12524,26728
1261,799,12524,26728
1262,1399,12396,26728
1263,1531,12394,26728
1264,774,12394,26728
1265,777,12394,26728
1266,778,12394,26728
1267,780,12394,26728
1268,1426,12138,26728
1269,775,12394,26728
1270,776,12394,26728
1271,1525,12266,26728
1272,779,12266,26728
1273,781,12266,26728
1274,1539,12266,26728
1275,1540,12266,26728
1276,790,12266,26728
1277,1537,12266,26728
1278,791,12266,26728
1279,1544,12138,26728
1280,801,12138,26728
1281,1545,12010,26728
1282,1548,11882,26728
1283,782,11882,26728
1284,783,11882,26728
1285,785,11882,26728
1286,1538,11626,26728
1287,784,11626,26728
1288,786,11626,26728
1289,1430,11370,26728
1290,787,11370,26728
1291,1542,11370,26728
1292,1543,11370,26728
1293,794,11370,26728
1294,1541,11370,26728
1295,795,11370,26728
1296,1546,11242,26728
1297,1533,11240,26728
1298,803,11240,26728
1299,1547,11112,26728
1300,1549,10984,26728
1301,804,10984,26728
1302,807,10984,26728
1303,809,10984,26728
1304,1145,10728,26728
1305,808,10728,26728
1306,805,10984,26728
1307,806,10984,26728
1308,810,10984,26728
1309,811,10984,26728
1310,1554,10984,26728
1311,1555,10984,26728
1312,814,10984,26728
1313,816,10984,26728
1314,1149,10728,26728
1315,815,10728,26728
1316,812,10984,26728
1317,813,10984,26728
1318,817,10984,26728
1319,818,10984,26728
1320,1557,10984,26728
1321,1558,10984,26728
1322,821,10984,26728
1323,1552,10984,26728
1324,822,10984,26728
1325,825,10984,26728
1326,1562,10968,26728
1327,827,10968,26728
1328,1559,10840,26728
1329,1560,10712,26728
1330,829,10712,26728
1331,1563,10584,26728
1332,831,10584,26728
1333,834,10584,26728
1334,1565,10456,26728
1335,1567,10440,26728
1336,836,10440,26728
1337,838,10440,26728
1338,1416,10438,26728
1339,840,10438,26728
1340,1569,10436,26728
1341,842,10436,26728
1342,1561,10434,26728
1343,844,10434,26728
1344,1571,10432,26728
1345,846,10432,26728
1346,1566,10430,26728
1347,848,10430,26728
1348,1423,10428,26728
1349,850,10428,26728
