pipe,node_id,start,finish,cycles
MTE1,310,142735,142769,34
MTE1,313,142983,143017,34
MTE1,316,143231,143265,34
MTE1,346,143447,143477,30
MTE1,349,143659,143689,30
MTE1,352,143871,143901,30
MTE1,355,144083,144113,30
MTE1,358,144295,144325,30
MTE1,361,144507,144537,30
MTE1,364,144719,144749,30
MTE1,367,144931,144961,30
MTE1,394,145143,145173,30
MTE1,397,145355,145385,30
MTE1,400,145567,145597,30
MTE1,403,145779,145809,30
MTE1,406,145991,146021,30
MTE1,409,146203,146233,30
MTE1,412,146415,146445,30
MTE1,415,146627,146657,30
MTE1,442,146839,146869,30
MTE1,445,147051,147081,30
MTE1,448,147263,147293,30
MTE1,451,147475,147505,30
MTE1,454,147687,147717,30
MTE1,457,147899,147929,30
MTE1,460,148111,148141,30
MTE1,463,148323,148353,30
MTE1,490,148791,148854,63
MTE1,493,149346,149409,63
MTE1,496,150360,150423,63
MTE1,499,150915,150978,63
MTE1,502,151929,151992,63
MTE1,505,152484,152547,63
MTE1,508,153498,153561,63
MTE1,511,154053,154116,63
MTE1,554,155067,155130,63
MTE1,557,155611,155674,63
MTE1,560,156164,156227,63
MTE1,563,156717,156780,63
MTE1,566,157700,157763,63
MTE1,569,158244,158307,63
MTE1,572,158797,158860,63
MTE1,575,159350,159413,63
MTE1,578,160333,160396,63
MTE1,581,160877,160940,63
MTE1,584,161430,161493,63
MTE1,587,161983,162046,63
MTE1,590,162966,163029,63
MTE1,593,163510,163573,63
MTE1,596,164501,164564,63
MTE1,599,165054,165117,63
MTE1,642,165599,165662,63
MTE1,645,166100,166163,63
MTE1,648,166601,166664,63
MTE1,651,167102,167165,63
MTE1,654,167603,167666,63
MTE1,657,168104,168167,63
MTE1,660,168605,168668,63
MTE1,663,169106,169169,63
MTE1,666,169607,169670,63
MTE1,669,170108,170171,63
MTE1,672,170609,170672,63
MTE1,675,171110,171173,63
MTE1,678,171548,171611,63
MTE1,681,172049,172112,63
MTE1,684,172550,172613,63
MTE1,687,173051,173114,63
MTE1,730,173552,173615,63
MTE1,733,174053,174116,63
MTE1,736,174554,174617,63
MTE1,739,175055,175118,63
MTE1,742,175556,175619,63
MTE1,745,176057,176120,63
MTE1,748,176558,176621,63
MTE1,751,177059,177122,63
MTE1,754,177560,177623,63
MTE1,757,178061,178124,63
MTE1,760,178562,178625,63
MTE1,763,179063,179126,63
MTE1,766,179564,179627,63
MTE1,769,180065,180128,63
MTE1,772,180566,180629,63
MTE1,775,181067,181130,63
MTE1,781,181602,181645,43
MTE1,787,181923,181966,43
MTE1,793,182201,182244,43
MTE1,799,182522,182565,43
MTE1,805,182843,182886,43
MTE1,811,183164,183207,43
MTE1,817,183485,183528,43
MTE1,823,183806,183849,43
MTE1,829,184127,184170,43
MTE1,835,184405,184448,43
MTE1,841,184726,184769,43
MTE1,847,185047,185090,43
MTE1,853,185368,185411,43
MTE1,859,185689,185732,43
MTE1,865,186143,186186,43
MTE1,871,186421,186464,43
MTE1,926,186902,186965,63
MTE1,929,187446,187509,63
MTE1,932,187999,188062,63
MTE1,935,188552,188615,63
MTE1,938,189053,189116,63
MTE1,941,189597,189660,63
MTE1,944,190150,190213,63
MTE1,947,190703,190766,63
MTE1,950,191204,191267,63
MTE1,953,191748,191811,63
MTE1,956,192301,192364,63
MTE1,959,192854,192917,63
MTE1,962,193355,193418,63
MTE1,965,193899,193962,63
MTE1,968,194890,194953,63
MTE1,971,195443,195506,63
MTE1,1014,195944,196007,63
MTE1,1017,196445,196508,63
MTE1,1020,196946,197009,63
MTE1,1023,197447,197510,63
MTE1,1026,197948,198011,63
MTE1,1029,198449,198512,63
MTE1,1032,198950,199013,63
MTE1,1035,199451,199514,63
MTE1,1038,199952,200015,63
MTE1,1041,200453,200516,63
MTE1,1044,200954,201017,63
MTE1,1047,201455,201518,63
MTE1,1050,201956,202019,63
MTE1,1053,202457,202520,63
MTE1,1056,202958,203021,63
MTE1,1059,203459,203522,63
MTE1,1065,203800,203843,43
MTE1,1071,204121,204164,43
MTE1,1077,204442,204485,43
MTE1,1083,204763,204806,43
MTE1,1089,205084,205127,43
MTE1,1095,205405,205448,43
MTE1,1101,205726,205769,43
MTE1,1107,206047,206090,43
MTE1,1113,206368,206411,43
MTE1,1119,206689,206732,43
MTE1,1125,207010,207053,43
MTE1,1131,207331,207374,43
MTE1,1137,207652,207695,43
MTE1,1143,207973,208016,43
MTE1,1149,208294,208337,43
MTE1,1155,208615,208658,43
MTE1,1194,209166,209229,63
MTE1,1197,217805,217868,63
MTE1,1200,218306,218369,63
MTE1,1203,223167,223230,63
MTE1,1206,223668,223731,63
MTE1,1209,228529,228592,63
MTE1,1212,229030,229093,63
MTE1,1215,233891,233954,63
MTE1,1258,234392,234455,63
MTE1,1261,234893,234956,63
MTE1,1264,235394,235457,63
MTE1,1267,235895,235958,63
MTE1,1270,236396,236459,63
MTE1,1273,236897,236960,63
MTE1,1276,237398,237461,63
MTE1,1279,237899,237962,63
MTE1,1282,238400,238463,63
MTE1,1285,238901,238964,63
MTE1,1288,239402,239465,63
MTE1,1291,239903,239966,63
MTE1,1294,240404,240467,63
MTE1,1297,240905,240968,63
MTE1,1300,241406,241469,63
MTE1,1303,241907,241970,63
MTE1,1346,242408,242471,63
MTE1,1349,242909,242972,63
MTE1,1352,243410,243473,63
MTE1,1355,243911,243974,63
MTE1,1358,244412,244475,63
MTE1,1361,244913,244976,63
MTE1,1364,245414,245477,63
MTE1,1367,245915,245978,63
MTE1,1370,246416,246479,63
MTE1,1373,246917,246980,63
MTE1,1376,247418,247481,63
MTE1,1379,247919,247982,63
MTE1,1382,248420,248483,63
MTE1,1385,248921,248984,63
MTE1,1388,249422,249485,63
MTE1,1391,249923,249986,63
MTE1,1434,250424,250487,63
MTE1,1437,250925,250988,63
MTE1,1440,251426,251489,63
MTE1,1443,251927,251990,63
MTE1,1446,252428,252491,63
MTE1,1449,252929,252992,63
MTE1,1452,253430,253493,63
MTE1,1455,253931,253994,63
MTE1,1458,254432,254495,63
MTE1,1461,254933,254996,63
MTE1,1464,255434,255497,63
MTE1,1467,255935,255998,63
MTE1,1470,256436,256499,63
MTE1,1473,256937,257000,63
MTE1,1476,257438,257501,63
MTE1,1479,257939,258002,63
MTE1,1522,258440,258503,63
MTE1,1525,258941,259004,63
MTE1,1528,259442,259505,63
MTE1,1531,259943,260006,63
MTE1,1534,260444,260507,63
MTE1,1537,260945,261008,63
MTE1,1540,261446,261509,63
MTE1,1543,261947,262010,63
MTE1,1546,262448,262511,63
MTE1,1549,262949,263012,63
MTE1,1552,263450,263513,63
MTE1,1555,263951,264014,63
MTE1,1558,264452,264515,63
MTE1,1561,264953,265016,63
MTE1,1564,265454,265517,63
MTE1,1567,265955,266018,63
MTE1,1610,266456,266519,63
MTE1,1613,266957,267020,63
MTE1,1616,267458,267521,63
MTE1,1619,267959,268022,63
MTE1,1622,268460,268523,63
MTE1,1625,268961,269024,63
MTE1,1628,269462,269525,63
MTE1,1631,269963,270026,63
MTE1,1634,270464,270527,63
MTE1,1637,270965,271028,63
MTE1,1640,271466,271529,63
MTE1,1643,271967,272030,63
MTE1,1646,272468,272531,63
MTE1,1649,272969,273032,63
MTE1,1652,273470,273533,63
MTE1,1655,273971,274034,63
MTE1,1698,274472,274535,63
MTE1,1701,274973,275036,63
MTE1,1704,275474,275537,63
MTE1,1707,275975,276038,63
MTE1,1710,276476,276539,63
MTE1,1713,276977,277040,63
MTE1,1716,277478,277541,63
MTE1,1719,277979,278042,63
MTE1,1722,278480,278543,63
MTE1,1725,278981,279044,63
MTE1,1728,279482,279545,63
MTE1,1731,279983,280046,63
MTE1,1734,280484,280547,63
MTE1,1737,280985,281048,63
MTE1,1740,281486,281549,63
MTE1,1743,281987,282050,63
MTE1,875,282050,282388,338
MTE1,878,285065,285403,338
MTE1,881,290922,291260,338
MTE1,884,296398,296736,338
MTE1,1159,319784,320985,1201
MTE1,1162,348564,349765,1201
MTE1,1165,389028,390229,1201
MTE1,1168,429492,430693,1201
MTE2,3,0,80,80
MTE2,5,80,186,106
MTE2,7,216,322,106
MTE2,19,322,428,106
MTE2,21,428,534,106
MTE2,23,564,670,106
MTE2,25,700,806,106
MTE2,43,864,970,106
MTE2,45,1000,1106,106
MTE2,47,1136,1242,106
MTE2,49,1272,1378,106
MTE2,81,1408,1514,106
MTE2,83,1514,1620,106
MTE2,330,1620,1726,106
MTE2,332,1726,1832,106
MTE2,334,1832,1938,106
MTE2,336,1938,2044,106
MTE2,338,2044,2150,106
MTE2,340,2150,2256,106
MTE2,342,2256,2362,106
MTE2,344,2362,2468,106
MTE2,378,2468,2574,106
MTE2,380,2574,2680,106
MTE2,382,2680,2786,106
MTE2,384,2786,2892,106
MTE2,386,2892,2998,106
MTE2,388,2998,3104,106
MTE2,390,3104,3210,106
MTE2,392,3210,3316,106
MTE2,426,3316,3422,106
MTE2,428,3422,3528,106
MTE2,430,3528,3634,106
MTE2,432,3634,3740,106
MTE2,434,3740,3846,106
MTE2,436,3846,3952,106
MTE2,438,3952,4058,106
MTE2,440,4058,4164,106
MTE2,289,4164,4300,136
MTE2,291,4300,4436,136
MTE2,293,4436,4572,136
MTE2,295,4572,4708,136
MTE2,297,4708,4844,136
MTE2,299,4844,4980,136
MTE2,779,4980,5178,198
MTE2,785,5178,5376,198
MTE2,791,5376,5574,198
MTE2,797,5574,5772,198
MTE2,803,5772,5970,198
MTE2,809,5970,6168,198
MTE2,815,6168,6366,198
MTE2,821,6366,6564,198
MTE2,827,6564,6762,198
MTE2,833,6762,6960,198
MTE2,839,6960,7158,198
MTE2,845,7158,7356,198
MTE2,851,7356,7554,198
MTE2,857,7554,7752,198
MTE2,863,7752,7950,198
MTE2,869,7950,8148,198
MTE2,1063,8148,8346,198
MTE2,1069,8346,8544,198
MTE2,1075,8544,8742,198
MTE2,1081,8742,8940,198
MTE2,1087,8940,9138,198
MTE2,1093,9138,9336,198
MTE2,1099,9336,9534,198
MTE2,1105,9534,9732,198
MTE2,1111,9732,9930,198
MTE2,1117,9930,10128,198
MTE2,1123,10128,10326,198
MTE2,1129,10326,10524,198
MTE2,1135,10524,10722,198
MTE2,1141,10722,10920,198
MTE2,1147,10920,11118,198
MTE2,1153,11118,11316,198
MTE2,69,11316,11673,357
MTE2,71,11736,12093,357
MTE2,95,12093,12450,357
MTE2,97,12450,12807,357
MTE2,99,12807,13164,357
MTE2,101,13164,13521,357
MTE2,119,13521,13878,357
MTE2,121,13878,14235,357
MTE2,123,14235,14592,357
MTE2,125,14592,14949,357
MTE2,143,14949,15306,357
MTE2,145,15306,15663,357
MTE2,147,15663,16020,357
MTE2,149,16020,16377,357
MTE2,167,16377,16734,357
MTE2,169,16734,17091,357
MTE2,171,17091,17448,357
MTE2,173,17448,17805,357
MTE2,191,17805,18162,357
MTE2,193,18162,18519,357
MTE2,195,18519,18876,357
MTE2,197,18876,19233,357
MTE2,215,19233,19590,357
MTE2,217,19590,19947,357
MTE2,219,19947,20304,357
MTE2,221,20304,20661,357
MTE2,239,20661,21018,357
MTE2,241,21018,21375,357
MTE2,243,21375,21732,357
MTE2,245,21732,22089,357
MTE2,474,22089,22446,357
MTE2,476,22446,22803,357
MTE2,478,22803,23160,357
MTE2,480,23160,23517,357
MTE2,482,23517,23874,357
MTE2,484,23874,24231,357
MTE2,486,24231,24588,357
MTE2,488,24588,24945,357
MTE2,522,24945,25302,357
MTE2,524,25302,25659,357
MTE2,526,25659,26016,357
MTE2,528,26016,26373,357
MTE2,530,26373,26730,357
MTE2,532,26730,27087,357
MTE2,534,27087,27444,357
MTE2,536,27444,27801,357
MTE2,538,27801,28158,357
MTE2,540,28158,28515,357
MTE2,542,28515,28872,357
MTE2,544,28872,29229,357
MTE2,546,29229,29586,357
MTE2,548,29586,29943,357
MTE2,550,29943,30300,357
MTE2,552,30300,30657,357
MTE2,610,30657,31014,357
MTE2,612,31014,31371,357
MTE2,614,31371,31728,357
MTE2,616,31728,32085,357
MTE2,618,32085,32442,357
MTE2,620,32442,32799,357
MTE2,622,32799,33156,357
MTE2,624,33156,33513,357
MTE2,626,33513,33870,357
MTE2,628,33870,34227,357
MTE2,630,34227,34584,357
MTE2,632,34584,34941,357
MTE2,634,34941,35298,357
MTE2,636,35298,35655,357
MTE2,638,35655,36012,357
MTE2,640,36012,36369,357
MTE2,698,36369,36726,357
MTE2,700,36726,37083,357
MTE2,702,37083,37440,357
MTE2,704,37440,37797,357
MTE2,706,37797,38154,357
MTE2,708,38154,38511,357
MTE2,710,38511,38868,357
MTE2,712,38868,39225,357
MTE2,714,39225,39582,357
MTE2,716,39582,39939,357
MTE2,718,39939,40296,357
MTE2,720,40296,40653,357
MTE2,722,40653,41010,357
MTE2,724,41010,41367,357
MTE2,726,41367,41724,357
MTE2,728,41724,42081,357
MTE2,894,42081,42438,357
MTE2,896,42438,42795,357
MTE2,898,42795,43152,357
MTE2,900,43152,43509,357
MTE2,902,43509,43866,357
MTE2,904,43866,44223,357
MTE2,906,44223,44580,357
MTE2,908,44580,44937,357
MTE2,910,44937,45294,357
MTE2,912,45294,45651,357
MTE2,914,45651,46008,357
MTE2,916,46008,46365,357
MTE2,918,46365,46722,357
MTE2,920,46722,47079,357
MTE2,922,47079,47436,357
MTE2,924,47436,47793,357
MTE2,982,47793,48150,357
MTE2,984,48150,48507,357
MTE2,986,48507,48864,357
MTE2,988,48864,49221,357
MTE2,990,49221,49578,357
MTE2,992,49578,49935,357
MTE2,994,49935,50292,357
MTE2,996,50292,50649,357
MTE2,998,50649,51006,357
MTE2,1000,51006,51363,357
MTE2,1002,51363,51720,357
MTE2,1004,51720,52077,357
MTE2,1006,52077,52434,357
MTE2,1008,52434,52791,357
MTE2,1010,52791,53148,357
MTE2,1012,53148,53505,357
MTE2,1178,53505,53862,357
MTE2,1180,53862,54219,357
MTE2,1182,54219,54576,357
MTE2,1184,54576,54933,357
MTE2,1186,54933,55290,357
MTE2,1188,55290,55647,357
MTE2,1190,55647,56004,357
MTE2,1192,56004,56361,357
MTE2,1226,56361,56718,357
MTE2,1228,56718,57075,357
MTE2,1230,57075,57432,357
MTE2,1232,57432,57789,357
MTE2,1234,57789,58146,357
MTE2,1236,58146,58503,357
MTE2,1238,58503,58860,357
MTE2,1240,58860,59217,357
MTE2,1242,59217,59574,357
MTE2,1244,59574,59931,357
MTE2,1246,59931,60288,357
MTE2,1248,60288,60645,357
MTE2,1250,60645,61002,357
MTE2,1252,61002,61359,357
MTE2,1254,61359,61716,357
MTE2,1256,61716,62073,357
MTE2,1314,62073,62430,357
MTE2,1316,62430,62787,357
MTE2,1318,62787,63144,357
MTE2,1320,63144,63501,357
MTE2,1322,63501,63858,357
MTE2,1324,63858,64215,357
MTE2,1326,64215,64572,357
MTE2,1328,64572,64929,357
MTE2,1330,64929,65286,357
MTE2,1332,65286,65643,357
MTE2,1334,65643,66000,357
MTE2,1336,66000,66357,357
MTE2,1338,66357,66714,357
MTE2,1340,66714,67071,357
MTE2,1342,67071,67428,357
MTE2,1344,67428,67785,357
MTE2,1402,67785,68142,357
MTE2,1404,68142,68499,357
MTE2,1406,68499,68856,357
MTE2,1408,68856,69213,357
MTE2,1410,69213,69570,357
MTE2,1412,69570,69927,357
MTE2,1414,69927,70284,357
MTE2,1416,70284,70641,357
MTE2,1418,70641,70998,357
MTE2,1420,70998,71355,357
MTE2,1422,71355,71712,357
MTE2,1424,71712,72069,357
MTE2,1426,72069,72426,357
MTE2,1428,72426,72783,357
MTE2,1430,72783,73140,357
MTE2,1432,73140,73497,357
MTE2,1490,73497,73854,357
MTE2,1492,73854,74211,357
MTE2,1494,74211,74568,357
MTE2,1496,74568,74925,357
MTE2,1498,74925,75282,357
MTE2,1500,75282,75639,357
MTE2,1502,75639,75996,357
MTE2,1504,75996,76353,357
MTE2,1506,76353,76710,357
MTE2,1508,76710,77067,357
MTE2,1510,77067,77424,357
MTE2,1512,77424,77781,357
MTE2,1514,77781,78138,357
MTE2,1516,78138,78495,357
MTE2,1518,78495,78852,357
MTE2,1520,78852,79209,357
MTE2,1578,79209,79566,357
MTE2,1580,79566,79923,357
MTE2,1582,79923,80280,357
MTE2,1584,80280,80637,357
MTE2,1586,80637,80994,357
MTE2,1588,80994,81351,357
MTE2,1590,81351,81708,357
MTE2,1592,81708,82065,357
MTE2,1594,82065,82422,357
MTE2,1596,82422,82779,357
MTE2,1598,82779,83136,357
MTE2,1600,83136,83493,357
MTE2,1602,83493,83850,357
MTE2,1604,83850,84207,357
MTE2,1606,84207,84564,357
MTE2,1608,84564,84921,357
MTE2,1666,84921,85278,357
MTE2,1668,85278,85635,357
MTE2,1670,85635,85992,357
MTE2,1672,85992,86349,357
MTE2,1674,86349,86706,357
MTE2,1676,86706,87063,357
MTE2,1678,87063,87420,357
MTE2,1680,87420,87777,357
MTE2,1682,87777,88134,357
MTE2,1684,88134,88491,357
