pipe,node_id,start,finish,cycles
CUBE,921,49204,49332,128
CUBE,928,49560,49688,128
CUBE,935,49916,50044,128
CUBE,942,50272,50400,128
CUBE,951,50663,50791,128
CUBE,958,50984,51112,128
CUBE,965,51340,51468,128
CUBE,972,51696,51824,128
CUBE,979,52052,52180,128
CUBE,986,52408,52536,128
CUBE,993,52764,52892,128
CUBE,1000,53120,53248,128
CUBE,1007,53476,53604,128
CUBE,1014,53832,53960,128
CUBE,1021,54188,54316,128
CUBE,1028,54544,54672,128
CUBE,1035,54900,55028,128
CUBE,1042,55256,55384,128
CUBE,1049,55612,55740,128
CUBE,1056,55968,56096,128
CUBE,1065,56359,56487,128
CUBE,1072,56680,56808,128
CUBE,1079,57036,57164,128
CUBE,1086,57392,57520,128
CUBE,1093,57748,57876,128
CUBE,1100,58104,58232,128
CUBE,1107,58460,58588,128
CUBE,1114,58816,58944,128
CUBE,1121,59172,59300,128
CUBE,1128,59528,59656,128
CUBE,1135,59884,60012,128
CUBE,1142,60240,60368,128
CUBE,1149,60596,60724,128
CUBE,1156,60952,61080,128
CUBE,1163,61308,61436,128
CUBE,1170,61664,61792,128
CUBE,1179,62055,62183,128
CUBE,1186,62376,62504,128
CUBE,1193,62732,62860,128
CUBE,1200,63088,63216,128
CUBE,1207,63444,63572,128
CUBE,1214,63800,63928,128
CUBE,1221,64156,64284,128
CUBE,1228,64512,64640,128
CUBE,1235,64868,64996,128
CUBE,1242,65224,65352,128
CUBE,1249,65580,65708,128
CUBE,1256,65936,66064,128
CUBE,1263,66292,66420,128
CUBE,1270,66648,66776,128
CUBE,1277,67004,67132,128
CUBE,1284,67360,67488,128
CUBE,1293,67751,67879,128
CUBE,1300,68072,68200,128
CUBE,1307,68428,68556,128
CUBE,1314,68784,68912,128
CUBE,1321,69140,69268,128
CUBE,1328,69496,69624,128
CUBE,1335,69852,69980,128
CUBE,1342,70208,70336,128
CUBE,1349,70564,70692,128
CUBE,1356,70920,71048,128
CUBE,1363,71276,71404,128
CUBE,1370,71632,71760,128
CUBE,1377,71988,72116,128
CUBE,1384,72344,72472,128
CUBE,1391,72700,72828,128
CUBE,1398,73056,73184,128
CUBE,1407,73447,73575,128
CUBE,1414,73768,73896,128
CUBE,1421,74124,74252,128
CUBE,1428,74480,74608,128
CUBE,1435,74836,74964,128
CUBE,1442,75192,75320,128
CUBE,1449,75548,75676,128
CUBE,1456,75904,76032,128
CUBE,1463,76260,76388,128
CUBE,1470,76616,76744,128
CUBE,1477,76972,77100,128
CUBE,1484,77328,77456,128
CUBE,1491,77684,77812,128
CUBE,1498,78040,78168,128
CUBE,1505,78396,78524,128
CUBE,1512,78752,78880,128
CUBE,1521,79143,79271,128
CUBE,1528,79464,79592,128
CUBE,1535,79820,79948,128
CUBE,1542,80176,80304,128
CUBE,1549,80532,80660,128
CUBE,1556,80888,81016,128
CUBE,1563,81244,81372,128
CUBE,1570,81600,81728,128
CUBE,1577,81956,82084,128
CUBE,1584,82312,82440,128
CUBE,1591,82668,82796,128
CUBE,1598,83024,83152,128
CUBE,1605,83380,83508,128
CUBE,1612,83736,83864,128
CUBE,1619,84092,84220,128
CUBE,1626,84448,84576,128
CUBE,1635,84839,84967,128
CUBE,1642,85160,85288,128
CUBE,1649,85516,85644,128
CUBE,1656,85872,86000,128
CUBE,1663,86228,86356,128
CUBE,1670,86584,86712,128
CUBE,1677,86940,87068,128
CUBE,1684,87296,87424,128
CUBE,1691,87652,87780,128
CUBE,1698,88008,88136,128
CUBE,1705,88364,88492,128
CUBE,1712,88720,88848,128
CUBE,1719,89076,89204,128
CUBE,1726,89432,89560,128
CUBE,1733,89788,89916,128
CUBE,1740,90144,90272,128
CUBE,1749,90659,90787,128
CUBE,1756,91174,91302,128
CUBE,1763,91689,91817,128
CUBE,1770,92204,92332,128
CUBE,1777,92719,92847,128
CUBE,1784,93234,93362,128
CUBE,1791,93749,93877,128
CUBE,1798,94264,94392,128
CUBE,1805,94779,94907,128
CUBE,1812,95294,95422,128
CUBE,1819,95809,95937,128
CUBE,1826,96324,96452,128
CUBE,1833,96839,96967,128
CUBE,1840,97354,97482,128
CUBE,1847,97869,97997,128
CUBE,1854,98384,98512,128
CUBE,1863,98899,99027,128
CUBE,1870,99414,99542,128
CUBE,1877,99929,100057,128
CUBE,1884,100444,100572,128
CUBE,1891,100959,101087,128
CUBE,1898,101474,101602,128
CUBE,1905,101989,102117,128
CUBE,1912,102504,102632,128
CUBE,1919,103019,103147,128
CUBE,1926,103534,103662,128
CUBE,1933,104049,104177,128
CUBE,1940,104564,104692,128
CUBE,1947,105079,105207,128
CUBE,1954,105594,105722,128
CUBE,1961,106356,106484,128
CUBE,1968,107118,107246,128
CUBE,1975,107509,107637,128
CUBE,1980,107745,107873,128
CUBE,1985,108182,108310,128
CUBE,1990,108619,108747,128
CUBE,1995,109056,109184,128
CUBE,2000,109493,109621,128
CUBE,2005,109930,110058,128
CUBE,2010,110367,110495,128
CUBE,2015,110804,110932,128
CUBE,2020,111241,111369,128
CUBE,2025,111678,111806,128
CUBE,2030,112115,112243,128
CUBE,2035,112552,112680,128
CUBE,2040,112989,113117,128
CUBE,2045,113426,113554,128
CUBE,2050,113863,113991,128
CUBE,2057,114300,114428,128
CUBE,2062,114737,114865,128
CUBE,2067,115174,115302,128
CUBE,2072,115611,115739,128
CUBE,2077,116048,116176,128
CUBE,2082,116485,116613,128
CUBE,2087,116922,117050,128
CUBE,2092,117359,117487,128
CUBE,2097,117796,117924,128
CUBE,2102,118233,118361,128
CUBE,2107,118670,118798,128
CUBE,2112,119107,119235,128
CUBE,2117,119544,119672,128
CUBE,2122,119981,120109,128
CUBE,2127,120418,120546,128
CUBE,2132,120855,120983,128
CUBE,2139,121292,121420,128
CUBE,2144,121729,121857,128
CUBE,2149,122166,122294,128
CUBE,2154,122603,122731,128
CUBE,2159,123040,123168,128
CUBE,2164,123477,123605,128
CUBE,2169,123914,124042,128
CUBE,2174,124351,124479,128
CUBE,2179,124788,124916,128
CUBE,2184,125225,125353,128
CUBE,2189,125662,125790,128
CUBE,2194,126099,126227,128
CUBE,2199,126536,126664,128
CUBE,2204,126973,127101,128
CUBE,2209,127410,127538,128
CUBE,2214,127847,127975,128
CUBE,2221,128284,128412,128
CUBE,2226,128721,128849,128
CUBE,2231,129158,129286,128
CUBE,2236,129595,129723,128
CUBE,2241,130032,130160,128
CUBE,2246,130469,130597,128
CUBE,2251,130906,131034,128
CUBE,2256,131343,131471,128
CUBE,2261,131780,131908,128
CUBE,2266,132217,132345,128
CUBE,2271,132654,132782,128
CUBE,2276,133091,133219,128
CUBE,2281,133528,133656,128
CUBE,2286,133965,134093,128
CUBE,2291,134402,134530,128
CUBE,2296,134839,134967,128
CUBE,2303,135276,135404,128
CUBE,2308,135713,135841,128
CUBE,2313,136150,136278,128
CUBE,2318,136587,136715,128
CUBE,2323,137024,137152,128
CUBE,2328,137461,137589,128
CUBE,2333,137898,138026,128
CUBE,2338,138335,138463,128
CUBE,2343,138772,138900,128
CUBE,2348,139209,139337,128
CUBE,2353,139646,139774,128
CUBE,2358,140083,140211,128
CUBE,2363,140520,140648,128
CUBE,2368,140957,141085,128
CUBE,2373,141394,141522,128
CUBE,2378,141831,141959,128
CUBE,2385,142268,142396,128
CUBE,2390,142705,142833,128
CUBE,2395,143142,143270,128
CUBE,2400,143579,143707,128
CUBE,2405,144016,144144,128
CUBE,2410,144453,144581,128
CUBE,2415,144890,145018,128
CUBE,2420,145327,145455,128
CUBE,2425,145764,145892,128
CUBE,2430,146201,146329,128
CUBE,2435,146638,146766,128
CUBE,2440,147075,147203,128
CUBE,2445,147512,147640,128
CUBE,2450,147949,148077,128
CUBE,2455,148386,148514,128
CUBE,2460,148823,148951,128
CUBE,2467,149260,149388,128
CUBE,2472,149697,149825,128
CUBE,2477,150134,150262,128
CUBE,2482,150571,150699,128
CUBE,2487,151008,151136,128
CUBE,2492,151445,151573,128
CUBE,2497,151882,152010,128
CUBE,2502,152319,152447,128
CUBE,2507,152756,152884,128
CUBE,2512,153193,153321,128
CUBE,2517,153630,153758,128
CUBE,2522,154067,154195,128
CUBE,2527,154504,154632,128
CUBE,2532,154941,155069,128
CUBE,2537,155378,155506,128
CUBE,2542,155815,155943,128
CUBE,2549,156252,156380,128
CUBE,2554,156689,156817,128
CUBE,2559,157126,157254,128
CUBE,2564,157563,157691,128
CUBE,2569,158000,158128,128
CUBE,2574,158437,158565,128
CUBE,2579,158874,159002,128
CUBE,2584,159311,159439,128
CUBE,2589,159748,159876,128
CUBE,2594,160185,160313,128
CUBE,2599,160622,160750,128
CUBE,2604,161059,161187,128
CUBE,2609,161496,161624,128
CUBE,2614,161933,162061,128
CUBE,2619,162370,162498,128
CUBE,2624,162807,162935,128
CUBE,2631,163244,163372,128
CUBE,2636,163681,163809,128
CUBE,2641,164118,164246,128
CUBE,2646,164555,164683,128
CUBE,2651,164992,165120,128
CUBE,2656,165429,165557,128
CUBE,2661,165866,165994,128
CUBE,2666,166303,166431,128
CUBE,2671,166740,166868,128
CUBE,2676,167177,167305,128
CUBE,2681,167614,167742,128
CUBE,2686,168051,168179,128
CUBE,2691,168488,168616,128
CUBE,2696,168925,169053,128
CUBE,2701,169362,169490,128
CUBE,2706,169799,169927,128
CUBE,2713,170236,170364,128
CUBE,2718,170673,170801,128
CUBE,2723,171110,171238,128
CUBE,2728,171547,171675,128
CUBE,2733,171984,172112,128
CUBE,2738,172421,172549,128
CUBE,2743,172858,172986,128
CUBE,2748,173295,173423,128
CUBE,2753,173732,173860,128
CUBE,2758,174169,174297,128
CUBE,2763,174606,174734,128
CUBE,2768,175043,175171,128
CUBE,2773,175480,175608,128
CUBE,2778,175917,176045,128
CUBE,2783,176354,176482,128
CUBE,2788,176791,176919,128
CUBE,2795,177228,177356,128
CUBE,2800,177665,177793,128
CUBE,2805,178102,178230,128
CUBE,2810,178539,178667,128
CUBE,2815,178976,179104,128
CUBE,2820,179413,179541,128
CUBE,2825,179850,179978,128
CUBE,2830,180287,180415,128
CUBE,2835,180724,180852,128
CUBE,2840,181161,181289,128
CUBE,2845,181598,181726,128
CUBE,2850,182035,182163,128
CUBE,2855,182472,182600,128
CUBE,2860,182909,183037,128
CUBE,2865,183346,183474,128
CUBE,2870,183783,183911,128
CUBE,2877,184220,184348,128
CUBE,2882,184657,184785,128
CUBE,2887,185094,185222,128
CUBE,2892,185531,185659,128
CUBE,2897,185968,186096,128
CUBE,2902,186405,186533,128
CUBE,2907,186842,186970,128
CUBE,2912,187279,187407,128
CUBE,2917,187716,187844,128
CUBE,2922,188153,188281,128
CUBE,2927,188590,188718,128
CUBE,2932,189027,189155,128
CUBE,2937,189464,189592,128
CUBE,2942,189901,190029,128
CUBE,2947,190338,190466,128
CUBE,2952,190775,190903,128
CUBE,2959,191212,191340,128
CUBE,2964,191649,191777,128
CUBE,2969,192086,192214,128
CUBE,2974,192523,192651,128
CUBE,2979,192960,193088,128
CUBE,2984,193397,193525,128
CUBE,2989,193834,193962,128
CUBE,2994,194271,194399,128
CUBE,2999,194708,194836,128
CUBE,3004,195145,195273,128
CUBE,3009,195582,195710,128
CUBE,3014,196019,196147,128
CUBE,3019,196456,196584,128
CUBE,3024,196893,197021,128
CUBE,3029,197330,197458,128
CUBE,3034,197767,197895,128
CUBE,3041,198204,198332,128
CUBE,3046,198641,198769,128
CUBE,3051,199078,199206,128
CUBE,3056,199515,199643,128
CUBE,3061,199952,200080,128
CUBE,3066,200389,200517,128
CUBE,3071,200826,200954,128
CUBE,3076,201263,201391,128
CUBE,3081,201700,201828,128
CUBE,3086,202137,202265,128
CUBE,3091,202574,202702,128
CUBE,3096,203011,203139,128
CUBE,3101,203448,203576,128
CUBE,3106,203885,204013,128
CUBE,3111,204322,204450,128
CUBE,3116,204512,204640,128
CUBE,3123,204903,205031,128
CUBE,3128,205093,205221,128
CUBE,3133,205283,205411,128
CUBE,3138,205473,205601,128
CUBE,3143,205663,205791,128
CUBE,3148,205853,205981,128
CUBE,3153,206043,206171,128
CUBE,3158,206233,206361,128
CUBE,3163,206423,206551,128
CUBE,3168,206613,206741,128
CUBE,3173,206803,206931,128
CUBE,3178,206993,207121,128
CUBE,3183,207183,207311,128
CUBE,3188,207373,207501,128
CUBE,3193,207563,207691,128
CUBE,3198,207753,207881,128
CUBE,3207,208144,208272,128
CUBE,3214,208334,208462,128
CUBE,3221,208524,208652,128
CUBE,3228,208714,208842,128
CUBE,3235,209169,209297,128
CUBE,3242,209900,210028,128
CUBE,3249,210631,210759,128
CUBE,3256,211393,211521,128
CUBE,3263,212155,212283,128
CUBE,3270,212917,213045,128
CUBE,3277,213679,213807,128
CUBE,3284,214441,214569,128
CUBE,3291,215203,215331,128
CUBE,3298,215965,216093,128
CUBE,3305,216727,216855,128
CUBE,3312,217489,217617,128
CUBE,3319,217895,218023,128
CUBE,3324,218332,218460,128
CUBE,3329,218769,218897,128
CUBE,3334,219206,219334,128
CUBE,3339,219643,219771,128
CUBE,3344,220080,220208,128
CUBE,3349,220517,220645,128
CUBE,3354,220954,221082,128
CUBE,3359,221391,221519,128
CUBE,3364,221828,221956,128
CUBE,3369,222265,222393,128
CUBE,3374,222702,222830,128
CUBE,3379,223139,223267,128
CUBE,3384,223576,223704,128
CUBE,3389,224013,224141,128
CUBE,3394,224450,224578,128
CUBE,3401,224887,225015,128
CUBE,3406,225324,225452,128
CUBE,3411,225761,225889,128
CUBE,3416,226198,226326,128
CUBE,3421,226635,226763,128
CUBE,3426,227072,227200,128
CUBE,3431,227509,227637,128
CUBE,3436,227946,228074,128
CUBE,3441,228383,228511,128
CUBE,3446,228820,228948,128
CUBE,3451,229257,229385,128
CUBE,3456,229694,229822,128
CUBE,3461,230131,230259,128
CUBE,3466,230568,230696,128
CUBE,3471,231005,231133,128
CUBE,3476,231442,231570,128
CUBE,3483,231879,232007,128
CUBE,3488,232316,232444,128
CUBE,3493,232753,232881,128
CUBE,3498,233190,233318,128
CUBE,3503,233627,233755,128
CUBE,3508,234064,234192,128
CUBE,3513,234501,234629,128
CUBE,3518,234938,235066,128
CUBE,3523,235375,235503,128
CUBE,3528,235812,235940,128
CUBE,3533,236249,236377,128
CUBE,3538,236686,236814,128
CUBE,3543,237123,237251,128
CUBE,3548,237560,237688,128
CUBE,3553,237997,238125,128
CUBE,3558,238434,238562,128
CUBE,3565,238871,238999,128
CUBE,3570,239308,239436,128
CUBE,3575,239745,239873,128
CUBE,3580,240182,240310,128
CUBE,3585,240619,240747,128
CUBE,3590,241056,241184,128
CUBE,3595,241493,241621,128
CUBE,3600,241930,242058,128
CUBE,3605,242367,242495,128
CUBE,3610,242804,242932,128
CUBE,3615,243241,243369,128
CUBE,3620,243678,243806,128
CUBE,3625,244115,244243,128
CUBE,3630,244552,244680,128
CUBE,3635,244989,245117,128
CUBE,3640,245426,245554,128
CUBE,3647,245863,245991,128
CUBE,3652,246300,246428,128
CUBE,3657,246737,246865,128
CUBE,3662,247174,247302,128
CUBE,3667,247611,247739,128
CUBE,3672,248048,248176,128
CUBE,3677,248485,248613,128
CUBE,3682,248922,249050,128
CUBE,3687,249359,249487,128
CUBE,3692,249796,249924,128
CUBE,3697,250233,250361,128
CUBE,3702,250670,250798,128
CUBE,3707,251107,251235,128
CUBE,3712,251544,251672,128
CUBE,3717,251981,252109,128
CUBE,3722,252418,252546,128
CUBE,3729,252855,252983,128
CUBE,3734,253292,253420,128
CUBE,3739,253729,253857,128
CUBE,3744,254166,254294,128
CUBE,3749,254603,254731,128
CUBE,3754,255040,255168,128
CUBE,3759,255477,255605,128
CUBE,3764,255914,256042,128
CUBE,3769,256351,256479,128
CUBE,3774,256788,256916,128
CUBE,3779,257225,257353,128
CUBE,3784,257662,257790,128
CUBE,3789,258099,258227,128
CUBE,3794,258536,258664,128
CUBE,3799,258973,259101,128
CUBE,3804,259410,259538,128
CUBE,3811,259847,259975,128
CUBE,3816,260284,260412,128
CUBE,3821,260721,260849,128
CUBE,3826,261158,261286,128
CUBE,3831,261595,261723,128
CUBE,3836,262032,262160,128
CUBE,3841,262469,262597,128
CUBE,3846,262906,263034,128
CUBE,3851,263343,263471,128
CUBE,3856,263780,263908,128
CUBE,3861,264217,264345,128
CUBE,3866,264654,264782,128
CUBE,3871,265091,265219,128
CUBE,3876,265528,265656,128
CUBE,3881,265965,266093,128
CUBE,3886,266402,266530,128
CUBE,3893,266839,266967,128
CUBE,3898,267276,267404,128
CUBE,3903,267713,267841,128
CUBE,3908,268150,268278,128
CUBE,3913,268587,268715,128
CUBE,3918,269024,269152,128
CUBE,3923,269461,269589,128
CUBE,3928,269898,270026,128
CUBE,3933,270335,270463,128
CUBE,3938,270772,270900,128
CUBE,3943,271209,271337,128
CUBE,3948,271646,271774,128
CUBE,3953,272083,272211,128
CUBE,3958,272520,272648,128
CUBE,3963,272957,273085,128
CUBE,3968,273394,273522,128
CUBE,3975,273831,273959,128
CUBE,3980,274268,274396,128
CUBE,3985,274705,274833,128
CUBE,3990,275142,275270,128
CUBE,3995,275579,275707,128
CUBE,4000,276016,276144,128
CUBE,4005,276453,276581,128
CUBE,4010,276890,277018,128
CUBE,4015,277327,277455,128
CUBE,4020,277764,277892,128
CUBE,4025,278201,278329,128
CUBE,4030,278638,278766,128
CUBE,4035,279075,279203,128
CUBE,4040,279512,279640,128
CUBE,4045,279949,280077,128
CUBE,4050,280386,280514,128
CUBE,4057,280823,280951,128
CUBE,4062,281260,281388,128
CUBE,4067,281697,281825,128
CUBE,4072,282134,282262,128
CUBE,4077,282571,282699,128
CUBE,4082,283008,283136,128
CUBE,4087,283445,283573,128
CUBE,4092,283882,284010,128
CUBE,4097,284319,284447,128
CUBE,4102,284756,284884,128
CUBE,4107,285193,285321,128
CUBE,4112,285630,285758,128
CUBE,4117,286067,286195,128
CUBE,4122,286504,286632,128
CUBE,4127,286941,287069,128
CUBE,4132,287378,287506,128
CUBE,4139,287815,287943,128
CUBE,4144,288252,288380,128
CUBE,4149,288689,288817,128
CUBE,4154,289126,289254,128
CUBE,4159,289563,289691,128
CUBE,4164,290000,290128,128
CUBE,4169,290437,290565,128
CUBE,4174,290874,291002,128
CUBE,4179,291311,291439,128
CUBE,4184,291748,291876,128
CUBE,4189,292185,292313,128
CUBE,4194,292622,292750,128
CUBE,4199,293059,293187,128
CUBE,4204,293496,293624,128
CUBE,4209,293933,294061,128
CUBE,4214,294370,294498,128
CUBE,4221,294807,294935,128
CUBE,4226,295244,295372,128
CUBE,4231,295681,295809,128
CUBE,4236,296118,296246,128
CUBE,4241,296555,296683,128
CUBE,4246,296992,297120,128
CUBE,4251,297429,297557,128
CUBE,4256,297866,297994,128
CUBE,4261,298303,298431,128
CUBE,4266,298740,298868,128
CUBE,4271,299177,299305,128
CUBE,4276,299614,299742,128
CUBE,4281,300051,300179,128
CUBE,4286,300488,300616,128
CUBE,4291,300925,301053,128
CUBE,4296,301362,301490,128
CUBE,4303,301799,301927,128
CUBE,4308,302236,302364,128
CUBE,4313,302673,302801,128
CUBE,4318,303110,303238,128
CUBE,4323,303547,303675,128
CUBE,4328,303984,304112,128
CUBE,4333,304421,304549,128
CUBE,4338,304858,304986,128
CUBE,4343,305295,305423,128
CUBE,4348,305732,305860,128
CUBE,4353,306169,306297,128
CUBE,4358,306606,306734,128
CUBE,4363,307043,307171,128
CUBE,4368,307480,307608,128
CUBE,4373,307917,308045,128
CUBE,4378,308354,308482,128
CUBE,4385,308791,308919,128
CUBE,4390,309228,309356,128
CUBE,4395,309665,309793,128
CUBE,4400,310102,310230,128
CUBE,4405,310539,310667,128
CUBE,4410,310976,311104,128
CUBE,4415,311413,311541,128
CUBE,4420,311850,311978,128
CUBE,4425,312287,312415,128
CUBE,4430,312724,312852,128
CUBE,4435,313161,313289,128
CUBE,4440,313598,313726,128
CUBE,4445,314035,314163,128
CUBE,4450,314472,314600,128
CUBE,4455,314662,314790,128
CUBE,4460,314852,314980,128
CUBE,4467,315243,315371,128
CUBE,4472,315433,315561,128
CUBE,4477,315623,315751,128
CUBE,4482,315813,315941,128
CUBE,4487,316003,316131,128
CUBE,4492,316193,316321,128
CUBE,4497,316383,316511,128
CUBE,4502,316573,316701,128
CUBE,4507,316763,316891,128
CUBE,4512,316953,317081,128
CUBE,4517,317143,317271,128
CUBE,4522,317333,317461,128
CUBE,4527,317523,317651,128
CUBE,4532,318119,318247,128
CUBE,4537,318715,318843,128
CUBE,4542,319311,319439,128
CUBE,4551,320042,320170,128
CUBE,4558,320773,320901,128
CUBE,4565,321504,321632,128
CUBE,4572,322235,322363,128
CUBE,4579,322966,323094,128
CUBE,4586,323697,323825,128
CUBE,4593,324459,324587,128
CUBE,4600,325221,325349,128
CUBE,4607,325983,326111,128
CUBE,4614,326745,326873,128
CUBE,4621,327507,327635,128
CUBE,4628,328269,328397,128
CUBE,4635,329031,329159,128
CUBE,4642,329793,329921,128
CUBE,4649,330555,330683,128
CUBE,4656,331317,331445,128
CUBE,4663,331723,331851,128
CUBE,4668,332160,332288,128
CUBE,4673,332597,332725,128
CUBE,4678,333034,333162,128
CUBE,4683,333471,333599,128
CUBE,4688,333908,334036,128
CUBE,4693,334345,334473,128
CUBE,4698,334782,334910,128
CUBE,4703,335219,335347,128
CUBE,4708,335656,335784,128
CUBE,4713,336093,336221,128
CUBE,4718,336530,336658,128
CUBE,4723,336967,337095,128
CUBE,4728,337404,337532,128
CUBE,4733,337841,337969,128
CUBE,4738,338278,338406,128
CUBE,4745,338715,338843,128
CUBE,4750,339152,339280,128
CUBE,4755,339589,339717,128
CUBE,4760,340026,340154,128
CUBE,4765,340463,340591,128
CUBE,4770,340900,341028,128
CUBE,4775,341337,341465,128
CUBE,4780,341774,341902,128
CUBE,4785,342211,342339,128
CUBE,4790,342648,342776,128
CUBE,4795,343085,343213,128
CUBE,4800,343522,343650,128
CUBE,4805,343959,344087,128
CUBE,4810,344396,344524,128
CUBE,4815,344833,344961,128
CUBE,4820,345270,345398,128
CUBE,4827,345707,345835,128
CUBE,4832,346144,346272,128
CUBE,4837,346581,346709,128
CUBE,4842,347018,347146,128
CUBE,4847,347455,347583,128
CUBE,4852,347892,348020,128
CUBE,4857,348329,348457,128
CUBE,4862,348766,348894,128
CUBE,4867,349203,349331,128
CUBE,4872,349640,349768,128
CUBE,4877,350077,350205,128
CUBE,4882,350514,350642,128
CUBE,4887,350951,351079,128
CUBE,4892,351388,351516,128
CUBE,4897,351825,351953,128
CUBE,4902,352262,352390,128
CUBE,4909,352699,352827,128
CUBE,4914,353136,353264,128
CUBE,4919,353573,353701,128
CUBE,4924,354010,354138,128
CUBE,4929,354447,354575,128
CUBE,4934,354884,355012,128
CUBE,4939,355321,355449,128
CUBE,4944,355758,355886,128
CUBE,4949,356195,356323,128
CUBE,4954,356632,356760,128
CUBE,4959,357069,357197,128
CUBE,4964,357506,357634,128
CUBE,4969,357943,358071,128
CUBE,4974,358380,358508,128
CUBE,4979,358817,358945,128
CUBE,4984,359254,359382,128
CUBE,4991,359691,359819,128
CUBE,4996,360128,360256,128
CUBE,5001,360565,360693,128
CUBE,5006,361002,361130,128
CUBE,5011,361439,361567,128
CUBE,5016,361876,362004,128
CUBE,5021,362313,362441,128
CUBE,5026,362750,362878,128
CUBE,5031,363187,363315,128
CUBE,5036,363624,363752,128
CUBE,5041,364061,364189,128
CUBE,5046,364498,364626,128
CUBE,5051,364935,365063,128
CUBE,5056,365372,365500,128
CUBE,5061,365809,365937,128
CUBE,5066,366246,366374,128
CUBE,5073,366683,366811,128
CUBE,5078,367120,367248,128
CUBE,5083,367557,367685,128
CUBE,5088,367994,368122,128
CUBE,5093,368431,368559,128
CUBE,5098,368868,368996,128
CUBE,5103,369305,369433,128
CUBE,5108,369742,369870,128
CUBE,5113,370179,370307,128
CUBE,5118,370616,370744,128
CUBE,5123,371053,371181,128
CUBE,5128,371490,371618,128
CUBE,5133,371927,372055,128
CUBE,5138,372364,372492,128
CUBE,5143,372801,372929,128
CUBE,5148,373238,373366,128
CUBE,5155,373675,373803,128
