pipe,node_id,start,finish,cycles
CUBE,1135,239404,239541,137
CUBE,1145,241284,241421,137
CUBE,1149,241466,241603,137
CUBE,1153,241648,241721,73
CUBE,1157,241734,241871,137
CUBE,1161,241916,241989,73
CUBE,1165,242070,242151,81
CUBE,1175,242985,243066,81
CUBE,1179,243147,243228,81
CUBE,1183,243309,243390,81
CUBE,1187,243407,243480,73
CUBE,1191,243561,243642,81
CUBE,1195,243723,243804,81
CUBE,1199,243885,243966,81
CUBE,1209,244809,244946,137
CUBE,1219,246689,246826,137
CUBE,1223,246871,247008,137
CUBE,1227,247053,247126,73
CUBE,1231,247139,247276,137
CUBE,1235,247321,247394,73
CUBE,1239,247475,247556,81
CUBE,1249,248390,248471,81
CUBE,1259,250133,250270,137
CUBE,1269,252013,252150,137
CUBE,1273,252195,252332,137
CUBE,1277,252377,252450,73
CUBE,1281,252463,252600,137
CUBE,1285,252645,252718,73
CUBE,1289,252799,252880,81
CUBE,1299,253714,253795,81
CUBE,1303,253876,253957,81
CUBE,1307,254038,254119,81
CUBE,1311,254136,254209,73
CUBE,1315,254290,254371,81
CUBE,1319,254452,254533,81
CUBE,1329,255538,255675,137
CUBE,1339,257418,257555,137
CUBE,1343,257600,257737,137
CUBE,1347,257782,257855,73
CUBE,1351,257868,258005,137
CUBE,1355,258050,258123,73
CUBE,1359,258204,258285,81
CUBE,1369,258841,258922,81
CUBE,1379,260665,260802,137
CUBE,1389,262545,262682,137
CUBE,1393,262727,262864,137
CUBE,1397,262909,262982,73
CUBE,1401,262995,263132,137
CUBE,1405,263177,263250,73
CUBE,1409,263331,263412,81
CUBE,1419,264246,264327,81
CUBE,1423,264408,264489,81
CUBE,1427,264570,264651,81
CUBE,1431,264668,264741,73
CUBE,1435,264822,264903,81
CUBE,1439,264984,265065,81
CUBE,1443,265146,265227,81
CUBE,1447,265308,265389,81
CUBE,1451,265470,265551,81
CUBE,1455,265632,265713,81
CUBE,1459,265794,265947,153
CUBE,1465,266028,266109,81
CUBE,1471,266190,266271,81
CUBE,1477,266352,266505,153
CUBE,1481,266586,266667,81
CUBE,1485,266748,266901,153
CUBE,1491,267042,267195,153
CUBE,1501,268704,268841,137
CUBE,1511,270584,270721,137
CUBE,1515,270766,270903,137
CUBE,1519,270948,271021,73
CUBE,1523,271034,271171,137
CUBE,1527,271216,271289,73
CUBE,1531,271370,271451,81
CUBE,1541,272007,272088,81
CUBE,1551,273831,273968,137
CUBE,1561,275711,275848,137
CUBE,1565,275893,276030,137
CUBE,1569,276075,276148,73
CUBE,1573,276161,276298,137
CUBE,1577,276343,276416,73
CUBE,1581,276497,276578,81
CUBE,1591,277412,277493,81
CUBE,1595,277574,277655,81
CUBE,1599,277736,277817,81
CUBE,1603,277834,277907,73
CUBE,1607,277988,278069,81
CUBE,1611,278150,278231,81
CUBE,1621,279236,279373,137
CUBE,1631,281116,281253,137
CUBE,1635,281298,281435,137
CUBE,1639,281480,281553,73
CUBE,1643,281566,281703,137
CUBE,1647,281748,281821,73
CUBE,1651,281902,281983,81
CUBE,1661,282537,282618,81
CUBE,1671,284361,284498,137
CUBE,1681,286241,286378,137
CUBE,1685,286423,286560,137
CUBE,1689,286605,286678,73
CUBE,1693,286691,286828,137
CUBE,1697,286873,286946,73
CUBE,1701,287027,287108,81
CUBE,1711,287212,287293,81
CUBE,1715,287374,287455,81
CUBE,1719,287536,287617,81
CUBE,1723,287634,287707,73
CUBE,1727,287788,287869,81
CUBE,1731,287950,288031,81
CUBE,1735,288112,288193,81
CUBE,1745,289450,289587,137
CUBE,1755,291330,291467,137
CUBE,1759,291512,291649,137
CUBE,1763,291694,291767,73
CUBE,1767,291780,291917,137
CUBE,1771,291962,292035,73
CUBE,1775,292116,292197,81
CUBE,1785,293031,293112,81
CUBE,1795,294855,294992,137
CUBE,1805,296735,296872,137
CUBE,1809,296917,297054,137
CUBE,1813,297099,297172,73
CUBE,1817,297185,297322,137
CUBE,1821,297367,297440,73
CUBE,1825,297521,297602,81
CUBE,1835,298158,298239,81
CUBE,1839,298320,298401,81
CUBE,1843,298482,298563,81
CUBE,1847,298580,298653,73
CUBE,1851,298734,298815,81
CUBE,1855,298896,298977,81
CUBE,1865,299982,300119,137
CUBE,1875,301862,301999,137
CUBE,1879,302044,302181,137
CUBE,1883,302226,302299,73
CUBE,1887,302312,302449,137
CUBE,1891,302494,302567,73
CUBE,1895,302648,302729,81
CUBE,1905,302810,302891,81
CUBE,1915,304634,304771,137
CUBE,1925,306514,306651,137
CUBE,1929,306696,306833,137
CUBE,1933,306878,306951,73
CUBE,1937,306964,307101,137
CUBE,1941,307146,307219,73
CUBE,1945,307300,307381,81
CUBE,1955,307485,307566,81
CUBE,1959,307647,307728,81
CUBE,1963,307809,307890,81
CUBE,1967,307907,307980,73
CUBE,1971,308061,308142,81
CUBE,1975,308223,308304,81
CUBE,1979,308385,308466,81
CUBE,1983,308547,308628,81
CUBE,1987,308709,308790,81
CUBE,1991,308871,308952,81
CUBE,1995,309033,309186,153
CUBE,2005,309309,309446,137
CUBE,2015,311189,311326,137
CUBE,2019,311371,311508,137
CUBE,2023,311553,311626,73
CUBE,2027,311639,311776,137
CUBE,2031,311821,311894,73
CUBE,2035,311975,312056,81
CUBE,2045,312890,312971,81
CUBE,2055,314714,314851,137
CUBE,2065,316594,316731,137
CUBE,2069,316776,316913,137
CUBE,2073,316958,317031,73
CUBE,2077,317044,317181,137
CUBE,2081,317226,317299,73
CUBE,2085,317380,317461,81
CUBE,2095,318295,318376,81
CUBE,2099,318457,318538,81
CUBE,2103,318619,318700,81
CUBE,2107,318717,318790,73
CUBE,2111,318871,318952,81
CUBE,2115,319033,319114,81
CUBE,2125,320119,320256,137
CUBE,2135,321999,322136,137
CUBE,2139,322181,322318,137
CUBE,2143,322363,322436,73
CUBE,2147,322449,322586,137
CUBE,2151,322631,322704,73
CUBE,2155,322785,322866,81
CUBE,2165,323144,323225,81
CUBE,2175,324968,325105,137
CUBE,2185,326848,326985,137
CUBE,2189,327030,327167,137
CUBE,2193,327212,327285,73
CUBE,2197,327298,327435,137
CUBE,2201,327480,327553,73
CUBE,2205,327634,327715,81
CUBE,2215,327819,327900,81
CUBE,2219,327981,328062,81
CUBE,2223,328143,328224,81
CUBE,2227,328241,328314,73
CUBE,2231,328395,328476,81
CUBE,2235,328557,328638,81
CUBE,2239,328719,328800,81
CUBE,2249,329562,329699,137
CUBE,2259,331442,331579,137
CUBE,2263,331624,331761,137
CUBE,2267,331806,331879,73
CUBE,2271,331892,332029,137
CUBE,2275,332074,332147,73
CUBE,2279,332228,332309,81
CUBE,2289,332865,332946,81
CUBE,2299,334689,334826,137
CUBE,2309,336569,336706,137
CUBE,2313,336751,336888,137
CUBE,2317,336933,337006,73
CUBE,2321,337019,337156,137
CUBE,2325,337201,337274,73
CUBE,2329,337355,337436,81
CUBE,2339,338270,338351,81
CUBE,2343,338432,338513,81
CUBE,2347,338594,338675,81
CUBE,2351,338692,338765,73
CUBE,2355,338846,338927,81
CUBE,2359,339008,339089,81
CUBE,2369,340013,340150,137
CUBE,2379,341893,342030,137
CUBE,2383,342075,342212,137
CUBE,2387,342257,342330,73
CUBE,2391,342343,342480,137
CUBE,2395,342525,342598,73
CUBE,2399,342679,342760,81
CUBE,2409,343594,343675,81
CUBE,2419,345418,345555,137
CUBE,2429,347298,347435,137
CUBE,2433,347480,347617,137
CUBE,2437,347662,347735,73
CUBE,2441,347748,347885,137
CUBE,2445,347930,348003,73
CUBE,2449,348084,348165,81
CUBE,2459,348999,349080,81
CUBE,2463,349161,349242,81
CUBE,2467,349323,349404,81
CUBE,2471,349421,349494,73
CUBE,2475,349575,349656,81
CUBE,2479,349737,349818,81
CUBE,2483,349899,349980,81
CUBE,2487,350061,350142,81
CUBE,2491,350223,350304,81
CUBE,2495,350385,350466,81
CUBE,2499,350547,350700,153
CUBE,2503,350781,350862,81
CUBE,2507,350943,351024,81
CUBE,2511,351105,351258,153
CUBE,2515,351339,351420,81
CUBE,2519,351501,351654,153
CUBE,2523,351735,351888,153
CUBE,2529,351969,352050,81
CUBE,2535,352131,352212,81
CUBE,2541,352293,352446,153
CUBE,2549,352530,352547,17
CUBE,2555,352713,352730,17
CUBE,2563,353048,353065,17
CUBE,2569,353248,353273,25
CUBE,2575,353431,353448,17
CUBE,2581,353614,353631,17
CUBE,2587,353780,353805,25
CUBE,2593,353988,354013,25
CUBE,2597,354094,354175,81
CUBE,2601,354256,354409,153
CUBE,2607,354490,354643,153
CUBE,2617,356008,356145,137
CUBE,2627,357888,358025,137
CUBE,2631,358070,358207,137
CUBE,2635,358252,358325,73
CUBE,2639,358338,358475,137
CUBE,2643,358520,358593,73
CUBE,2647,358674,358755,81
CUBE,2657,359589,359670,81
CUBE,2667,361413,361550,137
CUBE,2677,363293,363430,137
CUBE,2681,363475,363612,137
CUBE,2685,363657,363730,73
CUBE,2689,363743,363880,137
CUBE,2693,363925,363998,73
CUBE,2697,364079,364160,81
CUBE,2707,364994,365075,81
CUBE,2711,365156,365237,81
CUBE,2715,365318,365399,81
CUBE,2719,365416,365489,73
CUBE,2723,365570,365651,81
CUBE,2727,365732,365813,81
CUBE,2737,366818,366955,137
CUBE,2747,368698,368835,137
CUBE,2751,368880,369017,137
CUBE,2755,369062,369135,73
CUBE,2759,369148,369285,137
CUBE,2763,369330,369403,73
CUBE,2767,369484,369565,81
CUBE,2777,370399,370480,81
CUBE,2787,372223,372360,137
CUBE,2797,374103,374240,137
CUBE,2801,374285,374422,137
CUBE,2805,374467,374540,73
CUBE,2809,374553,374690,137
CUBE,2813,374735,374808,73
CUBE,2817,374889,374970,81
CUBE,2827,375804,375885,81
CUBE,2831,375966,376047,81
CUBE,2835,376128,376209,81
CUBE,2839,376226,376299,73
CUBE,2843,376380,376461,81
CUBE,2847,376542,376623,81
CUBE,2851,376704,376785,81
CUBE,2861,377547,377684,137
CUBE,2871,379427,379564,137
CUBE,2875,379609,379746,137
CUBE,2879,379791,379864,73
CUBE,2883,379877,380014,137
CUBE,2887,380059,380132,73
CUBE,2891,380213,380294,81
CUBE,2901,381128,381209,81
CUBE,2911,382952,383089,137
CUBE,2921,384832,384969,137
CUBE,2925,385014,385151,137
CUBE,2929,385196,385269,73
CUBE,2933,385282,385419,137
CUBE,2937,385464,385537,73
CUBE,2941,385618,385699,81
CUBE,2951,386255,386336,81
CUBE,2955,386417,386498,81
CUBE,2959,386579,386660,81
CUBE,2963,386677,386750,73
CUBE,2967,386831,386912,81
CUBE,2971,386993,387074,81
CUBE,2981,388079,388216,137
CUBE,2991,389959,390096,137
CUBE,2995,390141,390278,137
CUBE,2999,390323,390396,73
CUBE,3003,390409,390546,137
CUBE,3007,390591,390664,73
CUBE,3011,390745,390826,81
CUBE,3021,391660,391741,81
CUBE,3025,391786,391859,73
CUBE,3029,391872,392009,137
CUBE,3033,392054,392127,73
CUBE,3037,392208,392289,81
CUBE,3047,392843,392924,81
CUBE,3051,393005,393086,81
CUBE,3055,393167,393248,81
CUBE,3059,393265,393338,73
CUBE,3063,393419,393500,81
CUBE,3067,393581,393662,81
CUBE,3071,393743,393824,81
CUBE,3075,393905,393986,81
CUBE,3079,394067,394148,81
CUBE,3083,394229,394310,81
CUBE,3087,394391,394544,153
CUBE,3091,394589,394662,73
CUBE,3095,394743,394824,81
CUBE,3105,395380,395461,81
CUBE,3109,395542,395623,81
CUBE,3117,396017,396098,81
CUBE,3121,396179,396260,81
CUBE,3125,396341,396422,81
CUBE,3129,396439,396512,73
CUBE,3133,396593,396674,81
CUBE,3137,396755,396836,81
CUBE,3141,396917,396998,81
CUBE,3145,397015,397088,73
CUBE,3149,397169,397250,81
CUBE,3153,397331,397412,81
CUBE,3157,397493,397574,81
CUBE,3161,397655,397736,81
CUBE,3165,397817,397898,81
CUBE,3169,397979,398060,81
CUBE,3173,398141,398222,81
CUBE,3177,398303,398384,81
CUBE,3181,398465,398546,81
CUBE,3185,398627,398708,81
CUBE,3189,398789,398942,153
CUBE,3193,399023,399104,81
CUBE,3197,399185,399266,81
CUBE,3201,399347,399500,153
CUBE,3205,399581,399662,81
CUBE,3209,399743,399896,153
CUBE,3213,399977,400130,153
CUBE,3217,400211,400292,81
CUBE,3221,400373,400454,81
CUBE,3225,400535,400688,153
CUBE,3229,401297,401450,153
CUBE,3235,401749,401830,81
CUBE,3241,402124,402205,81
CUBE,3247,402361,402378,17
CUBE,3253,402679,402704,25
CUBE,3259,403054,403207,153
CUBE,3263,403288,403369,81
CUBE,3267,403450,403603,153
CUBE,3273,403684,403837,153
CUBE,3277,403918,403999,81
CUBE,3281,404080,404233,153
CUBE,3285,404314,404395,81
CUBE,3289,404476,404557,81
CUBE,3293,404638,404791,153
CUBE,3297,404872,405025,153
CUBE,3303,405106,405187,81
CUBE,3309,405268,405349,81
CUBE,3315,405439,405592,153
CUBE,3319,405673,405754,81
CUBE,3323,405835,405988,153
CUBE,3329,406069,406222,153
CUBE,3333,406303,406384,81
CUBE,3337,406465,406618,153
CUBE,3341,406699,406780,81
CUBE,3345,406861,406942,81
CUBE,3349,407023,407176,153
CUBE,3353,407257,407410,153
CUBE,3359,407491,407572,81
CUBE,3365,407692,407773,81
CUBE,3371,407986,408139,153
CUBE,3375,408220,408301,81
CUBE,3379,408382,408535,153
CUBE,3385,408616,408769,153
CUBE,3389,408850,408931,81
CUBE,3393,409012,409165,153
CUBE,3397,409246,409327,81
CUBE,3401,409408,409489,81
CUBE,3405,409570,409723,153
CUBE,3409,409804,409957,153
CUBE,3415,410098,410179,81
CUBE,3421,410392,410473,81
CUBE,3427,410686,410839,153
CUBE,3431,410920,411001,81
CUBE,3435,411082,411235,153
CUBE,3441,411316,411469,153
CUBE,3445,411550,411631,81
CUBE,3449,411712,411865,153
CUBE,3453,411946,412027,81
CUBE,3457,412108,412189,81
CUBE,3461,412270,412423,153
CUBE,3465,412504,412657,153
CUBE,3471,412738,412819,81
CUBE,3477,412900,412981,81
CUBE,3483,413071,413224,153
CUBE,3487,413305,413386,81
CUBE,3491,413467,413620,153
CUBE,3497,413701,413854,153
CUBE,3501,413935,414016,81
CUBE,3505,414097,414250,153
CUBE,3509,414331,414412,81
CUBE,3513,414493,414574,81
CUBE,3517,414655,414808,153
CUBE,3521,414889,415042,153
CUBE,3527,415183,415264,81
CUBE,3533,415477,415558,81
CUBE,3539,415771,415924,153
CUBE,3543,416005,416086,81
CUBE,3547,416167,416320,153
CUBE,3553,416401,416554,153
CUBE,3557,416635,416716,81
CUBE,3561,416797,416950,153
CUBE,3565,417031,417112,81
CUBE,3569,417193,417274,81
CUBE,3573,417355,417508,153
CUBE,3577,417589,417742,153
CUBE,3583,417955,418060,105
CUBE,3589,418231,418244,13
CUBE,3595,418593,418674,81
CUBE,3601,418887,419040,153
CUBE,3605,419121,419202,81
CUBE,3609,419283,419436,153
CUBE,3615,419730,419835,105
CUBE,3621,420006,420023,17
CUBE,3627,420368,420449,81
CUBE,3633,420662,420815,153
CUBE,3637,420896,420977,81
CUBE,3641,421058,421211,153
CUBE,3647,421505,421610,105
CUBE,3653,421781,421798,17
CUBE,3659,422143,422224,81
CUBE,3665,422437,422590,153
CUBE,3669,422671,422752,81
CUBE,3673,422833,422986,153
CUBE,3679,423280,423385,105
CUBE,3685,423556,423573,17
CUBE,3691,423918,423999,81
CUBE,3697,424212,424365,153
CUBE,3701,424446,424527,81
CUBE,3705,424608,424761,153
CUBE,3711,425055,425160,105
CUBE,3717,425173,425190,17
CUBE,3723,425483,425564,81
CUBE,3729,425777,425930,153
CUBE,3733,426011,426092,81
CUBE,3737,426173,426326,153
CUBE,3743,426620,426725,105
CUBE,3749,426896,426913,17
CUBE,3755,427258,427339,81
CUBE,3761,427552,427705,153
CUBE,3765,427786,427867,81
CUBE,3769,427948,428101,153
CUBE,3775,428395,428500,105
CUBE,3781,428513,428530,17
CUBE,3787,428823,428904,81
CUBE,3793,429117,429270,153
CUBE,3797,429351,429432,81
CUBE,3801,429513,429666,153
CUBE,3807,429960,430065,105
CUBE,3813,430078,430095,17
CUBE,3820,430196,430213,17
CUBE,3826,430379,430404,25
CUBE,3832,430562,430587,25
CUBE,3838,430745,430770,25
CUBE,3844,430928,430953,25
CUBE,3850,431111,431136,25
CUBE,3856,431294,431319,25
CUBE,3862,431477,431502,25
CUBE,3869,431660,431677,17
CUBE,3875,431843,431868,25
CUBE,3881,432026,432051,25
CUBE,3887,432209,432234,25
CUBE,3893,432392,432417,25
CUBE,3899,432575,432600,25
CUBE,3905,432758,432783,25
CUBE,3911,432941,432966,25
CUBE,3918,433124,433141,17
CUBE,3924,433307,433332,25
CUBE,3930,433490,433515,25
CUBE,3936,433673,433698,25
CUBE,3942,433856,433881,25
CUBE,3948,434039,434064,25
CUBE,3954,434222,434247,25
CUBE,3960,434405,434430,25
CUBE,3967,434588,434605,17
CUBE,3973,434771,434796,25
CUBE,3979,434954,434979,25
CUBE,3985,435137,435162,25
CUBE,3991,435320,435345,25
CUBE,3997,435503,435528,25
CUBE,4003,435686,435711,25
CUBE,4009,435869,435894,25
CUBE,4016,436227,436308,81
CUBE,4022,436521,436674,153
CUBE,4026,436755,436836,81
CUBE,4030,436917,437070,153
CUBE,4036,437151,437232,81
CUBE,4042,437313,437394,81
CUBE,4048,437475,437628,153
CUBE,4052,437709,437790,81
CUBE,4056,437871,438024,153
CUBE,4062,438105,438258,153
CUBE,4067,438339,438420,81
CUBE,4071,438501,438654,153
CUBE,4075,438735,438816,81
CUBE,4079,438897,438978,81
CUBE,4083,439059,439212,153
CUBE,4087,439293,439446,153
CUBE,4092,439527,439608,81
CUBE,4096,439689,439842,153
CUBE,4103,440217,440298,81
CUBE,4109,440511,440664,153
CUBE,4114,440745,440826,81
CUBE,4118,440907,441060,153
CUBE,4123,441141,441222,81
CUBE,4127,441303,441456,153
CUBE,4134,442239,442320,81
CUBE,4138,442453,442534,81
CUBE,4142,442667,442748,81
CUBE,4148,443042,443123,81
CUBE,4152,443204,443285,81
CUBE,4156,443366,443447,81
CUBE,4160,443528,443609,81
CUBE,4164,443690,443771,81
CUBE,4170,443852,443933,81
CUBE,4174,444014,444095,81
CUBE,4178,444176,444257,81
CUBE,4182,444338,444419,81
CUBE,4186,444500,444581,81
CUBE,4190,444662,444743,81
CUBE,4194,444824,444905,81
CUBE,4200,444986,445067,81
CUBE,4204,445148,445229,81
CUBE,4208,445310,445391,81
CUBE,4212,445472,445553,81
CUBE,4216,445634,445715,81
CUBE,4220,445796,445877,81
CUBE,4224,445958,446039,81
CUBE,4228,446120,446201,81
CUBE,4232,446282,446363,81
CUBE,4238,446444,446525,81
CUBE,4244,446606,446687,81
CUBE,4248,446768,446849,81
CUBE,4252,446930,447011,81
CUBE,4258,447092,447245,153
CUBE,4262,447459,447540,81
CUBE,4266,447621,447702,81
CUBE,4270,447783,447864,81
CUBE,4274,447945,448026,81
CUBE,4278,448107,448188,81
CUBE,4282,448269,448350,81
CUBE,4286,448431,448512,81
CUBE,4290,448593,448674,81
CUBE,4294,448755,448836,81
CUBE,4298,448917,448998,81
CUBE,4302,449079,449160,81
CUBE,4306,449241,449394,153
CUBE,4310,449608,449689,81
CUBE,4314,449770,449851,81
CUBE,4318,449932,450013,81
CUBE,4322,450094,450175,81
CUBE,4326,450256,450337,81
CUBE,4330,450418,450499,81
CUBE,4334,450580,450661,81
CUBE,4338,450742,450823,81
CUBE,4342,450904,450985,81
CUBE,4346,451066,451147,81
CUBE,4350,451228,451309,81
CUBE,4354,451390,451543,153
CUBE,4360,451918,451999,81
CUBE,4366,452212,452293,81
CUBE,4372,452506,452659,153
CUBE,4376,452740,452821,81
CUBE,4380,452902,453055,153
CUBE,4384,453136,453217,81
CUBE,4388,453298,453451,153
CUBE,4394,453532,453685,153
CUBE,4400,453766,453847,81
CUBE,4406,453928,454081,153
CUBE,4410,454162,454243,81
CUBE,4414,454324,454477,153
CUBE,4418,454558,454639,81
CUBE,4422,454720,454873,153
CUBE,4428,454954,455107,153
CUBE,4434,455188,455269,81
CUBE,4440,455350,455503,153
CUBE,4444,455584,455665,81
CUBE,4448,455746,455899,153
CUBE,4452,455980,456061,81
CUBE,4456,456142,456295,153
CUBE,4462,456376,456529,153
CUBE,4468,456610,456691,81
CUBE,4474,456772,456925,153
CUBE,4478,457006,457087,81
CUBE,4482,457168,457321,153
CUBE,4486,457402,457483,81
CUBE,4490,457564,457717,153
CUBE,4496,457798,457951,153
CUBE,4502,458032,458113,81
CUBE,4508,458194,458347,153
CUBE,4512,458428,458509,81
CUBE,4516,458590,458743,153
CUBE,4520,458824,458905,81
CUBE,4524,458986,459139,153
CUBE,4530,459220,459373,153
CUBE,4536,459454,459535,81
CUBE,4542,459616,459769,153
CUBE,4546,459850,459931,81
CUBE,4550,460012,460165,153
CUBE,4554,460246,460327,81
CUBE,4558,460408,460561,153
CUBE,4564,460642,460795,153
CUBE,4570,460876,460957,81
CUBE,4576,461038,461191,153
CUBE,4580,461272,461353,81
CUBE,4584,461434,461587,153
CUBE,4588,461668,461749,81
CUBE,4592,461830,461983,153
CUBE,4598,462064,462217,153
CUBE,4602,462298,462379,81
CUBE,4606,462460,462541,81
CUBE,4610,462622,462703,81
CUBE,4614,462784,462865,81
CUBE,4618,462946,463027,81
CUBE,4622,463108,463189,81
CUBE,4626,463270,463351,81
CUBE,4630,463432,463513,81
CUBE,4634,463594,463675,81
CUBE,4638,463756,463837,81
CUBE,4642,463918,463999,81
CUBE,4646,464080,464233,153
CUBE,4650,464314,464395,81
CUBE,4654,464476,464557,81
CUBE,4658,464638,464791,153
CUBE,4662,464872,465025,153
CUBE,4666,465106,465187,81
CUBE,4670,465268,465421,153
CUBE,4674,465502,465655,153
CUBE,4678,465736,465817,81
CUBE,4682,465898,466051,153
CUBE,4686,466132,466285,153
CUBE,4690,466366,466447,81
CUBE,4694,466528,466681,153
CUBE,4698,466762,466915,153
CUBE,4702,466996,467077,81
CUBE,4706,467158,467311,153
CUBE,4710,467392,467545,153
CUBE,4714,467626,467707,81
CUBE,4718,467788,467941,153
