node_id,op,pipe,cycles,start,finish,latest_start,slack,on_representative_critical_path,on_any_critical_path
30,ALLOC,,0,3226,3226,4125,899,0,0
31,ROWSUM,VECTOR,342,3226,3568,4125,899,0,0
36,ALLOC,,0,0,0,3226,3226,0,0
38,COPY,MTE3,271,3226,3497,3226,0,1,1
1158,FREE,,0,3568,3568,4467,899,0,0
40,ALLOC,,0,2506,2506,3497,991,0,0
42,MOVE,MTE1,31,3497,3528,3497,0,1,1
37,ALLOC,,0,0,0,2579,2579,0,0
39,COPY_IN,MTE2,581,2324,2905,2579,255,0,0
41,ALLOC,,0,2506,2506,3528,1022,0,0
43,MOVE,MTE1,54,3528,3582,3528,0,1,1
35,ALLOC,,0,2547,2547,3582,1035,0,0
44,MATMUL,CUBE,128,3582,3710,3582,0,1,1
1165,FREE,,0,3710,3710,3710,0,1,1
1166,FREE,,0,3710,3710,4454,744,0,0
53,ALLOC,,0,3568,3568,4467,899,0,0
54,COPY,FIXP,41,3710,3751,4467,757,0,0
1162,FREE,,0,3751,3751,4508,757,0,0
48,ALLOC,,0,3710,3710,3710,0,1,1
50,MOVE,MTE1,31,3710,3741,3710,0,1,1
1163,FREE,,0,3741,3741,3741,0,1,1
47,COPY_IN,MTE2,581,2905,3486,3160,255,0,0
49,ALLOC,,0,3710,3710,4454,744,0,0
51,MOVE,MTE1,54,3741,3795,4454,713,0,0
45,ALLOC,,0,3751,3751,4508,757,0,0
52,MATMUL,CUBE,128,3795,3923,4508,713,0,0
1169,FREE,,0,3923,3923,4690,767,0,0
1170,FREE,,0,3923,3923,4636,713,0,0
55,ALLOC,,0,0,0,4680,4680,0,0
56,COPY,FIXP,41,3923,3964,4680,757,0,0
1167,FREE,,0,3964,3964,4721,757,0,0
61,ALLOC,,0,3923,3923,4636,713,0,0
63,MOVE,MTE1,54,3923,3977,4636,713,0,0
58,ALLOC,,0,3741,3741,3741,0,1,1
59,COPY_IN,MTE2,581,3741,4322,3741,0,1,1
60,ALLOC,,0,3923,3923,4690,767,0,0
62,MOVE,MTE1,31,4322,4353,4690,368,0,0
57,ALLOC,,0,3964,3964,4721,757,0,0
64,MATMUL,CUBE,128,4353,4481,4721,368,0,0
1175,FREE,,0,4481,4481,4903,422,0,0
1176,FREE,,0,4481,4481,4849,368,0,0
68,ALLOC,,0,4481,4481,4849,368,0,0
70,MOVE,MTE1,54,4481,4535,4849,368,0,0
65,ALLOC,,0,0,0,4322,4322,0,0
66,COPY_IN,MTE2,581,4322,4903,4322,0,1,1
67,ALLOC,,0,4481,4481,4903,422,0,0
69,MOVE,MTE1,31,4903,4934,4903,0,1,1
71,MATMUL,CUBE,128,4934,5062,4934,0,1,1
1178,FREE,,0,5062,5062,6053,991,0,0
1179,FREE,,0,5062,5062,5999,937,0,0
72,ALLOC,,0,0,0,5062,5062,0,0
74,COPY,FIXP,41,5062,5103,5062,0,1,1
1173,FREE,,0,5103,5103,6084,981,0,0
73,ALLOC,,0,0,0,5103,5103,0,0
75,ROWMAX,VECTOR,310,5103,5413,5103,0,1,1
79,ALLOC,,0,0,0,5413,5413,0,0
80,SUB,VECTOR,151,5413,5564,5413,0,1,1
1180,FREE,,0,5564,5564,5564,0,0,1
81,ALLOC,,0,5564,5564,5564,0,0,1
82,EXP,VECTOR,218,5564,5782,5564,0,1,1
1184,FREE,,0,5782,5782,6145,363,0,0
83,ALLOC,,0,5782,5782,6145,363,0,0
84,ROWSUM,VECTOR,342,5782,6124,6145,363,0,0
92,ALLOC,,0,5062,5062,5999,937,0,0
94,MOVE,MTE1,54,5062,5116,5999,937,0,0
89,ALLOC,,0,0,0,5782,5782,0,0
90,COPY,MTE3,271,5782,6053,5782,0,1,1
1185,FREE,,0,6124,6124,6487,363,0,0
91,ALLOC,,0,5062,5062,6053,991,0,0
93,MOVE,MTE1,31,6053,6084,6053,0,1,1
88,ALLOC,,0,5103,5103,6084,981,0,0
95,MATMUL,CUBE,128,6084,6212,6084,0,1,1
1191,FREE,,0,6212,6212,6212,0,1,1
1192,FREE,,0,6212,6212,6474,262,0,0
102,ALLOC,,0,6124,6124,6487,363,0,0
103,COPY,FIXP,41,6212,6253,6487,275,0,0
1189,FREE,,0,6253,6253,6528,275,0,0
97,ALLOC,,0,6212,6212,6212,0,1,1
99,MOVE,MTE1,31,6212,6243,6212,0,1,1
1190,FREE,,0,6243,6243,6243,0,1,1
98,ALLOC,,0,6212,6212,6474,262,0,0
100,MOVE,MTE1,54,6243,6297,6474,231,0,0
96,ALLOC,,0,6253,6253,6528,275,0,0
101,MATMUL,CUBE,128,6297,6425,6528,231,0,0
1194,FREE,,0,6425,6425,7192,767,0,0
1195,FREE,,0,6425,6425,7138,713,0,0
104,ALLOC,,0,0,0,6656,6656,0,0
105,COPY,FIXP,41,6425,6466,6656,231,0,0
1193,FREE,,0,6466,6466,7223,757,0,0
110,ALLOC,,0,6425,6425,7138,713,0,0
112,MOVE,MTE1,54,6425,6479,7138,713,0,0
107,ALLOC,,0,6243,6243,6243,0,1,1
108,COPY_IN,MTE2,581,6243,6824,6243,0,1,1
109,ALLOC,,0,6425,6425,7192,767,0,0
111,MOVE,MTE1,31,6824,6855,7192,368,0,0
106,ALLOC,,0,6466,6466,7223,757,0,0
113,MATMUL,CUBE,128,6855,6983,7223,368,0,0
1200,FREE,,0,6983,6983,7405,422,0,0
1201,FREE,,0,6983,6983,7351,368,0,0
117,ALLOC,,0,6983,6983,7351,368,0,0
119,MOVE,MTE1,54,6983,7037,7351,368,0,0
114,ALLOC,,0,0,0,6824,6824,0,0
115,COPY_IN,MTE2,581,6824,7405,6824,0,1,1
116,ALLOC,,0,6983,6983,7405,422,0,0
118,MOVE,MTE1,31,7405,7436,7405,0,1,1
120,MATMUL,CUBE,128,7436,7564,7436,0,1,1
1203,FREE,,0,7564,7564,8555,991,0,0
1204,FREE,,0,7564,7564,8501,937,0,0
1716,SPILL_OUT,MTE3,406,6466,6872,6697,231,0,0
121,ALLOC,,0,6872,6872,7564,692,0,0
123,COPY,FIXP,41,7564,7605,7564,0,1,1
1198,FREE,,0,7605,7605,8586,981,0,0
1718,SPILL_OUT,MTE3,406,6872,7278,7103,231,0,0
122,ALLOC,,0,7278,7278,7605,327,0,0
124,ROWMAX,VECTOR,310,7605,7915,7605,0,1,1
1720,SPILL_OUT,MTE3,406,7278,7684,7509,231,0,0
128,ALLOC,,0,7684,7684,7915,231,0,0
129,SUB,VECTOR,151,7915,8066,7915,0,1,1
1205,FREE,,0,8066,8066,8066,0,0,1
130,ALLOC,,0,8066,8066,8066,0,0,1
131,EXP,VECTOR,218,8066,8284,8066,0,1,1
1209,FREE,,0,8284,8284,8416,132,0,0
132,ALLOC,,0,8284,8284,8416,132,0,0
133,ROWSUM,VECTOR,342,8284,8626,8416,132,0,0
141,ALLOC,,0,7564,7564,8501,937,0,0
143,MOVE,MTE1,54,7564,7618,8501,937,0,0
138,ALLOC,,0,0,0,8284,8284,0,0
139,COPY,MTE3,271,8284,8555,8284,0,1,1
1210,FREE,,0,8626,8626,8758,132,0,0
140,ALLOC,,0,7564,7564,8555,991,0,0
142,MOVE,MTE1,31,8555,8586,8555,0,1,1
137,ALLOC,,0,7605,7605,8586,981,0,0
144,MATMUL,CUBE,128,8586,8714,8586,0,1,1
1216,FREE,,0,8714,8714,8714,0,1,1
1217,FREE,,0,8714,8714,8745,31,0,0
151,ALLOC,,0,8626,8626,8758,132,0,0
152,COPY,FIXP,41,8714,8755,8758,44,0,0
1214,FREE,,0,8755,8755,8799,44,0,0
146,ALLOC,,0,8714,8714,8714,0,1,1
148,MOVE,MTE1,31,8714,8745,8714,0,1,1
1215,FREE,,0,8745,8745,13814,5069,0,0
147,ALLOC,,0,8714,8714,8745,31,0,0
149,MOVE,MTE1,54,8745,8799,8745,0,1,1
145,ALLOC,,0,8755,8755,8799,44,0,0
150,MATMUL,CUBE,128,8799,8927,8799,0,1,1
1219,FREE,,0,8927,8927,9562,635,0,0
1220,FREE,,0,8927,8927,8927,0,1,1
1722,SPILL_OUT,MTE3,406,8755,9161,9146,391,0,0
153,ALLOC,,0,9161,9161,9552,391,0,0
154,COPY,FIXP,41,9161,9202,9552,391,0,0
1218,FREE,,0,9202,9202,9593,391,0,0
159,ALLOC,,0,8927,8927,8927,0,1,1
161,MOVE,MTE1,54,8927,8981,8927,0,1,1
1146,FREE,,0,8981,8981,8981,0,1,1
156,ALLOC,,0,8981,8981,8981,0,1,1
157,COPY_IN,MTE2,581,8981,9562,8981,0,1,1
158,ALLOC,,0,8927,8927,9562,635,0,0
160,MOVE,MTE1,31,9562,9593,9562,0,1,1
155,ALLOC,,0,9202,9202,9593,391,0,0
162,MATMUL,CUBE,128,9593,9721,9593,0,1,1
1225,FREE,,0,9721,9721,10356,635,0,0
1226,FREE,,0,9721,9721,9721,0,1,1
166,ALLOC,,0,9721,9721,9721,0,1,1
168,MOVE,MTE1,54,9721,9775,9721,0,1,1
1150,FREE,,0,9775,9775,9775,0,1,1
163,ALLOC,,0,9775,9775,9775,0,1,1
164,COPY_IN,MTE2,581,9775,10356,9775,0,1,1
165,ALLOC,,0,9721,9721,10356,635,0,0
167,MOVE,MTE1,31,10356,10387,10356,0,1,1
169,MATMUL,CUBE,128,10387,10515,10387,0,1,1
1228,FREE,,0,10515,10515,11506,991,0,0
1229,FREE,,0,10515,10515,11181,666,0,0
1724,SPILL_OUT,MTE3,406,9202,9608,9648,446,0,0
170,ALLOC,,0,9608,9608,10515,907,0,0
172,COPY,FIXP,41,10515,10556,10515,0,1,1
1223,FREE,,0,10556,10556,11537,981,0,0
1726,SPILL_OUT,MTE3,406,9608,10014,10054,446,0,0
171,ALLOC,,0,10014,10014,10556,542,0,0
173,ROWMAX,VECTOR,310,10556,10866,10556,0,1,1
1728,SPILL_OUT,MTE3,406,10014,10420,10460,446,0,0
177,ALLOC,,0,10420,10420,10866,446,0,0
178,SUB,VECTOR,151,10866,11017,10866,0,1,1
1230,FREE,,0,11017,11017,11017,0,0,1
179,ALLOC,,0,11017,11017,11017,0,0,1
180,EXP,VECTOR,218,11017,11235,11017,0,1,1
1234,FREE,,0,11235,11235,11397,162,0,0
181,ALLOC,,0,11235,11235,11397,162,0,0
182,ROWSUM,VECTOR,342,11235,11577,11397,162,0,0
190,ALLOC,,0,10515,10515,11181,666,0,0
192,MOVE,MTE1,54,10515,10569,11181,666,0,0
1164,FREE,,0,10569,10569,11235,666,0,0
187,ALLOC,,0,10569,10569,11235,666,0,0
188,COPY,MTE3,271,11235,11506,11235,0,1,1
1235,FREE,,0,11577,11577,11739,162,0,0
189,ALLOC,,0,10515,10515,11506,991,0,0
191,MOVE,MTE1,31,11506,11537,11506,0,1,1
186,ALLOC,,0,10556,10556,11537,981,0,0
193,MATMUL,CUBE,128,11537,11665,11537,0,1,1
1241,FREE,,0,11665,11665,11665,0,1,1
1242,FREE,,0,11665,11665,11696,31,0,0
200,ALLOC,,0,11577,11577,11739,162,0,0
201,COPY,FIXP,41,11665,11706,11739,74,0,0
1239,FREE,,0,11706,11706,12058,352,0,0
195,ALLOC,,0,11665,11665,11665,0,1,1
197,MOVE,MTE1,31,11665,11696,11665,0,1,1
1240,FREE,,0,11696,11696,12331,635,0,0
196,ALLOC,,0,11665,11665,11696,31,0,0
198,MOVE,MTE1,54,11696,11750,11696,0,1,1
1168,FREE,,0,11750,11750,11750,0,1,1
194,ALLOC,,0,11706,11706,12058,352,0,0
199,MATMUL,CUBE,128,11750,11878,12058,308,0,0
1244,FREE,,0,11878,11878,12668,790,0,0
1245,FREE,,0,11878,11878,12699,821,0,0
1730,SPILL_OUT,MTE3,406,11706,12112,11780,74,0,0
202,ALLOC,,0,12112,12112,12186,74,0,0
203,COPY,FIXP,41,12112,12153,12186,74,0,0
1243,FREE,,0,12153,12153,12753,600,0,0
207,ALLOC,,0,11878,11878,12668,790,0,0
209,MOVE,MTE1,31,11878,11909,12668,790,0,0
205,ALLOC,,0,11750,11750,11750,0,1,1
206,COPY_IN,MTE2,581,11750,12331,11750,0,1,1
208,ALLOC,,0,11878,11878,12699,821,0,0
210,MOVE,MTE1,54,12331,12385,12699,368,0,0
204,ALLOC,,0,12153,12153,12753,600,0,0
211,MATMUL,CUBE,128,12385,12513,12753,368,0,0
1250,FREE,,0,12513,12513,12881,368,0,0
1251,FREE,,0,12513,12513,12912,399,0,0
214,ALLOC,,0,12513,12513,12881,368,0,0
216,MOVE,MTE1,31,12513,12544,12881,368,0,0
212,ALLOC,,0,11696,11696,12331,635,0,0
213,COPY_IN,MTE2,581,12331,12912,12331,0,1,1
215,ALLOC,,0,12513,12513,12912,399,0,0
217,MOVE,MTE1,54,12912,12966,12912,0,1,1
218,MATMUL,CUBE,128,12966,13094,12966,0,1,1
1253,FREE,,0,13094,13094,14085,991,0,0
1254,FREE,,0,13094,13094,14116,1022,0,0
1732,SPILL_OUT,MTE3,406,12153,12559,12227,74,0,0
219,ALLOC,,0,12559,12559,13094,535,0,0
221,COPY,FIXP,41,13094,13135,13094,0,1,1
1248,FREE,,0,13135,13135,14170,1035,0,0
1734,SPILL_OUT,MTE3,406,12559,12965,12633,74,0,0
220,ALLOC,,0,12965,12965,13135,170,0,0
222,ROWMAX,VECTOR,310,13135,13445,13135,0,1,1
1736,SPILL_OUT,MTE3,406,12965,13371,13039,74,0,0
226,ALLOC,,0,13371,13371,13445,74,0,0
227,SUB,VECTOR,151,13445,13596,13445,0,1,1
1255,FREE,,0,13596,13596,13596,0,0,1
228,ALLOC,,0,13596,13596,13596,0,0,1
229,EXP,VECTOR,218,13596,13814,13596,0,1,1
1259,FREE,,0,13814,13814,14344,530,0,0
230,ALLOC,,0,13814,13814,14344,530,0,0
231,ROWSUM,VECTOR,342,13814,14156,14344,530,0,0
252,ALLOC,,0,8745,8745,13814,5069,0,0
254,COPY,MTE3,271,13814,14085,13814,0,1,1
1260,FREE,,0,14156,14156,14923,767,0,0
256,ALLOC,,0,13094,13094,14085,991,0,0
258,MOVE,MTE1,31,14085,14116,14085,0,1,1
253,ALLOC,,0,0,0,13535,13535,0,0
255,COPY_IN,MTE2,581,12912,13493,13535,623,0,0
257,ALLOC,,0,13094,13094,14116,1022,0,0
259,MOVE,MTE1,54,14116,14170,14116,0,1,1
251,ALLOC,,0,13135,13135,14170,1035,0,0
260,MATMUL,CUBE,128,14170,14298,14170,0,1,1
1275,FREE,,0,14298,14298,14298,0,1,1
1276,FREE,,0,14298,14298,14910,612,0,0
269,ALLOC,,0,14156,14156,14923,767,0,0
271,COPY,FIXP,41,14298,14339,14923,625,0,0
1272,FREE,,0,14339,14339,14964,625,0,0
264,ALLOC,,0,14298,14298,14298,0,1,1
266,MOVE,MTE1,31,14298,14329,14298,0,1,1
1273,FREE,,0,14329,14329,14329,0,1,1
262,ALLOC,,0,14329,14329,14329,0,1,1
263,COPY_IN,MTE2,581,14329,14910,14329,0,1,1
265,ALLOC,,0,14298,14298,14910,612,0,0
267,MOVE,MTE1,54,14910,14964,14910,0,1,1
261,ALLOC,,0,14339,14339,14964,625,0,0
268,MATMUL,CUBE,128,14964,15092,14964,0,1,1
1279,FREE,,0,15092,15092,15574,482,0,0
1280,FREE,,0,15092,15092,15605,513,0,0
1738,SPILL_OUT,MTE3,406,14156,14562,14686,530,0,0
273,ALLOC,,0,14562,14562,15092,530,0,0
275,COPY,FIXP,41,15092,15133,15092,0,1,1
1277,FREE,,0,15133,15133,15659,526,0,0
286,ALLOC,,0,15092,15092,15574,482,0,0
288,MOVE,MTE1,31,15092,15123,15574,482,0,0
287,ALLOC,,0,15092,15092,15605,513,0,0
289,MOVE,MTE1,54,15123,15177,15605,482,0,0
285,ALLOC,,0,15133,15133,15659,526,0,0
290,MATMUL,CUBE,128,15177,15305,15659,482,0,0
1290,FREE,,0,15305,15305,15787,482,0,0
1291,FREE,,0,15305,15305,15818,513,0,0
291,ALLOC,,0,15305,15305,15787,482,0,0
293,MOVE,MTE1,31,15305,15336,15787,482,0,0
292,ALLOC,,0,15305,15305,15818,513,0,0
294,MOVE,MTE1,54,15336,15390,15818,482,0,0
295,MATMUL,CUBE,128,15390,15518,15872,482,0,0
1292,FREE,,0,15518,15518,17096,1578,0,0
1293,FREE,,0,15518,15518,17042,1524,0,0
1740,SPILL_OUT,MTE3,406,15133,15539,15133,0,1,1
296,ALLOC,,0,15539,15539,16000,461,0,0
298,COPY,FIXP,41,15539,15580,16000,461,0,0
1289,FREE,,0,15580,15580,17127,1547,0,0
1742,SPILL_OUT,MTE3,406,15539,15945,15539,0,1,1
297,ALLOC,,0,15945,15945,16041,96,0,0
299,ROWMAX,VECTOR,310,15945,16255,16041,96,0,0
1744,SPILL_OUT,MTE3,406,15945,16351,15945,0,1,1
303,ALLOC,,0,16351,16351,16351,0,1,1
304,SUB,VECTOR,151,16351,16502,16351,0,1,1
1294,FREE,,0,16502,16502,16502,0,0,1
305,ALLOC,,0,16502,16502,16502,0,0,1
306,EXP,VECTOR,218,16502,16720,16502,0,1,1
1298,FREE,,0,16720,16720,16720,0,0,1
307,ALLOC,,0,16720,16720,16720,0,0,1
308,ROWSUM,VECTOR,342,16720,17062,16720,0,1,1
332,ALLOC,,0,15518,15518,17042,1524,0,0
334,MOVE,MTE1,54,15518,15572,17042,1524,0,0
329,ALLOC,,0,0,0,16791,16791,0,0
330,COPY,MTE3,271,16720,16991,16791,71,0,0
1299,FREE,,0,17062,17062,17299,237,0,0
331,ALLOC,,0,15518,15518,17096,1578,0,0
333,MOVE,MTE1,31,16991,17022,17096,105,0,0
328,ALLOC,,0,15580,15580,17127,1547,0,0
335,MATMUL,CUBE,128,17022,17150,17127,105,0,0
1313,FREE,,0,17150,17150,17255,105,0,0
1314,FREE,,0,17150,17150,17286,136,0,0
342,ALLOC,,0,17062,17062,17299,237,0,0
344,COPY,FIXP,41,17150,17191,17299,149,0,0
1311,FREE,,0,17191,17191,17340,149,0,0
337,ALLOC,,0,17150,17150,17255,105,0,0
339,MOVE,MTE1,31,17150,17181,17255,105,0,0
1312,FREE,,0,17181,17181,19167,1986,0,0
338,ALLOC,,0,17150,17150,17286,136,0,0
340,MOVE,MTE1,54,17181,17235,17286,105,0,0
336,ALLOC,,0,17191,17191,17340,149,0,0
341,MATMUL,CUBE,128,17235,17363,17340,105,0,0
1316,FREE,,0,17363,17363,17950,587,0,0
1317,FREE,,0,17363,17363,17981,618,0,0
1746,SPILL_OUT,MTE3,406,17062,17468,17062,0,1,1
346,ALLOC,,0,17468,17468,17468,0,1,1
348,COPY,FIXP,41,17468,17509,17468,0,1,1
1315,FREE,,0,17509,17509,18035,526,0,0
359,ALLOC,,0,17363,17363,17950,587,0,0
361,MOVE,MTE1,31,17363,17394,17950,587,0,0
360,ALLOC,,0,17363,17363,17981,618,0,0
362,MOVE,MTE1,54,17394,17448,17981,587,0,0
358,ALLOC,,0,17509,17509,18035,526,0,0
363,MATMUL,CUBE,128,17509,17637,18035,526,0,0
1327,FREE,,0,17637,17637,18163,526,0,0
1328,FREE,,0,17637,17637,18194,557,0,0
364,ALLOC,,0,17637,17637,18163,526,0,0
366,MOVE,MTE1,31,17637,17668,18163,526,0,0
365,ALLOC,,0,17637,17637,18194,557,0,0
367,MOVE,MTE1,54,17668,17722,18194,526,0,0
368,MATMUL,CUBE,128,17722,17850,18248,526,0,0
1329,FREE,,0,17850,17850,19472,1622,0,0
1330,FREE,,0,17850,17850,19418,1568,0,0
1748,SPILL_OUT,MTE3,406,17509,17915,17509,0,1,1
369,ALLOC,,0,17915,17915,18376,461,0,0
371,COPY,FIXP,41,17915,17956,18376,461,0,0
1326,FREE,,0,17956,17956,19503,1547,0,0
1750,SPILL_OUT,MTE3,406,17915,18321,17915,0,1,1
370,ALLOC,,0,18321,18321,18417,96,0,0
372,ROWMAX,VECTOR,310,18321,18631,18417,96,0,0
1752,SPILL_OUT,MTE3,406,18321,18727,18321,0,1,1
376,ALLOC,,0,18727,18727,18727,0,1,1
377,SUB,VECTOR,151,18727,18878,18727,0,1,1
1331,FREE,,0,18878,18878,18878,0,0,1
378,ALLOC,,0,18878,18878,18878,0,0,1
379,EXP,VECTOR,218,18878,19096,18878,0,1,1
1335,FREE,,0,19096,19096,19096,0,0,1
380,ALLOC,,0,19096,19096,19096,0,0,1
381,ROWSUM,VECTOR,342,19096,19438,19096,0,1,1
405,ALLOC,,0,17850,17850,19418,1568,0,0
407,MOVE,MTE1,54,17850,17904,19418,1568,0,0
402,ALLOC,,0,17181,17181,19167,1986,0,0
403,COPY,MTE3,271,19096,19367,19167,71,0,0
1336,FREE,,0,19438,19438,19675,237,0,0
404,ALLOC,,0,17850,17850,19472,1622,0,0
406,MOVE,MTE1,31,19367,19398,19472,105,0,0
401,ALLOC,,0,17956,17956,19503,1547,0,0
408,MATMUL,CUBE,128,19398,19526,19503,105,0,0
1350,FREE,,0,19526,19526,19631,105,0,0
1351,FREE,,0,19526,19526,19662,136,0,0
415,ALLOC,,0,19438,19438,19675,237,0,0
417,COPY,FIXP,41,19526,19567,19675,149,0,0
1348,FREE,,0,19567,19567,19716,149,0,0
410,ALLOC,,0,19526,19526,19631,105,0,0
412,MOVE,MTE1,31,19526,19557,19631,105,0,0
1349,FREE,,0,19557,19557,26974,7417,0,0
411,ALLOC,,0,19526,19526,19662,136,0,0
413,MOVE,MTE1,54,19557,19611,19662,105,0,0
409,ALLOC,,0,19567,19567,19716,149,0,0
414,MATMUL,CUBE,128,19611,19739,19716,105,0,0
1353,FREE,,0,19739,19739,20326,587,0,0
1354,FREE,,0,19739,19739,20357,618,0,0
1754,SPILL_OUT,MTE3,406,19438,19844,19438,0,1,1
419,ALLOC,,0,19844,19844,19844,0,1,1
421,COPY,FIXP,41,19844,19885,19844,0,1,1
1352,FREE,,0,19885,19885,20411,526,0,0
432,ALLOC,,0,19739,19739,20326,587,0,0
434,MOVE,MTE1,31,19739,19770,20326,587,0,0
433,ALLOC,,0,19739,19739,20357,618,0,0
435,MOVE,MTE1,54,19770,19824,20357,587,0,0
1249,FREE,,0,19824,19824,21472,1648,0,0
431,ALLOC,,0,19885,19885,20411,526,0,0
436,MATMUL,CUBE,128,19885,20013,20411,526,0,0
1364,FREE,,0,20013,20013,20539,526,0,0
1365,FREE,,0,20013,20013,20570,557,0,0
437,ALLOC,,0,20013,20013,20539,526,0,0
439,MOVE,MTE1,31,20013,20044,20539,526,0,0
438,ALLOC,,0,20013,20013,20570,557,0,0
440,MOVE,MTE1,54,20044,20098,20570,526,0,0
1252,FREE,,0,20098,20098,22514,2416,0,0
441,MATMUL,CUBE,128,20098,20226,20624,526,0,0
1366,FREE,,0,20226,20226,21743,1517,0,0
1367,FREE,,0,20226,20226,21689,1463,0,0
1756,SPILL_OUT,MTE3,406,19885,20291,19885,0,1,1
442,ALLOC,,0,20291,20291,20752,461,0,0
444,COPY,FIXP,41,20291,20332,20752,461,0,0
1363,FREE,,0,20332,20332,21774,1442,0,0
1758,SPILL_OUT,MTE3,406,20291,20697,20291,0,1,1
443,ALLOC,,0,20697,20697,20793,96,0,0
445,ROWMAX,VECTOR,310,20697,21007,20793,96,0,0
1760,SPILL_OUT,MTE3,406,20697,21103,20697,0,1,1
449,ALLOC,,0,21103,21103,21103,0,1,1
450,SUB,VECTOR,151,21103,21254,21103,0,1,1
1368,FREE,,0,21254,21254,21254,0,0,1
451,ALLOC,,0,21254,21254,21254,0,0,1
452,EXP,VECTOR,218,21254,21472,21254,0,1,1
1372,FREE,,0,21472,21472,21621,149,0,0
453,ALLOC,,0,21472,21472,21621,149,0,0
454,ROWSUM,VECTOR,342,21472,21814,21621,149,0,0
478,ALLOC,,0,20226,20226,21689,1463,0,0
480,MOVE,MTE1,54,20226,20280,21689,1463,0,0
1274,FREE,,0,20280,20280,23718,3438,0,0
475,ALLOC,,0,19824,19824,21472,1648,0,0
476,COPY,MTE3,271,21472,21743,21472,0,1,1
1373,FREE,,0,21814,21814,22200,386,0,0
477,ALLOC,,0,20226,20226,21743,1517,0,0
479,MOVE,MTE1,31,21743,21774,21743,0,1,1
474,ALLOC,,0,20332,20332,21774,1442,0,0
481,MATMUL,CUBE,128,21774,21902,21774,0,1,1
1387,FREE,,0,21902,21902,21902,0,1,1
1388,FREE,,0,21902,21902,22187,285,0,0
488,ALLOC,,0,21814,21814,22200,386,0,0
490,COPY,FIXP,41,21902,21943,22200,298,0,0
1385,FREE,,0,21943,21943,22241,298,0,0
483,ALLOC,,0,21902,21902,21902,0,1,1
485,MOVE,MTE1,31,21902,21933,21902,0,1,1
1386,FREE,,0,21933,21933,21933,0,1,1
484,ALLOC,,0,21902,21902,22187,285,0,0
486,MOVE,MTE1,54,21933,21987,22187,254,0,0
1278,FREE,,0,21987,21987,23997,2010,0,0
482,ALLOC,,0,21943,21943,22241,298,0,0
487,MATMUL,CUBE,128,21987,22115,22241,254,0,0
1390,FREE,,0,22115,22115,22851,736,0,0
1391,FREE,,0,22115,22115,22882,767,0,0
1762,SPILL_OUT,MTE3,406,21814,22220,21963,149,0,0
492,ALLOC,,0,22220,22220,22369,149,0,0
494,COPY,FIXP,41,22220,22261,22369,149,0,0
1389,FREE,,0,22261,22261,22936,675,0,0
507,ALLOC,,0,22115,22115,22851,736,0,0
509,MOVE,MTE1,31,22115,22146,22851,736,0,0
505,ALLOC,,0,21933,21933,21933,0,1,1
506,COPY_IN,MTE2,581,21933,22514,21933,0,1,1
508,ALLOC,,0,22115,22115,22882,767,0,0
510,MOVE,MTE1,54,22514,22568,22882,368,0,0
504,ALLOC,,0,22261,22261,22936,675,0,0
511,MATMUL,CUBE,128,22568,22696,22936,368,0,0
1402,FREE,,0,22696,22696,23064,368,0,0
1403,FREE,,0,22696,22696,23095,399,0,0
514,ALLOC,,0,22696,22696,23064,368,0,0
516,MOVE,MTE1,31,22696,22727,23064,368,0,0
