pipe,node_id,start,finish,cycles
MTE1,210,12331,12385,54
MTE1,216,12513,12544,31
MTE1,217,12912,12966,54
MTE1,258,14085,14116,31
MTE1,259,14116,14170,54
MTE1,266,14298,14329,31
MTE1,267,14910,14964,54
MTE1,288,15092,15123,31
MTE1,289,15123,15177,54
MTE1,293,15305,15336,31
MTE1,294,15336,15390,54
MTE1,334,15518,15572,54
MTE1,333,16991,17022,31
MTE1,339,17150,17181,31
MTE1,340,17181,17235,54
MTE1,361,17363,17394,31
MTE1,362,17394,17448,54
MTE1,366,17637,17668,31
MTE1,367,17668,17722,54
MTE1,407,17850,17904,54
MTE1,406,19367,19398,31
MTE1,412,19526,19557,31
MTE1,413,19557,19611,54
MTE1,434,19739,19770,31
MTE1,435,19770,19824,54
MTE1,439,20013,20044,31
MTE1,440,20044,20098,54
MTE1,480,20226,20280,54
MTE1,479,21743,21774,31
MTE1,485,21902,21933,31
MTE1,486,21933,21987,54
MTE1,509,22115,22146,31
MTE1,510,22514,22568,54
MTE1,516,22696,22727,31
MTE1,517,23095,23149,54
MTE1,558,24268,24299,31
MTE1,559,24299,24353,54
MTE1,566,24481,24512,31
MTE1,567,25093,25147,54
MTE1,588,25275,25306,31
MTE1,589,25306,25360,54
MTE1,593,25488,25519,31
MTE1,594,25519,25573,54
MTE1,634,25701,25755,54
MTE1,633,27174,27205,31
MTE1,639,27333,27364,31
MTE1,640,27364,27418,54
MTE1,661,27546,27577,31
MTE1,662,27577,27631,54
MTE1,666,27820,27851,31
MTE1,667,27851,27905,54
MTE1,707,28033,28087,54
MTE1,706,29550,29581,31
MTE1,712,29709,29740,31
MTE1,713,29740,29794,54
MTE1,734,29922,29953,31
MTE1,735,29953,30007,54
MTE1,739,30196,30227,31
MTE1,740,30227,30281,54
MTE1,780,30409,30463,54
MTE1,779,31926,31957,31
MTE1,785,32085,32116,31
MTE1,786,32116,32170,54
MTE1,809,32298,32329,31
MTE1,810,32329,32383,54
MTE1,816,32572,32603,31
MTE1,817,33184,33238,54
MTE1,858,34357,34388,31
MTE1,859,34388,34442,54
MTE1,866,34570,34601,31
MTE1,867,35182,35236,54
MTE1,898,35364,35395,31
MTE1,899,35395,35449,54
MTE1,903,35577,35608,31
MTE1,904,35608,35662,54
MTE1,944,35790,35844,54
MTE1,943,37263,37294,31
MTE1,949,37422,37453,31
MTE1,950,37453,37507,54
MTE1,981,37635,37666,31
MTE1,982,37666,37720,54
MTE1,986,37909,37940,31
MTE1,987,37940,37994,54
MTE1,1027,38122,38176,54
MTE1,1026,39639,39670,31
MTE1,1032,39798,39829,31
MTE1,1033,39829,39883,54
MTE1,1064,40011,40042,31
MTE1,1065,40042,40096,54
MTE1,1069,40285,40316,31
MTE1,1070,40316,40370,54
MTE1,1110,40498,40552,54
MTE1,1109,42015,42046,31
MTE1,1115,42174,42205,31
MTE1,1116,42205,42259,54
MTE2,3,0,581,581
MTE2,4,581,1162,581
MTE2,12,1162,1743,581
MTE2,13,1743,2324,581
MTE2,39,2324,2905,581
MTE2,47,2905,3486,581
MTE2,59,3741,4322,581
MTE2,66,4322,4903,581
MTE2,108,6243,6824,581
MTE2,115,6824,7405,581
MTE2,157,8981,9562,581
MTE2,164,9775,10356,581
MTE2,206,11750,12331,581
MTE2,213,12331,12912,581
MTE2,255,12912,13493,581
MTE2,263,14329,14910,581
MTE2,506,21933,22514,581
MTE2,513,22514,23095,581
MTE2,555,23095,23676,581
MTE2,563,24512,25093,581
MTE2,806,30281,30862,581
MTE2,813,32603,33184,581
MTE2,855,33184,33765,581
MTE2,863,34601,35182,581
MTE2,1729,43052,43458,406
MTE2,1737,43617,44023,406
MTE2,1735,44136,44542,406
MTE2,1745,44655,45061,406
MTE2,1727,45061,45467,406
MTE2,1721,45467,45873,406
MTE2,1743,45873,46279,406
MTE2,1741,46354,46760,406
MTE2,1739,46760,47166,406
MTE2,1753,47279,47685,406
MTE2,1719,47685,48091,406
MTE2,1717,48091,48497,406
MTE2,1751,48497,48903,406
MTE2,1749,48978,49384,406
MTE2,1747,49459,49865,406
MTE2,1761,49978,50384,406
MTE2,1723,50384,50790,406
MTE2,1725,50790,51196,406
MTE2,1759,51196,51602,406
MTE2,1757,51677,52083,406
MTE2,1755,52158,52564,406
MTE2,1769,52677,53083,406
MTE2,1731,53083,53489,406
MTE2,1733,53858,54264,406
MTE2,1767,54264,54670,406
MTE2,1765,54745,55151,406
MTE2,1763,55226,55632,406
MTE2,1777,55745,56151,406
MTE2,1775,56460,56866,406
MTE2,1773,56941,57347,406
MTE2,1771,57422,57828,406
MTE2,1785,57941,58347,406
MTE2,1837,58656,59062,406
MTE2,1783,59122,59528,406
MTE2,1781,59603,60009,406
MTE2,1779,60084,60490,406
MTE2,1793,60603,61009,406
MTE2,1835,61122,61276,154
MTE2,1843,61276,61682,406
MTE2,1841,61938,62344,406
MTE2,1791,62344,62750,406
MTE2,1789,62825,63231,406
MTE2,1787,63306,63712,406
MTE2,1801,63825,64231,406
MTE2,1839,64344,64498,154
MTE2,1799,64694,65100,406
MTE2,1797,65175,65581,406
MTE2,1795,65656,66062,406
MTE2,1809,66175,66581,406
MTE2,1847,66930,67336,406
MTE2,1807,67336,67742,406
MTE2,1805,67817,68223,406
MTE2,1803,68298,68704,406
MTE2,1817,69245,69651,406
MTE2,1845,69651,69805,154
MTE2,1853,69805,70211,406
MTE2,1851,70211,70617,406
MTE2,1815,70617,71023,406
MTE2,1813,71098,71504,406
MTE2,1811,71579,71985,406
MTE2,1825,72526,72932,406
MTE2,1849,72932,73086,154
MTE2,1823,73086,73492,406
MTE2,1821,73567,73973,406
MTE2,1819,74048,74454,406
MTE2,1833,75186,75592,406
MTE2,1855,75592,75998,406
MTE2,1831,75998,76404,406
MTE2,1829,76479,76885,406
MTE2,1827,76960,77366,406
MTE3,38,3226,3497,271
MTE3,90,5782,6053,271
MTE3,1716,6466,6872,406
MTE3,1718,6872,7278,406
MTE3,1720,7278,7684,406
MTE3,139,8284,8555,271
MTE3,1722,8755,9161,406
MTE3,1724,9202,9608,406
MTE3,1726,9608,10014,406
MTE3,1728,10014,10420,406
MTE3,188,11235,11506,271
MTE3,1730,11706,12112,406
MTE3,1732,12153,12559,406
MTE3,1734,12559,12965,406
MTE3,1736,12965,13371,406
MTE3,254,13814,14085,271
MTE3,1738,14156,14562,406
MTE3,1740,15133,15539,406
MTE3,1742,15539,15945,406
MTE3,1744,15945,16351,406
MTE3,330,16720,16991,271
MTE3,1746,17062,17468,406
MTE3,1748,17509,17915,406
MTE3,1750,17915,18321,406
MTE3,1752,18321,18727,406
MTE3,403,19096,19367,271
MTE3,1754,19438,19844,406
MTE3,1756,19885,20291,406
MTE3,1758,20291,20697,406
MTE3,1760,20697,21103,406
MTE3,476,21472,21743,271
MTE3,1762,21814,22220,406
MTE3,1764,22261,22667,406
MTE3,1766,22667,23073,406
MTE3,1768,23073,23479,406
MTE3,554,23997,24268,271
MTE3,1770,24339,24745,406
MTE3,1772,25316,25722,406
MTE3,1774,25722,26128,406
MTE3,1776,26128,26534,406
MTE3,630,26903,27174,271
MTE3,1778,27245,27651,406
MTE3,1780,27692,28098,406
MTE3,1782,28098,28504,406
MTE3,1784,28504,28910,406
MTE3,703,29279,29550,271
MTE3,1786,29621,30027,406
MTE3,1788,30068,30474,406
MTE3,1790,30474,30880,406
MTE3,1792,30880,31286,406
MTE3,776,31655,31926,271
MTE3,1794,31997,32403,406
MTE3,1796,32444,32850,406
MTE3,1798,32850,33256,406
MTE3,1800,33256,33662,406
MTE3,854,34086,34357,271
MTE3,1802,34428,34834,406
MTE3,1804,35405,35811,406
MTE3,1806,35811,36217,406
MTE3,1808,36217,36623,406
MTE3,940,36992,37263,271
MTE3,1810,37334,37740,406
MTE3,1812,37781,38187,406
MTE3,1814,38187,38593,406
MTE3,1816,38593,38999,406
MTE3,1023,39368,39639,271
MTE3,1818,39710,40116,406
MTE3,1820,40157,40563,406
MTE3,1822,40563,40969,406
MTE3,1824,40969,41375,406
MTE3,1106,41744,42015,271
MTE3,1826,42086,42492,406
MTE3,1828,42533,42939,406
MTE3,1830,42939,43345,406
MTE3,1832,43345,43751,406
MTE3,1834,50599,50753,154
MTE3,1836,50753,51159,406
MTE3,1838,53298,53452,154
MTE3,1840,53452,53858,406
MTE3,1842,53858,54264,406
MTE3,1844,58562,58716,154
MTE3,1846,58716,59122,406
MTE3,1848,61378,61532,154
MTE3,1850,61532,61938,406
MTE3,1852,61938,62344,406
MTE3,894,66717,66867,150
MTE3,1854,66867,67273,406
MTE3,893,68866,69016,150
MTE3,891,69016,69207,191
MTE3,892,69245,69436,191
MTE3,977,69828,69978,150
MTE3,976,72147,72297,150
MTE3,974,72297,72488,191
MTE3,975,72526,72717,191
MTE3,1060,73109,73259,150
MTE3,1059,74616,74766,150
MTE3,1057,74766,74957,191
MTE3,1058,74995,75186,191
MTE3,1143,75728,75878,150
MTE3,1142,77528,77678,150
MTE3,1140,77678,77869,191
MTE3,1141,77907,78098,191
VECTOR,22,2547,2857,310
VECTOR,27,2857,3008,151
VECTOR,29,3008,3226,218
VECTOR,31,3226,3568,342
VECTOR,75,5103,5413,310
VECTOR,80,5413,5564,151
VECTOR,82,5564,5782,218
VECTOR,84,5782,6124,342
VECTOR,124,7605,7915,310
VECTOR,129,7915,8066,151
VECTOR,131,8066,8284,218
VECTOR,133,8284,8626,342
VECTOR,173,10556,10866,310
VECTOR,178,10866,11017,151
VECTOR,180,11017,11235,218
VECTOR,182,11235,11577,342
VECTOR,222,13135,13445,310
VECTOR,227,13445,13596,151
VECTOR,229,13596,13814,218
VECTOR,231,13814,14156,342
VECTOR,299,15945,16255,310
VECTOR,304,16351,16502,151
VECTOR,306,16502,16720,218
VECTOR,308,16720,17062,342
VECTOR,372,18321,18631,310
VECTOR,377,18727,18878,151
VECTOR,379,18878,19096,218
VECTOR,381,19096,19438,342
VECTOR,445,20697,21007,310
VECTOR,450,21103,21254,151
VECTOR,452,21254,21472,218
VECTOR,454,21472,21814,342
VECTOR,522,23318,23628,310
VECTOR,527,23628,23779,151
VECTOR,529,23779,23997,218
VECTOR,531,23997,24339,342
VECTOR,599,26128,26438,310
VECTOR,604,26534,26685,151
VECTOR,606,26685,26903,218
VECTOR,608,26903,27245,342
VECTOR,672,28504,28814,310
VECTOR,677,28910,29061,151
VECTOR,679,29061,29279,218
VECTOR,681,29279,29621,342
VECTOR,745,30880,31190,310
VECTOR,750,31286,31437,151
VECTOR,752,31437,31655,218
VECTOR,754,31655,31997,342
VECTOR,822,33407,33717,310
VECTOR,827,33717,33868,151
VECTOR,829,33868,34086,218
VECTOR,831,34086,34428,342
VECTOR,909,36217,36527,310
VECTOR,914,36623,36774,151
VECTOR,916,36774,36992,218
VECTOR,918,36992,37334,342
VECTOR,992,38593,38903,310
VECTOR,997,38999,39150,151
VECTOR,999,39150,39368,218
VECTOR,1001,39368,39710,342
VECTOR,1075,40969,41279,310
VECTOR,1080,41375,41526,151
VECTOR,1082,41526,41744,218
VECTOR,1084,41744,42086,342
VECTOR,25,42939,43052,113
VECTOR,34,43052,43165,113
VECTOR,78,43165,43278,113
VECTOR,87,43278,43391,113
VECTOR,127,43391,43504,113
VECTOR,136,43504,43617,113
VECTOR,176,44023,44136,113
VECTOR,185,44542,44655,113
VECTOR,225,45061,45174,113
VECTOR,236,45174,45197,23
VECTOR,238,45197,45221,24
VECTOR,240,45221,45252,31
VECTOR,242,45252,45276,24
VECTOR,244,45276,45307,31
VECTOR,248,45307,45332,25
VECTOR,278,45467,45505,38
VECTOR,280,45873,45911,38
VECTOR,272,46279,46317,38
VECTOR,282,46317,46354,37
VECTOR,276,46760,46798,38
VECTOR,284,46798,46835,37
VECTOR,234,47166,47279,113
VECTOR,246,47279,47304,25
VECTOR,250,47304,47328,24
VECTOR,302,47685,47798,113
VECTOR,313,47798,47821,23
VECTOR,315,47821,47845,24
VECTOR,317,47845,47876,31
VECTOR,319,47876,47900,24
VECTOR,321,47900,47931,31
VECTOR,325,47931,47956,25
VECTOR,351,48091,48129,38
VECTOR,353,48497,48535,38
VECTOR,345,48903,48941,38
VECTOR,355,48941,48978,37
VECTOR,349,49384,49422,38
VECTOR,357,49422,49459,37
VECTOR,311,49865,49978,113
VECTOR,323,49978,50003,25
VECTOR,327,50003,50027,24
VECTOR,375,50384,50497,113
VECTOR,386,50497,50520,23
VECTOR,388,50520,50544,24
VECTOR,390,50544,50575,31
VECTOR,392,50575,50599,24
VECTOR,394,50599,50630,31
VECTOR,398,50630,50655,25
VECTOR,424,50790,50828,38
VECTOR,426,51196,51234,38
VECTOR,418,51602,51640,38
VECTOR,428,51640,51677,37
VECTOR,422,52083,52121,38
VECTOR,430,52121,52158,37
VECTOR,384,52564,52677,113
VECTOR,396,52677,52702,25
VECTOR,400,52702,52726,24
VECTOR,448,53083,53196,113
VECTOR,459,53196,53219,23
VECTOR,461,53219,53243,24
VECTOR,463,53243,53274,31
VECTOR,465,53274,53298,24
VECTOR,467,53298,53329,31
VECTOR,471,53329,53354,25
VECTOR,497,53489,53527,38
VECTOR,499,54264,54302,38
VECTOR,491,54670,54708,38
VECTOR,501,54708,54745,37
VECTOR,495,55151,55189,38
VECTOR,503,55189,55226,37
VECTOR,457,55632,55745,113
VECTOR,469,55745,55770,25
VECTOR,473,55770,55794,24
VECTOR,525,56151,56264,113
VECTOR,536,56264,56287,23
VECTOR,538,56287,56311,24
VECTOR,540,56311,56342,31
VECTOR,542,56342,56366,24
VECTOR,544,56366,56397,31
VECTOR,548,56397,56422,25
VECTOR,578,56422,56460,38
VECTOR,580,56460,56498,38
VECTOR,572,56866,56904,38
VECTOR,582,56904,56941,37
VECTOR,576,57347,57385,38
VECTOR,584,57385,57422,37
VECTOR,534,57828,57941,113
VECTOR,546,57941,57966,25
VECTOR,550,57966,57990,24
VECTOR,602,58347,58460,113
VECTOR,613,58460,58483,23
VECTOR,615,58483,58507,24
VECTOR,617,58507,58538,31
VECTOR,619,58538,58562,24
VECTOR,621,58562,58593,31
VECTOR,625,58593,58618,25
VECTOR,651,58618,58656,38
VECTOR,653,59062,59100,38
VECTOR,645,59528,59566,38
VECTOR,655,59566,59603,37
VECTOR,649,60009,60047,38
VECTOR,657,60047,60084,37
VECTOR,611,60490,60603,113
VECTOR,623,60603,60628,25
VECTOR,627,60628,60652,24
VECTOR,675,61009,61122,113
VECTOR,686,61276,61299,23
VECTOR,688,61299,61323,24
VECTOR,690,61323,61354,31
VECTOR,692,61354,61378,24
VECTOR,694,61378,61409,31
VECTOR,698,61409,61434,25
VECTOR,724,61682,61720,38
VECTOR,726,62344,62382,38
VECTOR,718,62750,62788,38
VECTOR,728,62788,62825,37
VECTOR,722,63231,63269,38
VECTOR,730,63269,63306,37
VECTOR,684,63712,63825,113
VECTOR,696,63825,63850,25
VECTOR,700,63850,63874,24
VECTOR,748,64231,64344,113
VECTOR,759,64498,64521,23
VECTOR,761,64521,64545,24
VECTOR,763,64545,64576,31
VECTOR,765,64576,64600,24
VECTOR,767,64600,64631,31
VECTOR,771,64631,64656,25
VECTOR,797,64656,64694,38
VECTOR,799,64694,64732,38
VECTOR,791,65100,65138,38
VECTOR,801,65138,65175,37
VECTOR,795,65581,65619,38
VECTOR,803,65619,65656,37
VECTOR,757,66062,66175,113
VECTOR,769,66175,66200,25
VECTOR,773,66200,66224,24
VECTOR,825,66581,66694,113
VECTOR,836,66694,66717,23
VECTOR,838,66717,66741,24
VECTOR,840,66741,66772,31
VECTOR,842,66772,66796,24
VECTOR,844,66796,66827,31
VECTOR,848,66867,66892,25
VECTOR,878,66892,66930,38
VECTOR,880,67336,67374,38
VECTOR,872,67742,67780,38
VECTOR,882,67780,67817,37
VECTOR,876,68223,68261,38
VECTOR,884,68261,68298,37
VECTOR,834,68704,68817,113
VECTOR,846,68817,68842,25
VECTOR,850,68842,68866,24
VECTOR,886,68866,68903,37
VECTOR,888,68903,68941,38
VECTOR,890,69207,69245,38
VECTOR,912,69651,69764,113
VECTOR,923,69805,69828,23
VECTOR,925,69828,69852,24
VECTOR,927,69852,69883,31
VECTOR,929,69883,69907,24
VECTOR,931,69907,69938,31
VECTOR,935,69978,70003,25
VECTOR,961,70211,70249,38
VECTOR,963,70617,70655,38
VECTOR,955,71023,71061,38
VECTOR,965,71061,71098,37
VECTOR,959,71504,71542,38
VECTOR,967,71542,71579,37
VECTOR,921,71985,72098,113
VECTOR,933,72098,72123,25
VECTOR,937,72123,72147,24
VECTOR,969,72147,72184,37
VECTOR,971,72184,72222,38
VECTOR,973,72488,72526,38
VECTOR,995,72932,73045,113
VECTOR,1006,73086,73109,23
VECTOR,1008,73109,73133,24
VECTOR,1010,73133,73164,31
VECTOR,1012,73164,73188,24
VECTOR,1014,73188,73219,31
VECTOR,1018,73259,73284,25
VECTOR,1044,73284,73322,38
VECTOR,1046,73322,73360,38
VECTOR,1038,73492,73530,38
VECTOR,1048,73530,73567,37
VECTOR,1042,73973,74011,38
VECTOR,1050,74011,74048,37
VECTOR,1004,74454,74567,113
VECTOR,1016,74567,74592,25
VECTOR,1020,74592,74616,24
VECTOR,1052,74616,74653,37
VECTOR,1054,74653,74691,38
VECTOR,1056,74957,74995,38
VECTOR,1078,75592,75705,113
VECTOR,1089,75705,75728,23
VECTOR,1091,75728,75752,24
VECTOR,1093,75752,75783,31
VECTOR,1095,75783,75807,24
VECTOR,1097,75807,75838,31
VECTOR,1101,75878,75903,25
VECTOR,1127,75903,75941,38
VECTOR,1129,75998,76036,38
VECTOR,1121,76404,76442,38
VECTOR,1131,76442,76479,37
VECTOR,1125,76885,76923,38
VECTOR,1133,76923,76960,37
VECTOR,1087,77366,77479,113
VECTOR,1099,77479,77504,25
VECTOR,1103,77504,77528,24
VECTOR,1135,77528,77565,37
VECTOR,1137,77565,77603,38
VECTOR,1139,77869,77907,38
