pipe,node_id,start,finish,cycles
CUBE,2413,92621,92749,128
CUBE,2453,94297,94425,128
CUBE,2459,94510,94638,128
CUBE,2481,94784,94912,128
CUBE,2486,94997,95125,128
CUBE,2526,96673,96801,128
CUBE,2532,96886,97014,128
CUBE,2554,97160,97288,128
CUBE,2559,97579,97707,128
CUBE,2599,99049,99177,128
CUBE,2605,99262,99390,128
CUBE,2627,99955,100083,128
CUBE,2632,100648,100776,128
CUBE,2672,101798,101926,128
CUBE,2678,102011,102139,128
CUBE,2700,102285,102413,128
CUBE,2705,102498,102626,128
CUBE,2745,104174,104302,128
CUBE,2751,104387,104515,128
CUBE,2775,104968,105096,128
CUBE,2782,105549,105677,128
CUBE,2824,106753,106881,128
CUBE,2832,107547,107675,128
CUBE,2854,108240,108368,128
CUBE,2859,108933,109061,128
CUBE,2899,110083,110211,128
CUBE,2905,110296,110424,128
CUBE,2927,110570,110698,128
CUBE,2932,110783,110911,128
CUBE,2972,112459,112587,128
CUBE,2978,112672,112800,128
CUBE,3000,112946,113074,128
CUBE,3005,113159,113287,128
CUBE,3045,114835,114963,128
CUBE,3051,115048,115176,128
CUBE,3073,115322,115450,128
CUBE,3078,115535,115663,128
CUBE,3118,117211,117339,128
CUBE,3124,117424,117552,128
CUBE,3146,117698,117826,128
CUBE,3151,118117,118245,128
CUBE,3191,119587,119715,128
CUBE,3197,119800,119928,128
CUBE,3219,120493,120621,128
CUBE,3224,121186,121314,128
CUBE,3264,122336,122464,128
CUBE,3270,122549,122677,128
CUBE,3292,122823,122951,128
CUBE,3297,123036,123164,128
CUBE,3337,124712,124840,128
CUBE,3343,124925,125053,128
CUBE,3367,125506,125634,128
CUBE,3374,126087,126215,128
CUBE,3416,127291,127419,128
CUBE,3424,128085,128213,128
CUBE,3446,128778,128906,128
CUBE,3451,129471,129599,128
CUBE,3491,130621,130749,128
CUBE,3497,130834,130962,128
CUBE,3519,131108,131236,128
CUBE,3524,131321,131449,128
CUBE,3564,132997,133125,128
CUBE,3570,133210,133338,128
CUBE,3592,133484,133612,128
CUBE,3597,133697,133825,128
CUBE,3637,135373,135501,128
CUBE,3643,135586,135714,128
CUBE,3665,135860,135988,128
CUBE,3670,136073,136201,128
CUBE,3710,137749,137877,128
CUBE,3716,137962,138090,128
CUBE,3738,138236,138364,128
CUBE,3743,138655,138783,128
CUBE,3783,140125,140253,128
CUBE,3789,140338,140466,128
CUBE,3811,141031,141159,128
CUBE,3816,141724,141852,128
CUBE,3856,142874,143002,128
CUBE,3862,143087,143215,128
CUBE,3884,143361,143489,128
CUBE,3889,143574,143702,128
CUBE,3929,145250,145378,128
CUBE,3935,145463,145591,128
CUBE,3959,145737,145865,128
CUBE,3966,146531,146659,128
CUBE,4008,147735,147863,128
CUBE,4016,148529,148657,128
CUBE,4048,149222,149350,128
CUBE,4053,149915,150043,128
CUBE,4093,151065,151193,128
CUBE,4099,151278,151406,128
CUBE,4131,151552,151680,128
CUBE,4136,151765,151893,128
CUBE,4176,153441,153569,128
CUBE,4182,153654,153782,128
CUBE,4214,153928,154056,128
CUBE,4219,154141,154269,128
CUBE,4259,155817,155945,128
CUBE,4265,156030,156158,128
CUBE,4297,156304,156432,128
CUBE,4302,156517,156645,128
CUBE,4342,158193,158321,128
CUBE,4348,158406,158534,128
CUBE,4380,158680,158808,128
CUBE,4385,159099,159227,128
CUBE,4425,160569,160697,128
CUBE,4431,160782,160910,128
CUBE,4463,161475,161603,128
CUBE,4468,162168,162296,128
CUBE,4508,163318,163446,128
CUBE,4514,163531,163659,128
CUBE,4546,163805,163933,128
CUBE,4551,164018,164146,128
CUBE,4591,165694,165822,128
CUBE,4597,165907,166035,128
FIXP,21,2506,2547,41
FIXP,54,3710,3751,41
FIXP,56,3923,3964,41
FIXP,74,5062,5103,41
FIXP,103,6212,6253,41
FIXP,105,6425,6466,41
FIXP,123,7564,7605,41
FIXP,152,8714,8755,41
FIXP,154,9161,9202,41
FIXP,172,10066,10107,41
FIXP,201,11219,11260,41
FIXP,203,11666,11707,41
FIXP,221,12571,12612,41
FIXP,250,13724,13765,41
FIXP,252,14171,14212,41
FIXP,270,15076,15117,41
FIXP,299,16229,16270,41
FIXP,301,16676,16717,41
FIXP,319,17612,17653,41
FIXP,348,18889,18930,41
FIXP,350,19336,19377,41
FIXP,368,20690,20731,41
FIXP,397,21840,21881,41
FIXP,399,22287,22328,41
FIXP,417,23269,23310,41
FIXP,467,25023,25064,41
FIXP,471,25817,25858,41
FIXP,494,26264,26305,41
FIXP,540,27875,27916,41
FIXP,544,28193,28234,41
FIXP,567,28640,28681,41
FIXP,613,30251,30292,41
FIXP,617,30569,30610,41
FIXP,640,31016,31057,41
FIXP,686,32627,32668,41
FIXP,690,32945,32986,41
FIXP,713,33392,33433,41
FIXP,759,35003,35044,41
FIXP,763,35321,35362,41
FIXP,786,35909,35950,41
FIXP,832,37379,37420,41
FIXP,836,37697,37738,41
FIXP,859,38978,39019,41
FIXP,905,40128,40169,41
FIXP,909,40446,40487,41
FIXP,932,40893,40934,41
FIXP,978,42504,42545,41
FIXP,982,42822,42863,41
FIXP,1009,44541,44582,41
FIXP,1059,45745,45786,41
FIXP,1063,46539,46580,41
FIXP,1086,47445,47486,41
FIXP,1132,48597,48638,41
FIXP,1136,48915,48956,41
FIXP,1159,49362,49403,41
FIXP,1205,50973,51014,41
FIXP,1209,51291,51332,41
FIXP,1232,51738,51779,41
FIXP,1278,53349,53390,41
FIXP,1282,53667,53708,41
FIXP,1305,54114,54155,41
FIXP,1351,55725,55766,41
FIXP,1355,56043,56084,41
FIXP,1378,56631,56672,41
FIXP,1424,58101,58142,41
FIXP,1428,58419,58460,41
FIXP,1451,59700,59741,41
FIXP,1497,60850,60891,41
FIXP,1501,61168,61209,41
FIXP,1524,61615,61656,41
FIXP,1570,63226,63267,41
FIXP,1574,63544,63585,41
FIXP,1601,64601,64642,41
FIXP,1651,65805,65846,41
FIXP,1655,66599,66640,41
FIXP,1678,67985,68026,41
FIXP,1724,69135,69176,41
FIXP,1728,69453,69494,41
FIXP,1751,69900,69941,41
FIXP,1797,71511,71552,41
FIXP,1801,71829,71870,41
FIXP,1824,72276,72317,41
FIXP,1870,73887,73928,41
FIXP,1874,74205,74246,41
FIXP,1897,74652,74693,41
FIXP,1943,76263,76304,41
FIXP,1947,76581,76622,41
FIXP,1970,77169,77210,41
FIXP,2016,78639,78680,41
FIXP,2020,78957,78998,41
FIXP,2043,80238,80279,41
FIXP,2089,81388,81429,41
FIXP,2093,81706,81747,41
FIXP,2116,82153,82194,41
FIXP,2162,83764,83805,41
FIXP,2166,84082,84123,41
FIXP,2193,85139,85180,41
FIXP,2243,86343,86384,41
FIXP,2247,87137,87178,41
FIXP,2270,88523,88564,41
FIXP,2316,89673,89714,41
FIXP,2320,89991,90032,41
FIXP,2343,90438,90479,41
FIXP,2389,92049,92090,41
FIXP,2393,92367,92408,41
FIXP,2416,92814,92855,41
FIXP,2462,94425,94466,41
FIXP,2466,94743,94784,41
FIXP,2489,95190,95231,41
FIXP,2535,96801,96842,41
FIXP,2539,97119,97160,41
FIXP,2562,97707,97748,41
FIXP,2608,99177,99218,41
FIXP,2612,99495,99536,41
FIXP,2635,100776,100817,41
FIXP,2681,101926,101967,41
FIXP,2685,102244,102285,41
FIXP,2708,102691,102732,41
FIXP,2754,104302,104343,41
FIXP,2758,104620,104661,41
FIXP,2785,105677,105718,41
FIXP,2835,106881,106922,41
FIXP,2839,107675,107716,41
FIXP,2862,109061,109102,41
FIXP,2908,110211,110252,41
FIXP,2912,110529,110570,41
FIXP,2935,110976,111017,41
FIXP,2981,112587,112628,41
FIXP,2985,112905,112946,41
FIXP,3008,113352,113393,41
FIXP,3054,114963,115004,41
FIXP,3058,115281,115322,41
FIXP,3081,115728,115769,41
FIXP,3127,117339,117380,41
FIXP,3131,117657,117698,41
FIXP,3154,118245,118286,41
FIXP,3200,119715,119756,41
FIXP,3204,120033,120074,41
FIXP,3227,121314,121355,41
FIXP,3273,122464,122505,41
FIXP,3277,122782,122823,41
FIXP,3300,123229,123270,41
FIXP,3346,124840,124881,41
FIXP,3350,125158,125199,41
FIXP,3377,126215,126256,41
FIXP,3427,127419,127460,41
FIXP,3431,128213,128254,41
FIXP,3454,129599,129640,41
FIXP,3500,130749,130790,41
FIXP,3504,131067,131108,41
FIXP,3527,131514,131555,41
FIXP,3573,133125,133166,41
FIXP,3577,133443,133484,41
FIXP,3600,133890,133931,41
FIXP,3646,135501,135542,41
FIXP,3650,135819,135860,41
FIXP,3673,136266,136307,41
FIXP,3719,137877,137918,41
FIXP,3723,138195,138236,41
FIXP,3746,138783,138824,41
FIXP,3792,140253,140294,41
FIXP,3796,140571,140612,41
FIXP,3819,141852,141893,41
FIXP,3865,143002,143043,41
FIXP,3869,143320,143361,41
FIXP,3892,143767,143808,41
FIXP,3938,145378,145419,41
FIXP,3942,145696,145737,41
FIXP,3969,146659,146700,41
FIXP,4019,147863,147904,41
FIXP,4023,148657,148698,41
FIXP,4056,150043,150084,41
FIXP,4102,151193,151234,41
FIXP,4106,151511,151552,41
FIXP,4139,151958,151999,41
FIXP,4185,153569,153610,41
FIXP,4189,153887,153928,41
FIXP,4222,154334,154375,41
FIXP,4268,155945,155986,41
FIXP,4272,156263,156304,41
FIXP,4305,156710,156751,41
FIXP,4351,158321,158362,41
FIXP,4355,158639,158680,41
FIXP,4388,159227,159268,41
FIXP,4434,160697,160738,41
FIXP,4438,161015,161056,41
FIXP,4471,162296,162337,41
FIXP,4517,163446,163487,41
FIXP,4521,163764,163805,41
FIXP,4554,164211,164252,41
FIXP,4600,165822,165863,41
FIXP,4604,166140,166181,41
MTE1,7,581,612,31
MTE1,8,1162,1216,54
MTE1,16,1743,1774,31
MTE1,17,2324,2378,54
MTE1,42,3497,3528,31
MTE1,43,3528,3582,54
MTE1,50,3710,3741,31
MTE1,51,3741,3795,54
MTE1,63,3923,3977,54
MTE1,62,4322,4353,31
MTE1,70,4481,4535,54
MTE1,69,4903,4934,31
MTE1,94,5062,5116,54
MTE1,93,6053,6084,31
MTE1,99,6212,6243,31
MTE1,100,6243,6297,54
MTE1,112,6425,6479,54
MTE1,111,6824,6855,31
MTE1,119,6983,7037,54
MTE1,118,7405,7436,31
MTE1,143,7564,7618,54
MTE1,142,8555,8586,31
MTE1,148,8714,8745,31
MTE1,149,8745,8799,54
MTE1,161,8927,8981,54
MTE1,160,9326,9357,31
MTE1,168,9485,9539,54
MTE1,167,9907,9938,31
MTE1,192,10066,10120,54
MTE1,191,11060,11091,31
MTE1,197,11219,11250,31
MTE1,198,11250,11304,54
MTE1,210,11432,11486,54
MTE1,209,11831,11862,31
MTE1,217,11990,12044,54
MTE1,216,12412,12443,31
MTE1,241,12571,12625,54
MTE1,240,13565,13596,31
MTE1,246,13724,13755,31
MTE1,247,13755,13809,54
MTE1,259,13937,13991,54
MTE1,258,14336,14367,31
MTE1,266,14495,14549,54
MTE1,265,14917,14948,31
MTE1,290,15076,15130,54
MTE1,289,16070,16101,31
MTE1,295,16229,16260,31
MTE1,296,16260,16314,54
MTE1,308,16442,16496,54
MTE1,307,16841,16872,31
MTE1,315,17000,17054,54
MTE1,314,17453,17484,31
MTE1,339,17612,17666,54
MTE1,338,18730,18761,31
MTE1,344,18889,18920,31
MTE1,345,18920,18974,54
MTE1,357,19102,19156,54
MTE1,356,19737,19768,31
MTE1,364,19896,19950,54
MTE1,363,20531,20562,31
MTE1,388,20690,20744,54
MTE1,387,21681,21712,31
MTE1,393,21840,21871,31
MTE1,394,21871,21925,54
MTE1,405,22053,22084,31
MTE1,406,22506,22560,54
MTE1,412,22688,22719,31
MTE1,413,23087,23141,54
MTE1,454,24260,24291,31
MTE1,455,24841,24895,54
MTE1,462,25023,25054,31
MTE1,463,25635,25689,54
MTE1,484,25817,25848,31
MTE1,485,25848,25902,54
MTE1,489,26030,26061,31
MTE1,490,26061,26115,54
MTE1,530,26243,26297,54
MTE1,529,27716,27747,31
MTE1,535,27875,27906,31
MTE1,536,27906,27960,54
MTE1,557,28088,28119,31
MTE1,558,28119,28173,54
MTE1,562,28362,28393,31
MTE1,563,28393,28447,54
MTE1,603,28575,28629,54
MTE1,602,30092,30123,31
MTE1,608,30251,30282,31
MTE1,609,30282,30336,54
MTE1,630,30464,30495,31
MTE1,631,30495,30549,54
MTE1,635,30738,30769,31
MTE1,636,30769,30823,54
MTE1,676,30951,31005,54
MTE1,675,32468,32499,31
MTE1,681,32627,32658,31
MTE1,682,32658,32712,54
MTE1,703,32840,32871,31
MTE1,704,32871,32925,54
MTE1,708,33114,33145,31
MTE1,709,33145,33199,54
MTE1,749,33327,33381,54
MTE1,748,34844,34875,31
MTE1,754,35003,35034,31
MTE1,755,35034,35088,54
MTE1,776,35216,35247,31
MTE1,777,35247,35301,54
MTE1,781,35696,35727,31
MTE1,782,35727,35781,54
MTE1,822,35909,35963,54
MTE1,821,37220,37251,31
MTE1,827,37379,37410,31
MTE1,828,37410,37464,54
MTE1,849,38072,38103,31
MTE1,850,38103,38157,54
MTE1,854,38765,38796,31
MTE1,855,38796,38850,54
MTE1,895,38978,39032,54
MTE1,894,39969,40000,31
MTE1,900,40128,40159,31
MTE1,901,40159,40213,54
MTE1,922,40341,40372,31
MTE1,923,40372,40426,54
MTE1,927,40615,40646,31
MTE1,928,40646,40700,54
MTE1,968,40828,40882,54
MTE1,967,42345,42376,31
MTE1,973,42504,42535,31
MTE1,974,42535,42589,54
MTE1,997,42717,42748,31
MTE1,998,43116,43170,54
MTE1,1004,43778,43809,31
MTE1,1005,44359,44413,54
MTE1,1046,45532,45563,31
MTE1,1047,45563,45617,54
MTE1,1054,45745,45776,31
MTE1,1055,46357,46411,54
MTE1,1076,46539,46570,31
MTE1,1077,46570,46624,54
MTE1,1081,47232,47263,31
MTE1,1082,47263,47317,54
MTE1,1122,47445,47499,54
MTE1,1121,48438,48469,31
MTE1,1127,48597,48628,31
MTE1,1128,48628,48682,54
MTE1,1149,48810,48841,31
MTE1,1150,48841,48895,54
MTE1,1154,49084,49115,31
MTE1,1155,49115,49169,54
MTE1,1195,49297,49351,54
MTE1,1194,50814,50845,31
MTE1,1200,50973,51004,31
MTE1,1201,51004,51058,54
MTE1,1222,51186,51217,31
MTE1,1223,51217,51271,54
MTE1,1227,51460,51491,31
MTE1,1228,51491,51545,54
MTE1,1268,51673,51727,54
MTE1,1267,53190,53221,31
MTE1,1273,53349,53380,31
MTE1,1274,53380,53434,54
MTE1,1295,53562,53593,31
MTE1,1296,53593,53647,54
MTE1,1300,53836,53867,31
MTE1,1301,53867,53921,54
MTE1,1341,54049,54103,54
MTE1,1340,55566,55597,31
MTE1,1346,55725,55756,31
MTE1,1347,55756,55810,54
MTE1,1368,55938,55969,31
MTE1,1369,55969,56023,54
MTE1,1373,56418,56449,31
MTE1,1374,56449,56503,54
MTE1,1414,56631,56685,54
MTE1,1413,57942,57973,31
MTE1,1419,58101,58132,31
MTE1,1420,58132,58186,54
MTE1,1441,58794,58825,31
MTE1,1442,58825,58879,54
MTE1,1446,59487,59518,31
MTE1,1447,59518,59572,54
MTE1,1487,59700,59754,54
MTE1,1486,60691,60722,31
MTE1,1492,60850,60881,31
MTE1,1493,60881,60935,54
MTE1,1514,61063,61094,31
MTE1,1515,61094,61148,54
MTE1,1519,61337,61368,31
MTE1,1520,61368,61422,54
MTE1,1560,61550,61604,54
MTE1,1559,63067,63098,31
MTE1,1565,63226,63257,31
MTE1,1566,63257,63311,54
MTE1,1589,63439,63470,31
MTE1,1590,63838,63892,54
MTE1,1596,64020,64051,31
MTE1,1597,64419,64473,54
MTE1,1638,65592,65623,31
MTE1,1639,65623,65677,54
MTE1,1646,65805,65836,31
MTE1,1647,66417,66471,54
MTE1,1668,67079,67110,31
MTE1,1669,67110,67164,54
MTE1,1673,67772,67803,31
MTE1,1674,67803,67857,54
MTE1,1714,67985,68039,54
MTE1,1713,68976,69007,31
MTE1,1719,69135,69166,31
MTE1,1720,69166,69220,54
MTE1,1741,69348,69379,31
MTE1,1742,69379,69433,54
MTE1,1746,69622,69653,31
MTE1,1747,69653,69707,54
MTE1,1787,69835,69889,54
MTE1,1786,71352,71383,31
MTE1,1792,71511,71542,31
MTE1,1793,71542,71596,54
MTE1,1814,71724,71755,31
MTE1,1815,71755,71809,54
MTE1,1819,71998,72029,31
MTE1,1820,72029,72083,54
MTE1,1860,72211,72265,54
MTE1,1859,73728,73759,31
MTE1,1865,73887,73918,31
MTE1,1866,73918,73972,54
MTE1,1887,74100,74131,31
MTE1,1888,74131,74185,54
MTE1,1892,74374,74405,31
MTE1,1893,74405,74459,54
MTE1,1933,74587,74641,54
MTE1,1932,76104,76135,31
MTE1,1938,76263,76294,31
MTE1,1939,76294,76348,54
MTE1,1960,76476,76507,31
MTE1,1961,76507,76561,54
MTE1,1965,76956,76987,31
MTE1,1966,76987,77041,54
MTE1,2006,77169,77223,54
MTE1,2005,78480,78511,31
MTE1,2011,78639,78670,31
MTE1,2012,78670,78724,54
MTE1,2033,79332,79363,31
MTE1,2034,79363,79417,54
MTE1,2038,80025,80056,31
MTE1,2039,80056,80110,54
MTE1,2079,80238,80292,54
MTE1,2078,81229,81260,31
MTE1,2084,81388,81419,31
MTE1,2085,81419,81473,54
MTE1,2106,81601,81632,31
MTE1,2107,81632,81686,54
MTE1,2111,81875,81906,31
MTE1,2112,81906,81960,54
MTE1,2152,82088,82142,54
MTE1,2151,83605,83636,31
MTE1,2157,83764,83795,31
MTE1,2158,83795,83849,54
MTE1,2181,83977,84008,31
MTE1,2182,84376,84430,54
MTE1,2188,84558,84589,31
MTE1,2189,84957,85011,54
MTE1,2230,86130,86161,31
MTE1,2231,86161,86215,54
MTE1,2238,86343,86374,31
MTE1,2239,86955,87009,54
MTE1,2260,87617,87648,31
MTE1,2261,87648,87702,54
MTE1,2265,88310,88341,31
MTE1,2266,88341,88395,54
MTE1,2306,88523,88577,54
MTE1,2305,89514,89545,31
MTE1,2311,89673,89704,31
MTE1,2312,89704,89758,54
MTE1,2333,89886,89917,31
MTE1,2334,89917,89971,54
MTE1,2338,90160,90191,31
MTE1,2339,90191,90245,54
MTE1,2379,90373,90427,54
MTE1,2378,91890,91921,31
MTE1,2384,92049,92080,31
MTE1,2385,92080,92134,54
MTE1,2406,92262,92293,31
MTE1,2407,92293,92347,54
MTE1,2411,92536,92567,31
MTE1,2412,92567,92621,54
MTE1,2452,92749,92803,54
MTE1,2451,94266,94297,31
MTE1,2457,94425,94456,31
MTE1,2458,94456,94510,54
MTE1,2479,94638,94669,31
MTE1,2480,94669,94723,54
MTE1,2484,94912,94943,31
MTE1,2485,94943,94997,54
MTE1,2525,95125,95179,54
MTE1,2524,96642,96673,31
MTE1,2530,96801,96832,31
MTE1,2531,96832,96886,54
MTE1,2552,97014,97045,31
MTE1,2553,97045,97099,54
MTE1,2557,97494,97525,31
MTE1,2558,97525,97579,54
MTE1,2598,97707,97761,54
MTE1,2597,99018,99049,31
MTE1,2603,99177,99208,31
MTE1,2604,99208,99262,54
MTE1,2625,99870,99901,31
MTE1,2626,99901,99955,54
MTE1,2630,100563,100594,31
MTE1,2631,100594,100648,54
MTE1,2671,100776,100830,54
MTE1,2670,101767,101798,31
MTE1,2676,101926,101957,31
MTE1,2677,101957,102011,54
MTE1,2698,102139,102170,31
MTE1,2699,102170,102224,54
MTE1,2703,102413,102444,31
MTE1,2704,102444,102498,54
MTE1,2744,102626,102680,54
MTE1,2743,104143,104174,31
MTE1,2749,104302,104333,31
MTE1,2750,104333,104387,54
MTE1,2773,104515,104546,31
MTE1,2774,104914,104968,54
MTE1,2780,105096,105127,31
MTE1,2781,105495,105549,54
MTE1,2822,106668,106699,31
MTE1,2823,106699,106753,54
MTE1,2830,106881,106912,31
MTE1,2831,107493,107547,54
MTE1,2852,108155,108186,31
MTE1,2853,108186,108240,54
MTE1,2857,108848,108879,31
MTE1,2858,108879,108933,54
MTE1,2898,109061,109115,54
MTE1,2897,110052,110083,31
MTE1,2903,110211,110242,31
MTE1,2904,110242,110296,54
MTE1,2925,110424,110455,31
MTE1,2926,110455,110509,54
MTE1,2930,110698,110729,31
MTE1,2931,110729,110783,54
MTE1,2971,110911,110965,54
MTE1,2970,112428,112459,31
MTE1,2976,112587,112618,31
MTE1,2977,112618,112672,54
MTE1,2998,112800,112831,31
MTE1,2999,112831,112885,54
MTE1,3003,113074,113105,31
MTE1,3004,113105,113159,54
MTE1,3044,113287,113341,54
MTE1,3043,114804,114835,31
MTE1,3049,114963,114994,31
MTE1,3050,114994,115048,54
MTE1,3071,115176,115207,31
MTE1,3072,115207,115261,54
MTE1,3076,115450,115481,31
MTE1,3077,115481,115535,54
MTE1,3117,115663,115717,54
MTE1,3116,117180,117211,31
MTE1,3122,117339,117370,31
MTE1,3123,117370,117424,54
MTE1,3144,117552,117583,31
MTE1,3145,117583,117637,54
MTE1,3149,118032,118063,31
MTE1,3150,118063,118117,54
MTE1,3190,118245,118299,54
MTE1,3189,119556,119587,31
MTE1,3195,119715,119746,31
MTE1,3196,119746,119800,54
MTE1,3217,120408,120439,31
MTE1,3218,120439,120493,54
MTE1,3222,121101,121132,31
MTE1,3223,121132,121186,54
MTE1,3263,121314,121368,54
MTE1,3262,122305,122336,31
MTE1,3268,122464,122495,31
MTE1,3269,122495,122549,54
MTE1,3290,122677,122708,31
MTE1,3291,122708,122762,54
MTE1,3295,122951,122982,31
MTE1,3296,122982,123036,54
MTE1,3336,123164,123218,54
MTE1,3335,124681,124712,31
MTE1,3341,124840,124871,31
MTE1,3342,124871,124925,54
MTE1,3365,125053,125084,31
MTE1,3366,125452,125506,54
MTE1,3372,125634,125665,31
MTE1,3373,126033,126087,54
MTE1,3414,127206,127237,31
MTE1,3415,127237,127291,54
MTE1,3422,127419,127450,31
MTE1,3423,128031,128085,54
MTE1,3444,128693,128724,31
MTE1,3445,128724,128778,54
MTE1,3449,129386,129417,31
MTE1,3450,129417,129471,54
MTE1,3490,129599,129653,54
MTE1,3489,130590,130621,31
MTE1,3495,130749,130780,31
MTE1,3496,130780,130834,54
MTE1,3517,130962,130993,31
MTE1,3518,130993,131047,54
MTE1,3522,131236,131267,31
MTE1,3523,131267,131321,54
MTE1,3563,131449,131503,54
MTE1,3562,132966,132997,31
MTE1,3568,133125,133156,31
MTE1,3569,133156,133210,54
MTE1,3590,133338,133369,31
MTE1,3591,133369,133423,54
MTE1,3595,133612,133643,31
MTE1,3596,133643,133697,54
MTE1,3636,133825,133879,54
MTE1,3635,135342,135373,31
MTE1,3641,135501,135532,31
MTE1,3642,135532,135586,54
MTE1,3663,135714,135745,31
MTE1,3664,135745,135799,54
MTE1,3668,135988,136019,31
MTE1,3669,136019,136073,54
MTE1,3709,136201,136255,54
MTE1,3708,137718,137749,31
MTE1,3714,137877,137908,31
MTE1,3715,137908,137962,54
MTE1,3736,138090,138121,31
MTE1,3737,138121,138175,54
MTE1,3741,138570,138601,31
MTE1,3742,138601,138655,54
MTE1,3782,138783,138837,54
MTE1,3781,140094,140125,31
MTE1,3787,140253,140284,31
MTE1,3788,140284,140338,54
MTE1,3809,140946,140977,31
MTE1,3810,140977,141031,54
MTE1,3814,141639,141670,31
MTE1,3815,141670,141724,54
MTE1,3855,141852,141906,54
MTE1,3854,142843,142874,31
MTE1,3860,143002,143033,31
MTE1,3861,143033,143087,54
