node_id,op,pipe,cycles,start,finish,latest_start,slack,on_representative_critical_path,on_any_critical_path
4996,COPY_IN,MTE2,92,12021,12113,12021,0,1,1
5003,ALLOC,,0,0,0,12113,12113,0,0
5004,COPY_IN,MTE2,92,12113,12205,12113,0,1,1
5009,ALLOC,,0,0,0,12205,12205,0,0
5010,COPY_IN,MTE2,92,12205,12297,12205,0,1,1
5017,ALLOC,,0,0,0,12297,12297,0,0
5018,COPY_IN,MTE2,92,12297,12389,12297,0,1,1
5023,ALLOC,,0,0,0,12389,12389,0,0
5024,COPY_IN,MTE2,92,12389,12481,12389,0,1,1
5031,ALLOC,,0,0,0,12481,12481,0,0
5032,COPY_IN,MTE2,92,12481,12573,12481,0,1,1
5039,ALLOC,,0,0,0,12573,12573,0,0
5040,COPY_IN,MTE2,92,12573,12665,12573,0,1,1
5047,ALLOC,,0,0,0,12665,12665,0,0
5048,COPY_IN,MTE2,92,12665,12757,12665,0,1,1
5055,ALLOC,,0,0,0,12757,12757,0,0
5056,COPY_IN,MTE2,92,12757,12849,12757,0,1,1
5063,ALLOC,,0,0,0,12849,12849,0,0
5064,COPY_IN,MTE2,92,12849,12941,12849,0,1,1
5071,ALLOC,,0,0,0,12941,12941,0,0
5072,COPY_IN,MTE2,92,12941,13033,12941,0,1,1
5079,ALLOC,,0,0,0,13033,13033,0,0
5080,COPY_IN,MTE2,92,13033,13125,13033,0,1,1
5085,ALLOC,,0,0,0,13125,13125,0,0
5086,COPY_IN,MTE2,92,13125,13217,13125,0,1,1
5093,ALLOC,,0,0,0,13217,13217,0,0
5094,COPY_IN,MTE2,92,13217,13309,13217,0,1,1
5099,ALLOC,,0,0,0,13309,13309,0,0
5100,COPY_IN,MTE2,92,13309,13401,13309,0,1,1
5107,ALLOC,,0,0,0,13401,13401,0,0
5108,COPY_IN,MTE2,92,13401,13493,13401,0,1,1
5115,ALLOC,,0,0,0,13493,13493,0,0
5116,COPY_IN,MTE2,92,13493,13585,13493,0,1,1
5123,ALLOC,,0,0,0,13585,13585,0,0
5124,COPY_IN,MTE2,92,13585,13677,13585,0,1,1
5131,ALLOC,,0,0,0,13677,13677,0,0
5132,COPY_IN,MTE2,92,13677,13769,13677,0,1,1
5139,ALLOC,,0,0,0,13769,13769,0,0
5140,COPY_IN,MTE2,92,13769,13861,13769,0,1,1
5147,ALLOC,,0,0,0,13861,13861,0,0
5148,COPY_IN,MTE2,92,13861,13953,13861,0,1,1
5155,ALLOC,,0,0,0,13953,13953,0,0
5156,COPY_IN,MTE2,92,13953,14045,13953,0,1,1
5161,ALLOC,,0,0,0,14045,14045,0,0
5162,COPY_IN,MTE2,92,14045,14137,14045,0,1,1
5169,ALLOC,,0,0,0,14137,14137,0,0
5170,COPY_IN,MTE2,92,14137,14229,14137,0,1,1
5175,ALLOC,,0,0,0,14229,14229,0,0
5176,COPY_IN,MTE2,92,14229,14321,14229,0,1,1
5183,ALLOC,,0,0,0,14321,14321,0,0
5184,COPY_IN,MTE2,92,14321,14413,14321,0,1,1
5191,ALLOC,,0,0,0,14413,14413,0,0
5192,COPY_IN,MTE2,92,14413,14505,14413,0,1,1
5199,ALLOC,,0,0,0,14505,14505,0,0
5200,COPY_IN,MTE2,92,14505,14597,14505,0,1,1
5207,ALLOC,,0,0,0,14597,14597,0,0
5208,COPY_IN,MTE2,92,14597,14689,14597,0,1,1
5215,ALLOC,,0,0,0,14689,14689,0,0
5216,COPY_IN,MTE2,92,14689,14781,14689,0,1,1
5223,ALLOC,,0,0,0,14781,14781,0,0
5224,COPY_IN,MTE2,92,14781,14873,14781,0,1,1
5231,ALLOC,,0,0,0,14873,14873,0,0
5232,COPY_IN,MTE2,92,14873,14965,14873,0,1,1
5237,ALLOC,,0,0,0,14965,14965,0,0
5238,COPY_IN,MTE2,92,14965,15057,14965,0,1,1
5245,ALLOC,,0,0,0,15057,15057,0,0
5246,COPY_IN,MTE2,92,15057,15149,15057,0,1,1
5251,ALLOC,,0,0,0,15149,15149,0,0
5252,COPY_IN,MTE2,92,15149,15241,15149,0,1,1
5259,ALLOC,,0,0,0,15241,15241,0,0
5260,COPY_IN,MTE2,92,15241,15333,15241,0,1,1
5267,ALLOC,,0,0,0,15333,15333,0,0
5268,COPY_IN,MTE2,92,15333,15425,15333,0,1,1
5275,ALLOC,,0,0,0,15425,15425,0,0
5276,COPY_IN,MTE2,92,15425,15517,15425,0,1,1
5283,ALLOC,,0,0,0,15517,15517,0,0
5284,COPY_IN,MTE2,92,15517,15609,15517,0,1,1
5291,ALLOC,,0,0,0,15609,15609,0,0
5292,COPY_IN,MTE2,92,15609,15701,15609,0,1,1
5299,ALLOC,,0,0,0,15701,15701,0,0
5300,COPY_IN,MTE2,92,15701,15793,15701,0,1,1
5307,ALLOC,,0,0,0,15793,15793,0,0
5308,COPY_IN,MTE2,92,15793,15885,15793,0,1,1
5313,ALLOC,,0,0,0,15885,15885,0,0
5314,COPY_IN,MTE2,92,15885,15977,15885,0,1,1
5321,ALLOC,,0,0,0,15977,15977,0,0
5322,COPY_IN,MTE2,92,15977,16069,15977,0,1,1
5327,ALLOC,,0,0,0,16069,16069,0,0
5328,COPY_IN,MTE2,92,16069,16161,16069,0,1,1
5335,ALLOC,,0,0,0,16161,16161,0,0
5336,COPY_IN,MTE2,92,16161,16253,16161,0,1,1
5343,ALLOC,,0,0,0,16253,16253,0,0
5344,COPY_IN,MTE2,92,16253,16345,16253,0,1,1
5351,ALLOC,,0,0,0,16345,16345,0,0
5352,COPY_IN,MTE2,92,16345,16437,16345,0,1,1
5359,ALLOC,,0,0,0,16437,16437,0,0
5360,COPY_IN,MTE2,92,16437,16529,16437,0,1,1
5367,ALLOC,,0,0,0,16529,16529,0,0
5368,COPY_IN,MTE2,92,16529,16621,16529,0,1,1
5375,ALLOC,,0,0,0,16621,16621,0,0
5376,COPY_IN,MTE2,92,16621,16713,16621,0,1,1
5383,ALLOC,,0,0,0,16713,16713,0,0
5384,COPY_IN,MTE2,92,16713,16805,16713,0,1,1
5389,ALLOC,,0,0,0,16805,16805,0,0
5390,COPY_IN,MTE2,92,16805,16897,16805,0,1,1
5397,ALLOC,,0,0,0,16897,16897,0,0
5398,COPY_IN,MTE2,92,16897,16989,16897,0,1,1
5403,ALLOC,,0,0,0,16989,16989,0,0
5404,COPY_IN,MTE2,92,16989,17081,16989,0,1,1
5413,ALLOC,,0,0,0,17081,17081,0,0
5414,COPY_IN,MTE2,92,17081,17173,17081,0,1,1
5421,ALLOC,,0,0,0,17173,17173,0,0
5422,COPY_IN,MTE2,92,17173,17265,17173,0,1,1
5429,ALLOC,,0,0,0,17265,17265,0,0
5430,COPY_IN,MTE2,92,17265,17357,17265,0,1,1
5437,ALLOC,,0,0,0,17357,17357,0,0
5438,COPY_IN,MTE2,92,17357,17449,17357,0,1,1
5445,ALLOC,,0,0,0,17449,17449,0,0
5446,COPY_IN,MTE2,92,17449,17541,17449,0,1,1
5453,ALLOC,,0,0,0,17541,17541,0,0
5454,COPY_IN,MTE2,92,17541,17633,17541,0,1,1
5461,ALLOC,,0,0,0,17633,17633,0,0
5462,COPY_IN,MTE2,92,17633,17725,17633,0,1,1
5467,ALLOC,,0,0,0,17725,17725,0,0
5468,COPY_IN,MTE2,92,17725,17817,17725,0,1,1
5475,ALLOC,,0,0,0,17817,17817,0,0
5476,COPY_IN,MTE2,92,17817,17909,17817,0,1,1
5481,ALLOC,,0,0,0,17909,17909,0,0
5482,COPY_IN,MTE2,92,17909,18001,17909,0,1,1
5487,ALLOC,,0,0,0,18001,18001,0,0
5488,COPY_IN,MTE2,92,18001,18093,18001,0,1,1
5493,ALLOC,,0,0,0,18093,18093,0,0
5494,COPY_IN,MTE2,92,18093,18185,18093,0,1,1
5499,ALLOC,,0,0,0,18185,18185,0,0
5500,COPY_IN,MTE2,92,18185,18277,18185,0,1,1
5505,ALLOC,,0,0,0,18277,18277,0,0
5506,COPY_IN,MTE2,92,18277,18369,18277,0,1,1
5511,ALLOC,,0,0,0,18369,18369,0,0
5512,COPY_IN,MTE2,92,18369,18461,18369,0,1,1
5517,ALLOC,,0,0,0,18461,18461,0,0
5518,COPY_IN,MTE2,92,18461,18553,18461,0,1,1
5523,ALLOC,,0,0,0,18553,18553,0,0
5524,COPY_IN,MTE2,92,18553,18645,18553,0,1,1
5529,ALLOC,,0,0,0,18645,18645,0,0
5530,COPY_IN,MTE2,92,18645,18737,18645,0,1,1
5535,ALLOC,,0,0,0,18737,18737,0,0
5536,COPY_IN,MTE2,92,18737,18829,18737,0,1,1
5543,ALLOC,,0,0,0,18829,18829,0,0
5544,COPY_IN,MTE2,92,18829,18921,18829,0,1,1
5549,ALLOC,,0,0,0,18921,18921,0,0
5550,COPY_IN,MTE2,92,18921,19013,18921,0,1,1
5555,ALLOC,,0,0,0,19013,19013,0,0
5556,COPY_IN,MTE2,92,19013,19105,19013,0,1,1
5561,ALLOC,,0,0,0,19105,19105,0,0
5562,COPY_IN,MTE2,92,19105,19197,19105,0,1,1
5567,ALLOC,,0,0,0,19197,19197,0,0
5568,COPY_IN,MTE2,92,19197,19289,19197,0,1,1
5573,ALLOC,,0,0,0,19289,19289,0,0
5574,COPY_IN,MTE2,92,19289,19381,19289,0,1,1
5579,ALLOC,,0,0,0,19381,19381,0,0
5580,COPY_IN,MTE2,92,19381,19473,19381,0,1,1
5585,ALLOC,,0,0,0,19473,19473,0,0
5586,COPY_IN,MTE2,92,19473,19565,19473,0,1,1
5591,ALLOC,,0,0,0,19565,19565,0,0
5592,COPY_IN,MTE2,92,19565,19657,19565,0,1,1
5597,ALLOC,,0,0,0,19657,19657,0,0
5598,COPY_IN,MTE2,92,19657,19749,19657,0,1,1
5605,ALLOC,,0,0,0,19749,19749,0,0
5606,COPY_IN,MTE2,92,19749,19841,19749,0,1,1
5611,ALLOC,,0,0,0,19841,19841,0,0
5612,COPY_IN,MTE2,92,19841,19933,19841,0,1,1
5617,ALLOC,,0,0,0,19933,19933,0,0
5618,COPY_IN,MTE2,92,19933,20025,19933,0,1,1
5623,ALLOC,,0,0,0,20025,20025,0,0
5624,COPY_IN,MTE2,92,20025,20117,20025,0,1,1
5629,ALLOC,,0,0,0,20117,20117,0,0
5630,COPY_IN,MTE2,92,20117,20209,20117,0,1,1
5635,ALLOC,,0,0,0,20209,20209,0,0
5636,COPY_IN,MTE2,92,20209,20301,20209,0,1,1
5641,ALLOC,,0,0,0,20301,20301,0,0
5642,COPY_IN,MTE2,92,20301,20393,20301,0,1,1
5647,ALLOC,,0,0,0,20393,20393,0,0
5648,COPY_IN,MTE2,92,20393,20485,20393,0,1,1
5653,ALLOC,,0,0,0,20485,20485,0,0
5654,COPY_IN,MTE2,92,20485,20577,20485,0,1,1
5659,ALLOC,,0,0,0,20577,20577,0,0
5660,COPY_IN,MTE2,92,20577,20669,20577,0,1,1
5667,ALLOC,,0,0,0,20669,20669,0,0
5668,COPY_IN,MTE2,92,20669,20761,20669,0,1,1
5673,ALLOC,,0,0,0,20761,20761,0,0
5674,COPY_IN,MTE2,92,20761,20853,20761,0,1,1
5679,ALLOC,,0,0,0,20853,20853,0,0
5680,COPY_IN,MTE2,92,20853,20945,20853,0,1,1
5685,ALLOC,,0,0,0,20945,20945,0,0
5686,COPY_IN,MTE2,92,20945,21037,20945,0,1,1
5691,ALLOC,,0,0,0,21037,21037,0,0
5692,COPY_IN,MTE2,92,21037,21129,21037,0,1,1
5697,ALLOC,,0,0,0,21129,21129,0,0
